scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction,rho,qH,tau
BG03,33,16.0,12.0,2.6847890338477485,0.3846701680531167,0.3883813765064051,0.19993563786873955,0.06099800382935061,0.05209131163558658,0.3583910308260942,2.0046354045648114,0.18530054715553132,0.051324227341808415,0.02508306468165866,0.4106289554010613,0.7,0.5,0.5
BG03,34,16.0,14.0,2.672698778960641,0.347007525242789,0.38529225690807606,0.20247910961426732,0.06250317560773842,0.04582581062120251,0.354920390465936,2.0487126322407945,0.18744278222992541,0.05226591847997841,0.02554580432265182,0.4073002909073852,0.7,0.5,0.5
BG03,35,16.0,16.0,2.6233485685247433,0.20223371775661902,0.40556450985633763,0.2015926201477892,0.06149073240350103,0.04673763415198503,0.3753256168341692,2.1035330938470005,0.1899712761982134,0.05340759558234786,0.02611004210325449,0.4046576232998754,0.7,0.5,0.5
BG03,36,18.0,2.0,2.324736442050868,0.4937481586141195,0.49104065171273054,0.19112711323581158,0.051536032548953316,0.036874475127639604,0.46237158472735884,1.9225799903001297,0.17941444299435438,0.04876322572492063,0.023992666067749163,0.4575065376049451,0.7,0.5,0.5
BG03,37,18.0,4.0,1.9401871253506535,0.23280889203209332,0.47222248587534416,0.193614235755285,0.04746162120725564,0.03895370861845517,0.4431803505120515,2.049658055587471,0.18593602908968926,0.05197467778234322,0.02557311859893257,0.4230337621068565,0.7,0.5,0.5
BG03,38,18.0,6.0,2.149383854107366,0.22725215560262949,0.44943420726969957,0.18313868991576387,0.04974864275876503,0.03897938845807826,0.42196340378233493,2.095171192743028,0.1882454609400747,0.05309567965099503,0.026124832153005217,0.41215039105226525,0.7,0.5,0.5
BG03,39,18.0,8.0,2.552455463901079,0.4731385964076053,0.42530247602399046,0.198022846809328,0.05707757901820002,0.04309823092087544,0.3955990490025912,2.12610236038932,0.1898165433798531,0.05383007219819841,0.026486349888383692,0.4061262689724219,0.7,0.5,0.5
BG03,40,18.0,10.0,1.8398987696684512,0.30091155775157974,0.4457833762040868,0.19380964875493548,0.047231619304471915,0.03198113226707492,0.41671192889084646,2.157072934698405,0.19137838141314012,0.05453701158796158,0.026834553429220028,0.4015155980883556,0.7,0.5,0.5
BG03,41,18.0,12.0,2.581136783635753,0.3918048066091051,0.41668760406481037,0.19674446853988012,0.05957112616271751,0.043452583579906966,0.3871759337838283,2.193707491973615,0.19318877498503698,0.05534349947137916,0.027232313677308353,0.39755420215690174,0.7,0.5,0.5
BG03,42,18.0,14.0,2.3573708723750264,0.3982113329608998,0.39993835139197004,0.20076022424190587,0.05673810864672659,0.03723100883507873,0.3698243177556842,2.2394026612347986,0.19537207385914424,0.056319420914121524,0.02771496314901514,0.394125804449851,0.7,0.5,0.5
BG03,43,18.0,16.0,2.394972552575775,0.31479825924985594,0.3948508579042589,0.2058244646897768,0.05811544438238414,0.04207963222299349,0.36397718820079233,2.296808399392407,0.19799063488293175,0.05751670893630569,0.028310251885571715,0.39127435734468274,0.7,0.5,0.5
BG03,44,18.0,18.0,2.778467422925974,0.3075878847321527,0.3785497625432841,0.20778319709118043,0.06384719622275299,0.05097880880779374,0.34738228297960694,2.3680286594465705,0.20105497074179227,0.058976243735626155,0.029043004007484628,0.38905822705399407,0.7,0.5,0.5
BG03,45,20.0,2.0,2.1413556440430046,0.37869626021568337,0.4960090551413636,0.18661050981044683,0.048029348290623004,0.03157642405021176,0.4680174786697966,2.113754948633036,0.18734022579423878,0.052821282220938785,0.02621510549137818,0.44458980371696066,0.7,0.5,0.5
BG03,46,20.0,4.0,1.9411627791805846,0.2518513138829585,0.46097482811538937,0.18970587751348753,0.047902633001888385,0.031163222021342873,0.43251894648836625,2.243264585193663,0.19371170628243622,0.056047548163269276,0.027816615102501253,0.41183042108783363,0.7,0.5,0.5
BG03,47,20.0,6.0,2.1819881035332176,0.29148541740442385,0.43514565621409407,0.19154465840834042,0.04998294130091177,0.0425459164518635,0.406413957452843,2.2894713768439154,0.19596920822192435,0.057171829168847194,0.028374737693544476,0.4014845371682673,0.7,0.5,0.5
BG03,48,20.0,8.0,2.8455272598680477,0.33756637377935317,0.40703678594836484,0.20069597083160554,0.06449018347513043,0.04619611763229322,0.3769323903236241,2.320972518154169,0.1975171317618702,0.05791285744649388,0.028742677614482702,0.3957020760651948,0.7,0.5,0.5
BG03,49,20.0,10.0,2.0505548733512824,0.3821673619371341,0.4376540001248561,0.19642720417068069,0.049353745619338224,0.0374011449502627,0.408189919499254,2.3526502102623015,0.1990706872284597,0.05863144295862835,0.02909966490896646,0.3912174592466151,0.7,0.5,0.5
BG03,50,20.0,12.0,2.661863477917756,0.4277744179459646,0.4125514973637107,0.20077785698560927,0.060004262980264685,0.04931429047428929,0.3824348188158693,2.39026884454871,0.20088823861522828,0.05945664638061871,0.029510122272480843,0.38730328972549005,0.7,0.5,0.5
BG03,51,20.0,14.0,2.5501625570569924,0.37603613370027106,0.39904753068244947,0.21092401116544587,0.06099963416427321,0.042909993224903985,0.3674089290076327,2.437400612555644,0.20310161433967522,0.060461822744765976,0.030011379270281503,0.38384423316639404,0.7,0.5,0.5
BG03,52,20.0,16.0,2.6914775592455644,0.2844212925255454,0.37086948160456673,0.2150437970422474,0.061572571082005284,0.05194088576803357,0.3386129120482296,2.496973633571762,0.20578667471650008,0.06170457694708573,0.030634191615239538,0.3808767850099998,0.7,0.5,0.5
BG03,53,20.0,18.0,2.8333225973143055,0.3640059803811892,0.3686372944013272,0.21532461314575166,0.0643373635632475,0.05445210541543128,0.3363386024294645,2.5715472941146045,0.20897458001611854,0.06323498067827042,0.0314081266714262,0.37845207319866614,0.7,0.5,0.5
BG03,54,20.0,20.0,2.93240683067294,0.404444015140049,0.39156315161088134,0.2238484340951342,0.06477780163192234,0.0519889045085046,0.35798588649661117,2.6631104354066557,0.21264424023105988,0.06509259808677015,0.03236232872111312,0.37658389503348966,0.7,0.5,0.5
BG03,55,22.0,2.0,2.1726956243320967,0.36140993132210797,0.48882961281660603,0.18541317579057412,0.048799736742899995,0.030681653501996104,0.46101763644802,2.309985656370297,0.1949433200443026,0.05693217268777534,0.02856359600864524,0.4341355239748847,0.7,0.5,0.5
BG03,56,22.0,4.0,1.845381939584114,0.28980868563125645,0.47022138685106585,0.18382581036322843,0.046493966099140464,0.028322038108272777,0.4426475152965815,2.4425918638483464,0.20121487349669454,0.06019156018271893,0.0301991751886984,0.40283162368789616,0.7,0.5,0.5
BG03,57,22.0,6.0,1.9832667650634308,0.2903997914685555,0.4415072548383623,0.18890218060323635,0.04702788731965638,0.0363945720988001,0.4131719277478769,2.4897378335252607,0.20343757162719142,0.06132552024041256,0.03076823373421873,0.39294618576055423,0.7,0.5,0.5
BG03,58,22.0,8.0,2.685657961650739,0.2602783370772682,0.4155061074207987,0.20565737531404746,0.06228624769193338,0.04482007674389177,0.3846575011236915,2.5219327368096205,0.20497054511381813,0.06207610173954039,0.03114497099831903,0.387382068065528,0.7,0.5,0.5
BG03,59,22.0,10.0,2.2254599224849634,0.34188756212992316,0.41157101947323577,0.20222638743329333,0.05444718195399653,0.03900222535728911,0.3812370613582417,2.554386814845393,0.20651996072281342,0.06280767089571664,0.03151234869607688,0.38302527595113933,0.7,0.5,0.5
BG03,60,22.0,12.0,2.657608972817733,0.3896679017288661,0.4172882281370797,0.20021652458318942,0.06135945723187836,0.04435492433629958,0.38725574944960134,2.5930082250980675,0.20834507762129056,0.06365153996395868,0.03193660654184354,0.3791794652569395,0.7,0.5,0.5
BG03,61,22.0,14.0,2.684952025930663,0.372498472100476,0.4027174922004813,0.20986062017618468,0.06378184166298413,0.038433816205854794,0.3712383991740536,2.641513760748781,0.21058354503069313,0.06468392166544208,0.03245688177361067,0.3757301457220733,0.7,0.5,0.5
BG03,62,22.0,16.0,2.3444660969367264,0.28932626728766575,0.38815952120775826,0.20601034706765864,0.05708780622659821,0.03988327233620747,0.3572579691476095,2.70304022856767,0.21332144379407028,0.06596669812400573,0.03310634850552558,0.37270710579827326,0.7,0.5,0.5
BG03,63,22.0,18.0,2.7041481139889036,0.35770004747963413,0.36434802377304676,0.21258598266059137,0.06253080452220768,0.04932619787678519,0.33246012637395794,2.780476597286574,0.21660547795603857,0.06755663516081281,0.033918163695228445,0.37015401755252797,0.7,0.5,0.5
BG03,64,22.0,20.0,3.241475606679129,0.42688079039846694,0.38013928087341603,0.22067909186102933,0.07185011920671612,0.050226325703912646,0.3470374170942616,2.8763437075734357,0.22043711890254022,0.06950398655583138,0.034927106272595494,0.36807881194648595,0.7,0.5,0.5
BG03,65,22.0,22.0,2.8139751066569905,0.48229458665289143,0.3695085918207272,0.2084478537954028,0.064784420750253,0.04521177385938846,0.33824141375141675,2.992365600275655,0.22475857105982172,0.07184444312273464,0.036169258819971926,0.36642965847995,0.7,0.5,0.5
BG03,66,24.0,2.0,2.6424438211049934,0.4297067592505707,0.46288040793021007,0.1951872013159369,0.059222275741545094,0.038781158269057946,0.4336023277328194,2.509237392742036,0.20216181938925304,0.06106716131997275,0.03105250837951905,0.4255550538350105,0.7,0.5,0.5
BG03,67,24.0,4.0,2.4278939478736326,0.35362934204428476,0.4547973117973862,0.20303523943294188,0.05816267498210064,0.034801557573566864,0.42434202588244485,2.645558663534752,0.20837587066859573,0.06437694658577932,0.032735817128596585,0.3954549536454971,0.7,0.5,0.5
BG03,68,24.0,6.0,2.8519723244145467,0.29105030535060145,0.42709336430474254,0.21021691397186235,0.06493365967466426,0.04373334417311919,0.3955608272089631,2.69387081995815,0.21057830242481024,0.06552662551030407,0.0333205568834649,0.38595279907922475,0.7,0.5,0.5
BG03,69,24.0,8.0,2.4612600431572864,0.41810326423382393,0.39973836839222315,0.20002320357095893,0.058270888744355355,0.043562083839993965,0.3697348878565793,2.7268812967440637,0.2121037209001695,0.06628976863167509,0.033708768371553205,0.38057730702528414,0.7,0.5,0.5
BG03,70,24.0,10.0,2.5732915592723473,0.3018946032786157,0.4097316414681693,0.212154019717398,0.06122138498519996,0.04040366804370595,0.3779085385105596,2.7601936053210707,0.21365343568979947,0.06703613516003543,0.03408862306367417,0.3763388319658299,0.7,0.5,0.5
BG03,71,24.0,12.0,2.9817556187254652,0.5358429087239117,0.39657394783549416,0.2200091462823326,0.06633483607600908,0.050695714590652564,0.36357257589314423,2.799869462375292,0.21548806841768717,0.06789959571126575,0.0345285432978484,0.372566466549352,0.7,0.5,0.5
BG03,72,24.0,14.0,3.265218043191933,0.40167822515262813,0.3609260394608686,0.21907246814546155,0.07278550514594916,0.05496920823831214,0.3280651692390493,2.8497528085710346,0.21774998471546542,0.068958878914484,0.03506944288355659,0.3691463651395148,0.7,0.5,0.5
BG03,73,24.0,16.0,2.7425122369511303,0.4296416310138298,0.3807291557375138,0.2100060076807628,0.06344232492811003,0.045827703483869726,0.3492282545853993,2.9131437736839882,0.22053312589322688,0.07027922434728597,0.03574658548777174,0.3661025874357061,0.7,0.5,0.5
BG03,74,24.0,18.0,3.473123584734186,0.41938073754042104,0.32045273008534747,0.2317524842696446,0.07512159999198521,0.06094402969543774,0.2856898574449008,2.993174987660726,0.2238959408963859,0.07192236946390343,0.036595986721134,0.3634721233310969,0.7,0.5,0.5
BG03,75,24.0,20.0,3.2313555725266387,0.44246816142290063,0.34888185897066454,0.22924397811549,0.0721092152152731,0.05532421237073004,0.31449526225334107,3.092749951469901,0.22785688167145976,0.07394628847585258,0.03765666446458918,0.3612569954265535,0.7,0.5,0.5
BG03,76,24.0,22.0,2.982484998174359,0.5451755853857069,0.35244831703957996,0.20677868754035642,0.06730261965193748,0.0471104171671121,0.3214315139085264,3.2142056287847014,0.23238222359467586,0.07639895807192529,0.03897138464183175,0.35940039164923576,0.7,0.5,0.5
BG03,77,24.0,24.0,3.514859684426058,0.4741664715304794,0.34287362609884986,0.227019390652789,0.07802435631696526,0.054999444746731636,0.3088207175009315,3.3586636073281007,0.23736913720098696,0.07930568235327372,0.04058597575778676,0.3577741190842673,0.7,0.5,0.5
BG03,78,26.0,2.0,3.165211587424426,0.48556909640958984,0.43341723187313264,0.19663371753012396,0.07111809906171139,0.04672085135885481,0.40392217424361404,2.7089276200826404,0.2089297039007787,0.06518528764988839,0.03369357316055677,0.4183237820031045,0.7,0.5,0.5
BG03,79,26.0,4.0,2.738620450426661,0.3600207603391447,0.4032813660182148,0.20718285515721432,0.0637537693282575,0.04569428266891373,0.37220393774463273,2.849480997406623,0.21512021627432673,0.06856035914731805,0.03543839355788247,0.3891950075995719,0.7,0.5,0.5
BG03,80,26.0,6.0,2.884007329330992,0.3292171761891926,0.42288101481652035,0.2160534807386881,0.06480054297084491,0.04465192367183599,0.39047299270571717,2.899149354543598,0.2173140605639464,0.06973097229973545,0.03604359771058412,0.38000363047223407,0.7,0.5,0.5
BG03,81,26.0,8.0,2.7493187518234232,0.38516305643522275,0.384214559638228,0.2049425338044201,0.06508851044198678,0.04392405761706458,0.35347317956756497,2.9330806175482222,0.21883807001343475,0.07050939757650335,0.03644610818457248,0.3747850282210399,0.7,0.5,0.5
BG03,82,26.0,10.0,3.2747177807127894,0.23752419420149254,0.381987188775559,0.22790897641046373,0.07224948453312709,0.05296868503703985,0.3478008423139894,2.9673275646138086,0.22039208596276558,0.07127239242963732,0.03684081324929983,0.3706491302375283,0.7,0.5,0.5
BG03,83,26.0,12.0,3.0508190902953367,0.5165769597317836,0.3795407083428666,0.2310627321023863,0.06712455074102186,0.058006535082832454,0.34488129852750865,3.0081165562858416,0.22223854761798814,0.0721567119286498,0.03729874284638281,0.3669451777106538,0.7,0.5,0.5
BG03,84,26.0,14.0,3.2316604953647503,0.4054951699694876,0.37176601507795776,0.23047946592749657,0.07314493072941818,0.05223427435024574,0.3371940951888332,3.059409206434545,0.22452378182348712,0.0732434212483758,0.03786266427525154,0.36355957674223227,0.7,0.5,0.5
BG03,85,26.0,16.0,3.1365386997014446,0.41679107815292815,0.353980603186993,0.2244512799742514,0.07082536319732567,0.05273908802164584,0.3203129111908553,3.124639590888819,0.2273478838464558,0.07460051901303033,0.03856978501854548,0.3605114576603341,0.7,0.5,0.5
BG03,86,26.0,18.0,3.667720918843942,0.4793010212389672,0.3212768417520762,0.23358522112018718,0.08087128409597509,0.061830754882033157,0.2862390585840482,3.2071259755576786,0.230778239940117,0.07629354473250526,0.0394585547737383,0.3578320029413986,0.7,0.5,0.5
BG03,87,26.0,20.0,3.5017230694654184,0.46578242578007095,0.31889426313706637,0.22040022290740013,0.07619841202238005,0.061455179278759264,0.28583422970095634,3.3100510013019435,0.23484605032887654,0.07838612377460528,0.040571346774528214,0.35551790502234815,0.7,0.5,0.5
