scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate,group
R07,lhs,129,36.8790576868024,23.0494110542515,0.2999999999999999,1.4186949159226043,0.7224090974763575,0.0128761681652027,0.7149970611571449,0.0069179431142618,0.1755321480332664,0.0349614242992517,0.0177209557045515,0.218355691994866,0.303037037037037,development
R07,lhs,130,36.8790576868024,25.35435215967665,0.2499999999999999,1.427137846650972,0.7217583136806454,0.0139719639884891,0.7148346183872883,0.0064532789008617,0.1768833960213489,0.0356029037982871,0.0184445343500095,0.2037473175851158,0.3085555555555555,development
R07,lhs,131,36.8790576868024,27.6592932651018,0.1999999999999999,1.43363785989585,0.7181278712484337,0.0132670021956277,0.7182324493739898,0.0057221137428454,0.1774387650319331,0.0357915790243448,0.0186688424568098,0.2043398170366144,0.3118888888888889,development
R07,lhs,132,36.8790576868024,29.96423437052695,0.1499999999999999,1.440920566190946,0.7198728265278639,0.0133377033021155,0.7154725016371273,0.0062391425441297,0.1783199583540876,0.0359687535852416,0.0189337926467935,0.1952255350860229,0.3155555555555555,development
R07,lhs,133,36.8790576868024,32.269175475952096,0.1,1.4479331656175811,0.7213215798690407,0.0139701310222143,0.7199278375174286,0.005555554869108,0.1792583000006021,0.0367411581105642,0.0194239245129964,0.1870757222778551,0.3221481481481482,development
R07,lhs,134,36.8790576868024,34.57411658137725,0.05,1.454530372254909,0.7232523493097356,0.0135439092702971,0.7151990164095096,0.0057466713986059,0.1794636168047242,0.0365774028609761,0.0193832244098818,0.1822827392371317,0.3274444444444445,development
R07,lhs,135,36.8790576868024,36.8790576868024,0.0,1.460556765288235,0.7222559994280681,0.0142195801147151,0.7185930677833583,0.0055970232883969,0.1800157334890412,0.0368893011165666,0.0199660534197979,0.1796811622500906,0.3313333333333333,development
R07,lhs,136,39.18399879222755,2.3049411054251503,0.7999999999999999,1.3012542611218234,0.7484282216288473,0.0121655017820922,0.7407542795629168,0.0069224986392338,0.1701623943509636,0.0327576970318522,0.0161127904303704,0.3041457506818211,0.2378888888888889,development
R07,lhs,137,39.18399879222755,4.6098822108503,0.7499999999999999,1.339236857788328,0.7407680171768442,0.0127588429036199,0.7383405549671547,0.006250819471201,0.1719020396078648,0.0334609593699122,0.0164115192835222,0.2862437999260537,0.2436296296296296,development
R07,lhs,138,39.18399879222755,6.91482331627545,0.7,1.3641994610578083,0.7372793939996273,0.0136072100794201,0.7330972142366449,0.0061298414179612,0.1725556881251181,0.0338643297139378,0.0168777394503538,0.2695968987928033,0.25,development
R07,lhs,139,39.18399879222755,9.2197644217006,0.65,1.376682077206861,0.7338475504313839,0.0133561017244137,0.7267751993699479,0.0059158946413005,0.1731432067840251,0.0339490590204267,0.0172770195195793,0.2564623573474274,0.2535925925925925,development
R07,lhs,140,39.18399879222755,11.52470552712575,0.6,1.3876586907263817,0.7305281066693972,0.013219591568084,0.7230984736168281,0.0053252368838685,0.1739169578237979,0.0343687998696962,0.0175875535662445,0.2423238724739178,0.2577407407407407,development
R07,lhs,141,39.18399879222755,13.8296466325509,0.5499999999999999,1.3978906824744637,0.7255769509055237,0.0142463814219199,0.723706409696272,0.0052169185921437,0.174320669613764,0.0347748905425496,0.0176303055246652,0.2363776229457602,0.2622592592592592,development
R07,lhs,142,39.18399879222755,16.134587737976048,0.5,1.4050502801083475,0.7282136218038514,0.0126977070503406,0.7200267716628896,0.0062282503905181,0.1756273378360597,0.0352397819313763,0.0179414569798214,0.2207555944564665,0.2656296296296296,development
R07,lhs,143,39.18399879222755,18.4395288434012,0.45,1.4128023903969975,0.7213659503834726,0.0124090094523355,0.7193116201324664,0.0056152981038578,0.176196115000894,0.0354979113653806,0.0185066467119337,0.2128370918719078,0.2701851851851852,development
R07,lhs,144,39.18399879222755,20.74446994882635,0.3999999999999999,1.4203327750004051,0.7231785533762602,0.0140764205806699,0.7177625505958601,0.0066116436036118,0.1766689369949308,0.0357169925102256,0.0187283788527769,0.2056854521852342,0.2721481481481482,development
R07,lhs,145,39.18399879222755,23.0494110542515,0.35,1.4277699241004056,0.7189227575172588,0.012471073400376,0.7173736748397977,0.0059474204223545,0.1781458579932679,0.0360421820859818,0.0190939070994416,0.1966368037566531,0.2768148148148148,development
R07,lhs,146,39.18399879222755,25.35435215967665,0.2999999999999999,1.436076404222617,0.7154488658181559,0.0124934132031342,0.7141029440485815,0.0063791738702134,0.1779888059418542,0.0360932322737734,0.0190817553326211,0.191245280453368,0.2796296296296296,development
R07,lhs,147,39.18399879222755,27.6592932651018,0.25,1.4424725128945153,0.7196072178848483,0.0128035351976927,0.7151590755052356,0.0053801416460962,0.1790731141701179,0.0364588962151188,0.0195223972566693,0.1840645548389189,0.2847407407407408,development
R07,lhs,148,39.18399879222755,29.96423437052695,0.1999999999999999,1.4496437179080484,0.7258067911514152,0.0141730064196767,0.7150323255305496,0.0059142149814495,0.1801720345945696,0.0368679516486175,0.0198913459824556,0.1747052339434623,0.2877037037037037,development
R07,lhs,149,39.18399879222755,32.269175475952096,0.15,1.4565583958112889,0.7176859427259112,0.0120706982725726,0.7147309110210337,0.0055719836107336,0.1800650810897972,0.0369313365767375,0.0200712696456401,0.1727877626139633,0.2905185185185185,development
R07,lhs,150,39.18399879222755,34.57411658137725,0.1,1.463077900213543,0.7232702186563811,0.0130183440840383,0.7138805308522215,0.0057460788987713,0.1805389109074211,0.0370841358959193,0.0202380000636214,0.1678834715160661,0.2974444444444444,development
R07,lhs,151,39.18399879222755,36.8790576868024,0.05,1.469053341636628,0.7259108228470026,0.0141690300572831,0.7177440866909277,0.005705298379611,0.1812433739199045,0.0374063979889604,0.0206144847376174,0.1663761321601532,0.3008888888888889,development
R07,lhs,152,39.18399879222755,39.18399879222755,0.0,1.4743457202208698,0.7260505032918726,0.014168350721665,0.7186344441476264,0.0068214199282942,0.1821548179488556,0.0377771124347884,0.0207211751773067,0.1603827832635302,0.3051111111111111,development
R07,lhs,153,41.4889398976527,2.3049411054251503,0.85,1.3136091555477498,0.746976183623618,0.0135856629403471,0.7424774742865402,0.00678860960902,0.1733083577324783,0.0340366029027246,0.0173394198387889,0.2782241997034188,0.2146296296296296,development
R07,lhs,154,41.4889398976527,4.6098822108503,0.7999999999999999,1.3522934862556837,0.7406725735349259,0.0109938722830048,0.7361172390509788,0.0053019399174967,0.1740231129178564,0.0343225812699646,0.0179723483723694,0.2609459238848016,0.2207407407407407,development
R07,lhs,155,41.4889398976527,6.91482331627545,0.7499999999999999,1.3773686517790344,0.7360578280501322,0.0122602536799291,0.7323892983337752,0.0064284504885348,0.1758141523950153,0.0351642501339506,0.0183766530510071,0.2385228615037003,0.2265185185185185,development
R07,lhs,156,41.4889398976527,9.2197644217006,0.7,1.38979744652039,0.7316549204804085,0.0130350069314775,0.7271576131322545,0.0063419971288045,0.1759130499253018,0.0351021178978628,0.0184070383298125,0.231343932303832,0.2295185185185185,development
R07,lhs,157,41.4889398976527,11.52470552712575,0.65,1.4006636322681216,0.7267733663928333,0.0147680233502384,0.7263389709926937,0.0058929474856112,0.1764962462429145,0.0357277216587316,0.0186930504038742,0.2187826589756921,0.2324814814814814,development
R07,lhs,158,41.4889398976527,13.8296466325509,0.6,1.4107411989265075,0.7257108162435417,0.0138799928685246,0.7221555765994506,0.0055806003150565,0.1775154787708892,0.0358693988267934,0.0189958079512195,0.2077165341334092,0.237148148148148,development
R07,lhs,159,41.4889398976527,16.134587737976048,0.55,1.4177662962126756,0.7224766832895834,0.0137528583592545,0.7194100161149976,0.005683612961091,0.1776045318774421,0.0360238900842048,0.0193682042076504,0.1997495450000686,0.2387407407407407,development
R07,lhs,160,41.4889398976527,18.4395288434012,0.5,1.425352379918127,0.7209836904606047,0.0133767171866205,0.7195246315369076,0.0056979729228849,0.178975732725255,0.0364040648049695,0.0196887420060716,0.1909586898497842,0.2424444444444445,development
R07,lhs,161,41.4889398976527,20.74446994882635,0.45,1.432705534808373,0.7248788028931016,0.0124822053395732,0.7171506738214156,0.0055286871509226,0.1795946725570026,0.0367410925061988,0.0198361282884324,0.1808596906748474,0.2445555555555555,development
R07,lhs,162,41.4889398976527,23.0494110542515,0.3999999999999999,1.4399565392726923,0.7192143397867456,0.0146973912804236,0.7175041505125456,0.0057493480225744,0.1795589654927442,0.0368403601536504,0.0201414710139588,0.1788091039290967,0.2497037037037036,development
R07,lhs,163,41.4889398976527,25.35435215967665,0.35,1.4480471011634517,0.7191682663399732,0.0135208019945383,0.7161768159138374,0.0060053541306871,0.1803637865299198,0.0370810840904667,0.0203908122678696,0.1710638015750605,0.2519259259259259,development
R07,lhs,164,41.4889398976527,27.6592932651018,0.3,1.4542746413108285,0.7215366713368904,0.0138156390027961,0.716306742283132,0.0067741198410165,0.1811992109294406,0.0375970184377593,0.0204125823535275,0.1621835484217295,0.2558518518518518,development
R07,lhs,165,41.4889398976527,29.96423437052695,0.25,1.461258365981965,0.7201589212788975,0.0143657687842887,0.7158337982632115,0.0066200752305355,0.1814683662286355,0.0373813120764232,0.0207899488644154,0.1628909782378093,0.2582592592592592,development
R07,lhs,166,41.4889398976527,32.269175475952096,0.2,1.4679984017024117,0.7221127760218266,0.0146909711700081,0.7149516666155568,0.0056868973014075,0.1823506901450451,0.0379801649534715,0.0209239438540993,0.1507571717058465,0.2604814814814815,development
R07,lhs,167,41.4889398976527,34.57411658137725,0.15,1.474364709511894,0.7245022565312016,0.0145801371911891,0.7143084598055575,0.0060243502700866,0.1829402861580157,0.0380736846614831,0.0211936554374423,0.1464931037008991,0.2657407407407407,development
R07,lhs,168,41.4889398976527,36.8790576868024,0.1,1.4802172238769222,0.7200922040979915,0.0147977562126422,0.7160076327612114,0.0062059124259958,0.1830261988408346,0.0381662365515785,0.0212240532407706,0.1474108638346483,0.2658148148148148,development
R07,lhs,169,41.4889398976527,39.18399879222755,0.05,1.4854247225060309,0.7224252999468832,0.0137654122435815,0.7193168897227945,0.0069691208050667,0.1837854458395466,0.0385916585843967,0.0216480052704238,0.1432640963356881,0.2716296296296296,development
R07,lhs,170,41.4889398976527,41.4889398976527,0.0,1.489886900914123,0.7203046710831574,0.0138374017279788,0.7178831902637204,0.0060576639229121,0.1840102234669429,0.038538080126599,0.0220667609156562,0.14000922796152,0.2723333333333333,development
R07,lhs,171,43.79388100307785,2.3049411054251503,0.9,1.3380029167748255,0.743929406428511,0.0118663508078698,0.7372837757021365,0.0061267446013511,0.175515659976683,0.0347464341832323,0.0182702285457295,0.252980850292007,0.1956296296296296,development
R07,lhs,172,43.79388100307785,4.6098822108503,0.85,1.3775383621481057,0.7353107824344004,0.0151080695695199,0.7328735934272099,0.0057825911618583,0.1761636464337798,0.0354867365924373,0.0186829397048073,0.2327383098689431,0.2011111111111111,development
R07,lhs,173,43.79388100307785,6.91482331627545,0.7999999999999999,1.402503062539435,0.7354742919513726,0.0130001804891236,0.7301725436109603,0.0066556567192386,0.1779595148509207,0.036045424220575,0.0192859822641576,0.2153485588361546,0.2043333333333333,development
R07,lhs,174,43.79388100307785,9.2197644217006,0.7500000000000001,1.4146760805453296,0.7296336411386517,0.0127116072986217,0.7250540441996131,0.0057918675435285,0.1781584363539983,0.0361843905078857,0.0194746952128928,0.2045786185895371,0.2087777777777777,development
R07,lhs,175,43.79388100307785,11.52470552712575,0.7,1.4252058495221704,0.728942383894043,0.0136441969835029,0.7253376413266229,0.0063316567592842,0.1789684235713697,0.0366648089635488,0.0200748994405444,0.1943304292565789,0.2112962962962963,development
R07,lhs,176,43.79388100307785,13.8296466325509,0.65,1.4348797552638692,0.7278487467587015,0.013474562721369,0.723077474077249,0.0060927430393849,0.1796159015628205,0.0368524737347743,0.020094757146286,0.1870784184470834,0.2129999999999999,development
R07,lhs,177,43.79388100307785,16.134587737976048,0.6,1.4415758969368315,0.720249992312222,0.011294151247188,0.7174582002036457,0.0064827207247551,0.1800647877134955,0.0370247011586287,0.0204030822203727,0.1742345910208583,0.2162222222222222,development
R07,lhs,178,43.79388100307785,18.4395288434012,0.55,1.4487691367290516,0.7244971113045371,0.0133349374454253,0.7197056766005577,0.0060413426676219,0.1810895810214488,0.0374474375640477,0.0202812911293042,0.1701836689286141,0.217037037037037,development
R07,lhs,179,43.79388100307785,20.74446994882635,0.5,1.4557107898909438,0.7227914421297194,0.0114040016448915,0.7181749191296599,0.0062784130853914,0.1810443104457065,0.0374293386134798,0.020818795843203,0.1662106748052007,0.2215185185185185,development
R07,lhs,180,43.79388100307785,23.0494110542515,0.45,1.4625328585371418,0.7181269334907909,0.0129646356155379,0.7144481688208334,0.0073213993305681,0.1813917393655054,0.0374396247538587,0.0206129396045604,0.1607162375682861,0.2244074074074074,development
R07,lhs,181,43.79388100307785,25.35435215967665,0.3999999999999999,1.4701250650724005,0.7208169491252676,0.0142142063698884,0.7144954547673888,0.0058805279530876,0.1825291597434799,0.0380394733043012,0.0212691167805143,0.1476206478897032,0.226,development
R07,lhs,182,43.79388100307785,27.6592932651018,0.35,1.4759597141862324,0.7173730077693264,0.0152778969806658,0.7165865020080614,0.0064807493636149,0.1832742018021921,0.038161108938239,0.0215024527966387,0.1469400073844379,0.2297407407407407,development
R07,lhs,183,43.79388100307785,29.96423437052695,0.3,1.48249853384558,0.720414981673887,0.0148525378605933,0.7160064312953607,0.0060308534710635,0.1841134584322016,0.0384508079949394,0.0216044561560026,0.1400819729687901,0.2305185185185184,development
R07,lhs,184,43.79388100307785,32.269175475952096,0.25,1.488810897604934,0.7214772560691373,0.0148235014534627,0.7164490846016818,0.006202947550317,0.1842235661718237,0.0385105899714039,0.0218698099017146,0.1386887728446122,0.2340740740740741,development
R07,lhs,185,43.79388100307785,34.57411658137725,0.2,1.4947823364300536,0.7231949563744493,0.0158312851766854,0.717039204227118,0.0063224742464391,0.1851525359401188,0.0390150499526473,0.0223096654965139,0.1289626574704095,0.2363333333333333,development
R07,lhs,186,43.79388100307785,36.8790576868024,0.15,1.5002892285601002,0.7225229315655135,0.0162016579947611,0.7160721128123727,0.0063335265842086,0.1851042901737242,0.0390899114584235,0.022409129055454,0.1260880400619579,0.2388148148148148,development
R07,lhs,187,43.79388100307785,39.18399879222755,0.1,1.5052154860957758,0.7213303808137539,0.0139436743421551,0.7161224529373319,0.0057956159362462,0.1851062305837366,0.0391451217342159,0.0224837064758885,0.1250526624111612,0.2416296296296296,development
R07,lhs,188,43.79388100307785,41.4889398976527,0.05,1.5094715954559983,0.7238182997448503,0.0141693826235716,0.7185475863881593,0.0068378639350293,0.1854963147269234,0.0393688817187372,0.0226517310782041,0.1241186020240518,0.2422222222222222,development
R07,lhs,189,43.79388100307785,43.79388100307785,0.0,1.5130144977469315,0.7209978387387915,0.014665448315786,0.7189843612354238,0.0067345964354046,0.1858028637673975,0.039211777406195,0.0227503943805565,0.126300850546089,0.2438148148148148,development
R08,lhs,0,3.952109770314976,3.952109770314976,0.0,1.3498108044177566,1.7518007522375494,0.0353358158934792,1.7316696625204528,0.0276422613120678,0.2177068764016677,0.0725683233044617,0.022340534829729,0.7936932748126396,0.2212592592592592,development
R08,lhs,1,7.904219540629953,3.952109770314976,0.05,1.3681551118393176,1.7739620733489532,0.0309924488332354,1.7390147617059806,0.0249956890807165,0.2190013037866646,0.0734376422178405,0.0225696076823453,0.7902091351568401,0.2174074074074074,development
R08,lhs,2,7.904219540629953,7.904219540629953,0.0,1.4638670937643186,1.7769434640722868,0.0344576413118231,1.7644445646217577,0.0243320334586286,0.2217707133217609,0.0768790198190367,0.0240325719461922,0.7735092829019451,0.2366296296296296,development
R08,lhs,3,11.856329310944927,3.952109770314976,0.1,1.3917573767641669,1.758783045868411,0.0339949437048635,1.7572087087304138,0.0258973810025534,0.220649945599187,0.0756142412062634,0.0241834116405379,0.7801797759308077,0.2134444444444444,development
R08,lhs,4,11.856329310944927,7.904219540629953,0.05,1.490569268522938,1.7776375214173237,0.0276382952486897,1.7913971946714395,0.0238620762367718,0.2258555020118483,0.0799768864911868,0.0264057933873194,0.758290682576222,0.2316666666666666,development
R08,lhs,5,11.856329310944927,11.856329310944927,0.0,1.5352654547742834,1.8217943661428808,0.0365537098566267,1.8127036962806136,0.0281972669559027,0.2302034117211324,0.0824309006305614,0.0276609958935953,0.7466744734659314,0.245037037037037,development
R08,lhs,6,15.808439081259904,3.952109770314976,0.15,1.4199213121926233,1.7742359947010211,0.0367134866287447,1.7697624488668582,0.026386212352257,0.2240178405686016,0.0771434396956146,0.0254296184827525,0.7701867597548646,0.209074074074074,development
R08,lhs,7,15.808439081259904,7.904219540629953,0.1,1.522122400993,1.7968462236026266,0.0259865558263134,1.799942032013646,0.0266377338159238,0.2282672796572834,0.0811541808567866,0.0276078012367173,0.7489226630418514,0.2278888888888889,development
R08,lhs,8,15.808439081259904,11.856329310944927,0.05,1.5677630622417276,1.8347679100384648,0.0387947052342347,1.830235356859757,0.026075462081639,0.2321098895547931,0.0847143816450609,0.0294583151883975,0.7339926390275128,0.241037037037037,development
R08,lhs,9,15.808439081259904,15.808439081259904,0.0,1.5940572736172491,1.8434311328261652,0.030355069785307,1.8402121567044665,0.0279270417565444,0.2338720978578259,0.0861068452969242,0.030417907479575,0.7252053216813664,0.2541111111111111,development
R08,lhs,10,19.76054885157488,3.952109770314976,0.2,1.451691503765308,1.7802988050194553,0.0368782790808567,1.7857639374426155,0.0251518860988617,0.2251318331281941,0.0789881014855579,0.0266566850932604,0.763005663670142,0.206,development
R08,lhs,11,19.76054885157488,7.904219540629953,0.15,1.5573821631067049,1.8110856697439728,0.0374134024690493,1.80601045192335,0.0222309806342383,0.2282851871456765,0.081945321061815,0.0277669771809085,0.7464748903652112,0.2232222222222222,development
R08,lhs,12,19.76054885157488,11.856329310944927,0.1,1.603948697446655,1.8366320564014704,0.0404126797145367,1.831970385926947,0.0262979308947677,0.2333768967978448,0.0851652603954525,0.0296562283254551,0.7290777077329581,0.2359629629629629,development
R08,lhs,13,19.76054885157488,15.808439081259904,0.05,1.630665103648767,1.8693616591984985,0.0281586854799439,1.8533743559030496,0.0249518425925273,0.2364705513710018,0.0877632586831906,0.031744643329229,0.7151087403586942,0.251,development
R08,lhs,14,19.76054885157488,19.76054885157488,0.0,1.6491728647688664,1.8547067678990408,0.0345302620108869,1.862950499787417,0.026429635140151,0.2387672342339122,0.0892591016506165,0.0323587144015572,0.7051238629080745,0.2638148148148148,development
R08,lhs,15,23.712658621889855,3.952109770314976,0.25,1.486032329901778,1.7893366031155786,0.038322104898342,1.7906265740753609,0.0231894899074922,0.2256360740555032,0.0798031129434504,0.0262610614520706,0.7599685712113148,0.200037037037037,development
R08,lhs,16,23.712658621889855,7.904219540629953,0.2,1.595182162853014,1.8332819919281456,0.038673567151349,1.8162970569655887,0.0264014990143215,0.2308178800138027,0.083229996310793,0.0286218479309505,0.7386401075213218,0.2195555555555556,development
R08,lhs,17,23.712658621889855,11.856329310944927,0.15,1.6426322410981538,1.8383771383634933,0.0331586052901594,1.840319628898444,0.0293328718683943,0.2349983822996429,0.0863338701142331,0.0298369944819391,0.7232149037045479,0.2326666666666667,development
R08,lhs,18,23.712658621889855,15.808439081259904,0.1,1.6697349124837944,1.8790767011282077,0.0307158828044308,1.877680103192932,0.0248696808926398,0.2388428694072149,0.0906519572648735,0.0338984250089577,0.7017386981445519,0.2463703703703703,development
R08,lhs,19,23.712658621889855,19.76054885157488,0.05,1.6885412067754837,1.8881726536075696,0.0293226855972461,1.8805146518322728,0.0241095274162487,0.24079396285497,0.0911541138876448,0.0332418494458556,0.6990331881240288,0.2548888888888889,development
R08,lhs,20,23.712658621889855,23.712658621889855,0.0,1.703758377500288,1.908399389106251,0.0326727443260744,1.895500515718646,0.0251613427168489,0.2433437243703827,0.0928846836616845,0.0347426433482666,0.6896904429725503,0.2618148148148148,development
R08,lhs,21,27.664768392204834,3.952109770314976,0.3,1.5219057535083016,1.8096904076949083,0.0362607247152014,1.81671266475238,0.0247358644500902,0.2287826503611538,0.0825446385201334,0.028152351449387,0.7499947252223503,0.1978518518518518,development
R08,lhs,22,27.664768392204834,7.904219540629953,0.25,1.6344150196584806,1.8600078462002096,0.0332693498486935,1.8249288860205477,0.0263555356824537,0.2328115631979845,0.0842235148924155,0.029377514653837,0.7330200927110526,0.2124074074074074,development
R08,lhs,23,27.664768392204834,11.856329310944927,0.2,1.6827063372309357,1.8443801992970887,0.0322458330848674,1.850859548872127,0.0248987254213101,0.2367125492416613,0.0874354593444169,0.0315580981012323,0.7161788971488383,0.2289259259259259,development
R08,lhs,24,27.664768392204834,15.808439081259904,0.15,1.71016712389376,1.8970477819883085,0.0321880374355043,1.875913739692102,0.0287956810769029,0.2400706398318081,0.0904816556052618,0.0339565251501196,0.7001821833290046,0.2391481481481481,development
R08,lhs,25,27.664768392204834,19.76054885157488,0.1,1.7292386680084486,1.9052736735523927,0.0337399837647362,1.903073259246965,0.0276739809218504,0.2450238967111971,0.0938527309877332,0.0351234310548547,0.6845540979718794,0.2504444444444444,development
R08,lhs,26,27.664768392204834,23.712658621889855,0.05,1.7447579661881327,1.9371372083023324,0.0394574472160779,1.9234645871817933,0.0286487444072767,0.2459221887510153,0.0958545237252435,0.0372123273235702,0.678326238314424,0.2584074074074074,development
R08,lhs,27,27.664768392204834,27.664768392204834,0.0,1.7589837057189488,1.941712933921123,0.0385689205039047,1.920199149801932,0.0329591273568327,0.2467554290394052,0.0959515213956963,0.0377638362849604,0.6713395068363425,0.2669259259259259,development
R08,lhs,28,31.61687816251981,3.952109770314976,0.35,1.558309961097121,1.8158640114264564,0.0352634307165246,1.830781676986128,0.0263432231037636,0.2319529946409227,0.0843489900754288,0.0296020401436855,0.7383248608994819,0.1965555555555556,development
R08,lhs,29,31.61687816251981,7.904219540629953,0.3,1.6740561047643694,1.8599067884789424,0.028154894976345,1.8440680649464205,0.0244982867558658,0.2351624480757396,0.0864104033228214,0.030799972467702,0.7236609252596946,0.212,development
R08,lhs,30,31.61687816251981,11.856329310944927,0.25,1.7231606018511776,1.8719073543704887,0.0393709333198169,1.8671476701629568,0.0288434193429422,0.2393943332712551,0.0894306747684908,0.0332801257965274,0.7046371015473728,0.2247037037037036,development
R08,lhs,31,31.61687816251981,15.808439081259904,0.2,1.750965231484802,1.89485222478024,0.0424609152943421,1.8922847291966451,0.0271191913305853,0.2418554372024952,0.0923638138542485,0.0350503353334477,0.6926292584320665,0.2345925925925926,development
R08,lhs,32,31.61687816251981,19.76054885157488,0.15,1.7702808055699402,1.899946834867141,0.0408848684231061,1.908240879422326,0.0269744288009878,0.2447909114408842,0.0946902181691407,0.0362993163047796,0.6781454347764897,0.2467777777777778,development
R08,lhs,33,31.61687816251981,23.712658621889855,0.1,1.7860645301846363,1.926118078714344,0.0358085086126873,1.916743013829337,0.0312965564320881,0.2472146021693576,0.0955193671027343,0.0369100016589116,0.6740928579685624,0.2492222222222222,development
R08,lhs,34,31.61687816251981,27.664768392204834,0.05,1.800641116469426,1.9421381393940196,0.0378752099669014,1.933033143588018,0.0244697554967248,0.2498141434357118,0.0975594934534171,0.0391384679966105,0.6607836840741607,0.2611851851851852,development
R08,lhs,35,31.61687816251981,31.61687816251981,0.0,1.8152404008623897,1.974098946212185,0.0364399685709024,1.9542480594015503,0.0270927686311558,0.2519093165965488,0.0998865093135344,0.0396116398522574,0.6550042227799946,0.2661481481481481,development
R08,lhs,36,35.56898793283479,3.952109770314976,0.4,1.5944726629053465,1.8343757340252584,0.0286677406309435,1.835322555959953,0.0247141176189682,0.232788215050274,0.0849029415055091,0.0304437749966333,0.7340572519700065,0.1922222222222222,development
R08,lhs,37,35.56898793283479,7.904219540629953,0.35,1.7133483202839184,1.878321856711166,0.0325383453840096,1.8564768463536687,0.0247463103715013,0.236585592798741,0.0878858672121113,0.0324328806705072,0.7151529210389176,0.2072962962962962,development
R08,lhs,38,35.56898793283479,11.856329310944927,0.3,1.7632590368971914,1.8991929199453887,0.0329717377791932,1.8851739923750952,0.0255612994456537,0.2399185289507657,0.0915854397988082,0.0343601022303813,0.6973274021473669,0.2201111111111111,development
R08,lhs,39,35.56898793283479,15.808439081259904,0.25,1.7914086346704503,1.9358683428346055,0.0424561783081351,1.9121846574636523,0.0247850002802798,0.2451794164122072,0.0948671305127221,0.0373920404416818,0.677120672857368,0.2322222222222222,development
R08,lhs,40,35.56898793283479,19.76054885157488,0.2,1.8109599584560487,1.949840341632622,0.0366796417398603,1.925488094147964,0.0276311333923314,0.2467999733166858,0.0966612986453569,0.0378613089359028,0.6690670415432531,0.2419259259259259,development
R08,lhs,41,35.56898793283479,23.712658621889855,0.15,1.8269834479911524,1.941448383169254,0.0361718481513031,1.9433776192910657,0.0302312095756996,0.2500583046601939,0.0984019488096052,0.0390731280995667,0.662776629908348,0.2472592592592592,development
R08,lhs,42,35.56898793283479,27.664768392204834,0.1,1.8418633168596816,1.955073310626568,0.0291923431318376,1.9559732809337895,0.0264409701185505,0.2515025802545292,0.1000715424937752,0.0407708334638858,0.6521690156296078,0.2554074074074074,development
R08,lhs,43,35.56898793283479,31.61687816251981,0.05,1.8568796059845765,1.983093340848607,0.0393921801221251,1.960372567093255,0.0275281352843776,0.2530866205269623,0.1008968691862366,0.040575727765056,0.6468046871706638,0.2635185185185185,development
R08,lhs,44,35.56898793283479,35.56898793283479,0.0,1.872758701614284,1.9976589401956768,0.032298618943038,1.992614836705465,0.0289458651501556,0.2573857090143613,0.1041286710616496,0.0431026725266821,0.6352181225391844,0.2703703703703704,development
R08,lhs,45,39.52109770314976,3.952109770314976,0.45,1.6297754198261614,1.8405068427748112,0.0288040448918042,1.848143041864559,0.0275754919109255,0.235544864971061,0.0867033240823588,0.0311056746505471,0.7236599466947506,0.1882222222222222,development
R08,lhs,46,39.52109770314976,7.904219540629953,0.4,1.7516968222954818,1.8946154494458287,0.0277095336655168,1.883837313435946,0.0237650837321126,0.2405343996537323,0.0911130860764881,0.034350638813199,0.7003558106462188,0.2049629629629629,development
R08,lhs,47,39.52109770314976,11.856329310944927,0.35,1.8024244239316067,1.920911981723036,0.028018217045026,1.904225386778509,0.0254917049641862,0.2441926189108396,0.093689408161216,0.035724692138298,0.6868443641453781,0.2161851851851852,development
R08,lhs,48,39.52109770314976,15.808439081259904,0.3,1.8309319451994637,1.953503748495526,0.0367275729243539,1.9333894490588224,0.0302638324069901,0.2482270404266536,0.0971932034807579,0.0384688157295488,0.6686731061988612,0.2284444444444444,development
R08,lhs,49,39.52109770314976,19.76054885157488,0.25,1.8507209659909396,1.9585947309739635,0.039503502464393,1.9435195216203864,0.0277608926444868,0.2496076400755369,0.0983975480857061,0.0395753565656392,0.6621058559608274,0.2349259259259259,development
R08,lhs,50,39.52109770314976,23.712658621889855,0.2,1.8669707040259624,1.9408362076144248,0.0388614741741562,1.9491041384817729,0.0257716192427351,0.2514208894619695,0.0993092643977245,0.0390233555137653,0.6578083382287434,0.243037037037037,development
R08,lhs,51,39.52109770314976,27.664768392204834,0.15,1.8821201752885768,1.9886245328411636,0.0325564786508337,1.9743745658506664,0.0300849582282149,0.2542988541369693,0.1023299051173422,0.0427050751074942,0.639366578190862,0.2522592592592593,development
R08,lhs,52,39.52109770314976,31.61687816251981,0.1,1.8974929362647512,1.995814974857056,0.032622165418065,1.9863910263418276,0.0275987570320386,0.2555849995547927,0.1037186133430706,0.0429258826543911,0.6353475651568967,0.2564074074074074,development
R08,lhs,53,39.52109770314976,35.56898793283479,0.05,1.9138624713705576,2.0088474439561805,0.0382106464473896,2.002627808880171,0.027946105396714,0.2582584024192628,0.1056913815412381,0.0445523956880651,0.6242612276172024,0.265037037037037,development
