scenario_id,policy_idx,alpha_on,alpha_off,norm_W,norm_BH,norm_BL,norm_cloud
T30,96,34.38043251489939,14.734471077814025,0.2796449251906463,0.2569235149602265,0.18093185544667822,0.6652678331776567
T30,97,34.38043251489939,17.190216257449695,0.30969638959166745,0.2856581803218884,0.20373505740422504,0.6463819998449621
T30,98,34.38043251489939,19.645961437085365,0.33232874575868077,0.3113433071305231,0.2160786798641344,0.6158003071932094
T30,99,34.38043251489939,22.101706616721035,0.36738496014158023,0.33565796930766073,0.24366448078201808,0.583892743686675
T30,100,34.38043251489939,24.557451796356705,0.3865134763068923,0.35447292156074234,0.25508242225605265,0.5617074591362304
T30,101,34.38043251489939,27.013196975992376,0.42746012470936046,0.39539939408066044,0.28540859224366427,0.5368305582470445
T30,102,34.38043251489939,29.46894215562805,0.4748209078570195,0.43369602431256077,0.3046946467089092,0.5132495391886549
T30,103,34.38043251489939,31.92468733526372,0.5272586570055601,0.47938410667231585,0.3468216295457459,0.47148426088609685
T30,104,34.38043251489939,34.38043251489939,0.5667778815870572,0.5247116120012388,0.394081581341459,0.4274577884400642
T30,110,36.83617769453506,14.734471077814025,0.29837910844622295,0.2799615851427204,0.21907988967431796,0.6442858536880494
T30,112,36.83617769453506,19.645961437085365,0.346579531011281,0.3327178239667585,0.24569164939268445,0.5942213669189846
T30,114,36.83617769453506,24.557451796356705,0.4164541201935929,0.3948247014214997,0.2891632340000731,0.5400506377725277
T30,115,36.83617769453506,27.013196975992376,0.4459970099104581,0.4114369273924772,0.3039911076133099,0.5235208789088484
T30,116,36.83617769453506,29.46894215562805,0.4926803180673862,0.44762573178999576,0.33916931251402144,0.48366111842458986
T30,117,36.83617769453506,31.92468733526372,0.5529606041194373,0.5141002658203745,0.38366494454648714,0.4395260917350103
T30,118,36.83617769453506,34.38043251489939,0.5944504196891776,0.5560670772660453,0.43304163365097004,0.40087583418752815
T30,119,36.83617769453506,36.83617769453506,0.6404616074988813,0.5947164871601306,0.4726151641091936,0.3674077278829768
T30,124,39.29192287417073,12.278725898178353,0.2947703898283381,0.2873888986566879,0.2358414238267408,0.6444157540933007
T30,126,39.29192287417073,17.190216257449695,0.3374296739428756,0.32093566008423174,0.24225862224673714,0.6090834145714786
T30,127,39.29192287417073,19.645961437085365,0.374407847332384,0.35705066214138975,0.2738303203382094,0.5683979597363978
T30,128,39.29192287417073,22.101706616721035,0.39760922812427535,0.3771277472482732,0.292139892351919,0.5548909749638841
T30,129,39.29192287417073,24.557451796356705,0.44190104520782497,0.4213381707975653,0.3191634885791096,0.5076414331546529
T30,130,39.29192287417073,27.013196975992376,0.4836404414233257,0.4600212984661447,0.3419364809788347,0.48098988533930936
T30,131,39.29192287417073,29.46894215562805,0.529075139878536,0.4925959323884667,0.36560961478859483,0.4548365603632523
T30,132,39.29192287417073,31.92468733526372,0.5582145744112278,0.5118203817233292,0.3995781946435359,0.4293835453928239
T30,133,39.29192287417073,34.38043251489939,0.6287984351566165,0.5842389658442653,0.44227273433164455,0.38439705481805503
T30,134,39.29192287417073,36.83617769453506,0.6732484442628189,0.6312357705530505,0.5087239692137595,0.3365361961419421
T30,135,39.29192287417073,39.29192287417073,0.7241333515449595,0.6846776850222235,0.5705780685240032,0.28704032717844835
T30,140,41.7476680538064,12.278725898178353,0.32472433827056446,0.32045710071083966,0.2633822629043949,0.6187473834722405
T30,142,41.7476680538064,17.190216257449695,0.3698606014426392,0.3630978589141148,0.284793494590273,0.5655871110170819
T30,143,41.7476680538064,19.645961437085365,0.39641144745693063,0.38078819904809197,0.312520593360153,0.5488439173688779
T30,144,41.7476680538064,22.101706616721035,0.43224902820955313,0.4176434008311006,0.3241359690028972,0.520636467739104
T30,145,41.7476680538064,24.557451796356705,0.4613408186631781,0.44011096829257096,0.3483394569292939,0.487408120022808
T30,146,41.7476680538064,27.013196975992376,0.5066851522645089,0.4789847060848099,0.39340887216105735,0.45468969378649443
T30,147,41.7476680538064,29.46894215562805,0.5476719898569637,0.5021237750778306,0.40689416448593835,0.4380996958478331
T30,148,41.7476680538064,31.92468733526372,0.5875862162816915,0.5660315426066913,0.44906055715347926,0.3905829307312055
T30,149,41.7476680538064,34.38043251489939,0.6578821887731813,0.6083613517155324,0.49282180022922023,0.34833563591823646
T30,150,41.7476680538064,36.83617769453506,0.7132556261563344,0.6764039881560865,0.5487121453358379,0.30617923382630646
T30,151,41.7476680538064,39.29192287417073,0.7471882523234954,0.7266484647577859,0.6215786699330039,0.2446418939401106
T30,152,41.7476680538064,41.7476680538064,0.8103955306644125,0.7779260518451413,0.7077076508226191,0.20271583939536983
T30,158,44.20341323344207,14.734471077814025,0.39132049132191876,0.38205709241166363,0.3233568244907072,0.5585070079232798
T30,159,44.20341323344207,17.190216257449695,0.40968876172282864,0.3887015742136344,0.3306892815720845,0.5397863247940597
T30,160,44.20341323344207,19.645961437085365,0.446594218903354,0.4306237050605121,0.3615069852279429,0.505928316591365
T30,161,44.20341323344207,22.101706616721035,0.4762253046125008,0.4597373528495188,0.38097455667423147,0.4795775778120574
T30,162,44.20341323344207,24.557451796356705,0.5128183575947928,0.48836653459022855,0.4056584379463547,0.44876241458008986
T30,163,44.20341323344207,27.013196975992376,0.5521303317263815,0.5312708572290731,0.4273469643667188,0.42009746072924947
T30,164,44.20341323344207,29.46894215562805,0.6047398584759316,0.5721666532286095,0.4810000575634297,0.3825931949870122
T30,165,44.20341323344207,31.92468733526372,0.6396416158331557,0.6081807837963555,0.5112875584968396,0.3449185730023878
T30,166,44.20341323344207,34.38043251489939,0.707907571393714,0.6760286389831757,0.5855937513535391,0.28564476038185993
T30,167,44.20341323344207,36.83617769453506,0.775903558197288,0.7412875241322151,0.6528961455755576,0.23513526284988726
T30,168,44.20341323344207,39.29192287417073,0.8258361510898133,0.7829204763615555,0.6955930451665852,0.2034283608775753
T30,169,44.20341323344207,41.7476680538064,0.8731096473617244,0.8483399851578246,0.7845142672040581,0.14465881584549337
T30,170,44.20341323344207,44.20341323344207,0.9271312216405739,0.898225145137898,0.8661313856616211,0.0862365260771994
T30,173,46.65915841307774,7.367235538907012,0.33584304217861094,0.3524310460586491,0.3169448949099702,0.6083644145730135
T30,174,46.65915841307774,9.822980718542684,0.3797412126580031,0.3853010280645697,0.3511627642142541,0.5591605010112679
T30,175,46.65915841307774,12.278725898178353,0.4132719671832278,0.4084508003010983,0.3645664101873456,0.537043580567389
T30,176,46.65915841307774,14.734471077814025,0.43954971683693744,0.4350438555217781,0.38138162580579593,0.5104756974596796
T30,177,46.65915841307774,17.190216257449695,0.4733965589859443,0.47148384059995113,0.40437026547735994,0.47815701485042045
T30,178,46.65915841307774,19.645961437085365,0.5029031103336211,0.4942334508167271,0.4236366888616233,0.454902360642355
T30,179,46.65915841307774,22.101706616721035,0.5302916603028347,0.5253155937221642,0.4616577473832931,0.4165487042413995
T30,180,46.65915841307774,24.557451796356705,0.5709298328155359,0.552961930914323,0.4826405939667145,0.39659985229694117
T30,181,46.65915841307774,27.013196975992376,0.6098943188292038,0.5909400469614343,0.5252016565913755,0.35452486334060185
T30,182,46.65915841307774,29.46894215562805,0.6729679955697282,0.6498879002418971,0.572358386121438,0.31109753054158357
T30,183,46.65915841307774,31.92468733526372,0.7275581956843463,0.697257740174258,0.6129162073912652,0.2701211981512127
T30,184,46.65915841307774,34.38043251489939,0.7724811245530292,0.7385313898150709,0.6619112559876155,0.23200502589490776
T30,185,46.65915841307774,36.83617769453506,0.8289849199131173,0.8050665641489689,0.7361053032976088,0.17475315274605724
T30,186,46.65915841307774,39.29192287417073,0.8943458182740073,0.8702290280597609,0.8004294546669198,0.12553925364348553
T30,187,46.65915841307774,41.7476680538064,0.9399784838912306,0.9255029812909495,0.8812169991921338,0.06669623489091372
T30,188,46.65915841307774,44.20341323344207,0.9957629990853207,0.9822875884115784,0.9613607230305691,0.023944415733642612
T30,189,46.65915841307774,46.65915841307774,1.0,1.0,1.0,0.0
T31,0,3.124519991523935,3.124519991523935,0.0,0.0,0.0,1.0
T31,1,6.249039983047869,3.124519991523935,0.05245903172341581,0.036099823470293876,0.02628417792692053,0.964613905849764
T31,2,6.249039983047869,6.249039983047869,0.0630833790699988,0.03398486215396363,0.024020763898344184,0.931226609296978
T31,3,9.373559974571805,3.124519991523935,0.07112927730086753,0.051744774381885024,0.03273815567380384,0.9306584134777491
T31,4,9.373559974571805,6.249039983047869,0.10744038434491686,0.06359127870392092,0.03380927811390076,0.8924967521902425
T31,5,9.373559974571805,9.373559974571805,0.12202866388997857,0.09068887567447736,0.05874767704272746,0.8661403303173775
T31,6,12.498079966095736,3.124519991523935,0.10665964103969601,0.08224781379612674,0.06480112569877612,0.8814666387829291
T31,7,12.498079966095736,6.249039983047869,0.14666496420877984,0.10433732963349711,0.07322095812367885,0.8503722051773581
T31,8,12.498079966095736,9.373559974571805,0.16862455983291696,0.13166522464785194,0.08612932911551456,0.8129330083308648
T31,10,15.622599957619672,3.124519991523935,0.1629824937586284,0.12371925772952684,0.0903667735380433,0.8327864013323051
T31,11,15.622599957619672,6.249039983047869,0.20258636531585783,0.1457983137031696,0.10991982985872865,0.7914381780039395
T31,12,15.622599957619672,9.373559974571805,0.2325515952354164,0.1801378479633945,0.11850249052513691,0.761311671543186
T31,13,15.622599957619672,12.498079966095736,0.24457860837531054,0.17516937286156034,0.12152470296295918,0.7397065993698151
T31,14,15.622599957619672,15.622599957619672,0.2560317388834596,0.1976602086142136,0.143645403829737,0.7301986141102743
T31,17,18.74711994914361,9.373559974571805,0.266790435047266,0.20856065387933037,0.14253153545277258,0.7287772715587169
T31,18,18.74711994914361,12.498079966095736,0.29784305654522397,0.22334694862327223,0.14932184059932627,0.696897471599106
T31,19,18.74711994914361,15.622599957619672,0.29889453670472116,0.2206066313311637,0.15944835110755287,0.6769769458550345
T31,20,18.74711994914361,18.74711994914361,0.33338831939851293,0.2530280264720507,0.1780792226717259,0.6592581475869003
T31,22,21.871639940667546,6.249039983047869,0.2861522493051063,0.2274438868877494,0.17206495556501025,0.7104693398700729
T31,23,21.871639940667546,9.373559974571805,0.32261220947338903,0.26771594698997103,0.2001672897589129,0.6633122637216241
T31,24,21.871639940667546,12.498079966095736,0.3461207976319361,0.2700708207727623,0.19666959570068246,0.6478071302844323
T31,25,21.871639940667546,15.622599957619672,0.3688874096567426,0.2888254728800595,0.2270454560232047,0.6255713447325594
T31,26,21.871639940667546,18.74711994914361,0.3715524864701695,0.27989369630791006,0.21030189316955758,0.6082073914769572
T31,27,21.871639940667546,21.871639940667546,0.3888629018286872,0.2934011762127759,0.22189343152955007,0.5988645248261183
T31,28,24.99615993219148,3.124519991523935,0.296066897480396,0.2402609186663447,0.1825264388989616,0.6972357662027978
T31,30,24.99615993219148,9.373559974571805,0.35770608222458017,0.26820841558148767,0.20031624952303118,0.6267623666799806
T31,31,24.99615993219148,12.498079966095736,0.3788000533904307,0.28960956777519886,0.21864233395096722,0.6023095811668988
T31,32,24.99615993219148,15.622599957619672,0.40816749358256765,0.33089099221033347,0.25930043035024736,0.5817925789293443
T31,33,24.99615993219148,18.74711994914361,0.42015790709338835,0.333291505561185,0.26060818559039634,0.5550361404282833
T31,34,24.99615993219148,21.871639940667546,0.4276911782607976,0.3373364005405359,0.2596934226413084,0.5518958738695676
T31,35,24.99615993219148,24.99615993219148,0.45730165915803717,0.3429861875981177,0.2761710295522441,0.5332552728072035
T31,36,28.12067992371541,3.124519991523935,0.3477520019184749,0.2720677025982724,0.21277165685573932,0.646016831374589
T31,38,28.12067992371541,9.373559974571805,0.4092685565463768,0.3309978205963067,0.24620299887240987,0.5748817681945323
T31,39,28.12067992371541,12.498079966095736,0.4243480611745025,0.3404842312340652,0.2886663868783936,0.5507766328427813
T31,40,28.12067992371541,15.622599957619672,0.4604993288587101,0.35494138699969185,0.27746876980450375,0.5308708599278367
T31,41,28.12067992371541,18.74711994914361,0.4833830491851578,0.39119528368931944,0.30141530865373484,0.5107886844635046
T31,42,28.12067992371541,21.871639940667546,0.4819643580809631,0.3943133454087078,0.2911861565824576,0.502107318238193
T31,43,28.12067992371541,24.99615993219148,0.5000323263338987,0.3961417223663116,0.31401754339300675,0.4915638978217621
T31,44,28.12067992371541,28.12067992371541,0.4999167156893269,0.41357370496177204,0.3247135052325722,0.4799946238636989
T31,46,31.245199915239343,6.249039983047869,0.43088934813329044,0.3181461651995934,0.25408892766628044,0.5746347680671579
T31,47,31.245199915239343,9.373559974571805,0.4429235516993023,0.34955702329685717,0.29453329086193697,0.5415005633963202
T31,49,31.245199915239343,15.622599957619672,0.5024509386208909,0.40661496616797294,0.3339332236532923,0.4837947036898349
T31,50,31.245199915239343,18.74711994914361,0.5311631460618755,0.42511788525659105,0.33901268186657485,0.4650540022847983
T31,51,31.245199915239343,21.871639940667546,0.5313820408628961,0.4144467687628193,0.32641900194535456,0.45671896196932876
T31,52,31.245199915239343,24.99615993219148,0.5353163569483501,0.4321112185127574,0.34075070690294246,0.44313234025586284
T31,53,31.245199915239343,28.12067992371541,0.5428964014191452,0.4496160990351783,0.3604676319623294,0.4381816311357055
T31,54,31.245199915239343,31.245199915239343,0.5681551194879105,0.4594542883024087,0.3579482353923211,0.42663694268023683
T31,56,34.36971990676328,6.249039983047869,0.46084300474913154,0.37071987131312556,0.29128996872948065,0.529071678780165
T31,57,34.36971990676328,9.373559974571805,0.5044464165040146,0.40606540154172716,0.3379835732514722,0.4809868718213273
T31,60,34.36971990676328,18.74711994914361,0.5591598433813989,0.45961859545139927,0.3659886878492166,0.42831311826808605
T31,61,34.36971990676328,21.871639940667546,0.5889022279778293,0.4769516513061769,0.3851166851425981,0.40044809949666793
T31,62,34.36971990676328,24.99615993219148,0.5960963471292783,0.4801266509109166,0.3808667281010424,0.39522191584007665
T31,64,34.36971990676328,31.245199915239343,0.6176266108641854,0.49779129064823147,0.4168507267961344,0.3794556221655371
T31,65,34.36971990676328,34.36971990676328,0.6045360665886271,0.5017150887770233,0.419555328115457,0.37962453600190826
T31,70,37.49423989828721,15.622599957619672,0.5921094000240126,0.48538929599705266,0.4067295140181599,0.39715697300850133
T31,72,37.49423989828721,21.871639940667546,0.6204634842924897,0.5252897587478782,0.42728090407016617,0.368914387537305
T31,73,37.49423989828721,24.99615993219148,0.6143167219997192,0.524927326447575,0.4404721860738933,0.36504259435240755
T31,74,37.49423989828721,28.12067992371541,0.6210215034101891,0.5358592852495397,0.44480662378784974,0.35988916570163815
T31,76,37.49423989828721,34.36971990676328,0.6507464294110384,0.5385753749500639,0.4499663136678086,0.34783142462153605
T31,77,37.49423989828721,37.49423989828721,0.6615724130040675,0.5553357362332741,0.46439135337908233,0.32986920379830725
T31,80,40.618759889811145,9.373559974571805,0.5799987650501675,0.49765762045399253,0.40126177647635897,0.41762822715207193
T31,82,40.618759889811145,15.622599957619672,0.6236072237813359,0.5233089095581486,0.44820644480041943,0.367379814539873
T31,84,40.618759889811145,21.871639940667546,0.6444262390830788,0.5469198915343279,0.4543172015181954,0.34180075668766624
T31,85,40.618759889811145,24.99615993219148,0.6719674400994878,0.5678118427231739,0.4881649132797017,0.31781005622875713
T31,86,40.618759889811145,28.12067992371541,0.6737031886206742,0.5841740634545309,0.48492325009382614,0.3208612978724619
T31,87,40.618759889811145,31.245199915239343,0.689677184940538,0.5919781305081734,0.5061549406981323,0.3086394466686719
T31,88,40.618759889811145,34.36971990676328,0.702408033388958,0.6086256934175399,0.5160932891956003,0.29344454717969776
T31,89,40.618759889811145,37.49423989828721,0.7190624563097104,0.6218230116244654,0.5303949277158746,0.279775422653382
T31,90,40.618759889811145,40.618759889811145,0.7121991462488859,0.6123710478268242,0.5145955968639145,0.2868163596328144
T31,93,43.74327988133508,9.373559974571805,0.6123832689024844,0.5245541209829853,0.44946998910543046,0.37628174240777906
T31,95,43.74327988133508,15.622599957619672,0.6619563428789289,0.5822877608340724,0.5089337092562541,0.3203453964859697
T31,97,43.74327988133508,21.871639940667546,0.6927001047358646,0.601122838248773,0.512179853712547,0.3052568096812367
T31,98,43.74327988133508,24.99615993219148,0.7053263064082083,0.6246550283827627,0.5235608014315288,0.29036435206676375
T31,99,43.74327988133508,28.12067992371541,0.7068892306052127,0.6182761402832424,0.5261085797319993,0.2853211306024649
T31,101,43.74327988133508,34.36971990676328,0.7158597817634013,0.6240242631731777,0.5346090106171528,0.26605512878990656
T31,102,43.74327988133508,37.49423989828721,0.740848937198308,0.6447075090412513,0.5625621684270449,0.2501381643161496
T31,103,43.74327988133508,40.618759889811145,0.7650216865265659,0.6707450364872146,0.5620684230957513,0.2507220032837513
T31,104,43.74327988133508,43.74327988133508,0.7637768762894944,0.6795741528582094,0.5970173092737366,0.23405103527715337
T31,108,46.86779987285902,12.498079966095736,0.6892869885739755,0.6063074197040187,0.545780420472926,0.3143818913944353
T31,109,46.86779987285902,15.622599957619672,0.6974471795325616,0.6237496662701956,0.54861672257248,0.2953609874519981
T31,110,46.86779987285902,18.74711994914361,0.7143748531777784,0.6360357741751954,0.5578132414769023,0.2819707140685941
T31,112,46.86779987285902,24.99615993219148,0.7446386016550357,0.6775358212851507,0.6020405482552983,0.24735958982470754
T31,113,46.86779987285902,28.12067992371541,0.7550077225386478,0.6703262730834433,0.5830459375730789,0.2341648125959784
T31,114,46.86779987285902,31.245199915239343,0.7541620730483161,0.6774045882973656,0.5966628616635313,0.23804728644246476
T31,115,46.86779987285902,34.36971990676328,0.7687177384540153,0.6910995081684488,0.6268795251386504,0.22277228989925935
T31,116,46.86779987285902,37.49423989828721,0.7778269887616669,0.6884662829545084,0.6335741462932785,0.2169846935753003
T31,117,46.86779987285902,40.618759889811145,0.7860416118924909,0.687074074762549,0.5909670480033251,0.22301523327494002
T31,118,46.86779987285902,43.74327988133508,0.7917723933673336,0.7082705494179568,0.6308257606462608,0.1945383410972702
T31,125,49.99231986438295,18.74711994914361,0.754050589782913,0.6804054977303653,0.6097105365710486,0.24328416243483153
T31,126,49.99231986438295,21.871639940667546,0.7819158459151466,0.7045377284083734,0.6316395695638087,0.22224607659928622
T31,127,49.99231986438295,24.99615993219148,0.7819103287083378,0.7079283828038488,0.6315601384105369,0.21650170600055027
T31,128,49.99231986438295,28.12067992371541,0.7893604003468309,0.7104111888917616,0.6648459978762616,0.20174577664248336
T31,129,49.99231986438295,31.245199915239343,0.8050347104766402,0.7393063443053212,0.6706514837154907,0.1867490820291267
T31,130,49.99231986438295,34.36971990676328,0.8160707386717269,0.7463466036097154,0.6771325784837956,0.18608220041279022
T31,131,49.99231986438295,37.49423989828721,0.81643547422099,0.735822003644136,0.6614588149111057,0.18456976856240995
T31,132,49.99231986438295,40.618759889811145,0.8223320020837056,0.7483579459212136,0.6862022720062563,0.17005681610964712
T31,133,49.99231986438295,43.74327988133508,0.8394109467384248,0.7581889477424687,0.6947095738627975,0.16412326315967715
T31,134,49.99231986438295,46.86779987285902,0.8331879476763959,0.7684543192941448,0.6969306526533109,0.1623665408044814
T31,135,49.99231986438295,49.99231986438295,0.84529663869355,0.7858471229754185,0.7286288695773178,0.14766435250741805
T31,140,53.11683985590688,15.622599957619672,0.7798707541176257,0.7192995130541907,0.6499511990375949,0.21342605579405635
T31,143,53.11683985590688,24.99615993219148,0.8218318971936794,0.7509428066194174,0.7029186105472152,0.18249230373206707
T31,144,53.11683985590688,28.12067992371541,0.8252172957511844,0.7721552941661631,0.723137400091264,0.16990694630929984
T31,146,53.11683985590688,34.36971990676328,0.8445970900997123,0.7687644654894417,0.7156862984171112,0.15102011694024275
T31,147,53.11683985590688,37.49423989828721,0.8800874895518974,0.8165029616313856,0.7588140205743582,0.13413941684208816
T31,148,53.11683985590688,40.618759889811145,0.8856681724491628,0.8224931641498328,0.7736375922769945,0.1173125396791639
T31,149,53.11683985590688,43.74327988133508,0.8758440443717543,0.8185359899974255,0.7665383671280441,0.12064843721688923
T31,150,53.11683985590688,46.86779987285902,0.8840805969845682,0.8233952160326672,0.7663439466356968,0.12227504758606729
T31,151,53.11683985590688,49.99231986438295,0.8955729475029452,0.8396945632554119,0.7963174838920736,0.10980741212095188
T31,157,56.241359847430815,15.622599957619672,0.8365179215844472,0.7775147090789161,0.7522302654620142,0.16233303872462188
T31,158,56.241359847430815,18.74711994914361,0.8598308137067717,0.8080342637697682,0.7661708852880745,0.14609152444922138
T31,159,56.241359847430815,21.871639940667546,0.8637637322869652,0.8191162474609182,0.7824311067135852,0.12854533756171477
T31,162,56.241359847430815,31.245199915239343,0.8941883636280761,0.8531705488889803,0.8255885537436185,0.10049208777762518
T31,163,56.241359847430815,34.36971990676328,0.9107086419259169,0.8725814184449139,0.8378934527234192,0.08468105942150127
T31,164,56.241359847430815,37.49423989828721,0.9169492642379344,0.8615583501113496,0.8219160409378019,0.09137048281959384
T31,165,56.241359847430815,40.618759889811145,0.9151554824143308,0.872836555879919,0.8365783089503022,0.07966915299555213
T31,166,56.241359847430815,43.74327988133508,0.9334589731168215,0.8995737496253968,0.8812471941775034,0.06307580071601113
T31,167,56.241359847430815,46.86779987285902,0.9437299945955296,0.895962137279906,0.8547128683865033,0.06631360734674098
T31,168,56.241359847430815,49.99231986438295,0.957253248161601,0.9250095596939961,0.8923650690113604,0.05143518464922259
T31,169,56.241359847430815,53.11683985590688,0.9648384769488102,0.9408885175102901,0.9001376710937151,0.04451606913609208
T31,173,59.365879838954754,9.373559974571805,0.8519827800155662,0.8209710052421503,0.8100210355855655,0.1370962437417263
T31,174,59.365879838954754,12.498079966095736,0.8744164045806232,0.8506351353378112,0.8349223334875094,0.12107790284093421
T31,175,59.365879838954754,15.622599957619672,0.8873232283489295,0.8558446142543534,0.8539092079495365,0.09970836489576752
T31,176,59.365879838954754,18.74711994914361,0.9072498041389029,0.8738281399772521,0.8542109460564421,0.09264222691852661
T31,179,59.365879838954754,28.12067992371541,0.9424253355743663,0.9081277064531039,0.9022546116655012,0.053375784483475144
T31,180,59.365879838954754,31.245199915239343,0.9393211295307615,0.9168293541248781,0.9112268732787159,0.04708684368322293
T31,181,59.365879838954754,34.36971990676328,0.9561950265993223,0.9251931848857678,0.909837361817857,0.04309181986382122
T31,182,59.365879838954754,37.49423989828721,0.9526623102847674,0.9320943281341674,0.915805283779323,0.04136109137886479
T31,183,59.365879838954754,40.618759889811145,0.960131121506223,0.948979918596799,0.923925821525723,0.027040597272266292
T31,184,59.365879838954754,43.74327988133508,0.9709239272736674,0.9503069141042503,0.9377597360374088,0.026956529648601645
T31,185,59.365879838954754,46.86779987285902,0.9797218730924464,0.9608376821204384,0.9581069865307463,0.026565385210601394
T31,186,59.365879838954754,49.99231986438295,0.9960006910418377,0.9810122699757461,0.9597073549665459,0.0026257347168903017
T31,188,59.365879838954754,56.241359847430815,0.9901887389217463,0.9714482637631257,0.968399322642688,0.008321734590097711
T31,189,59.365879838954754,59.365879838954754,0.9966373830144177,1.0,1.0,0.0
T32,0,1.9955697614824448,1.9955697614824448,0.016677381899425102,0.00020505281415677206,0.0,1.0
T32,3,5.986709284447335,1.9955697614824448,0.0,0.0,0.016276765191677926,0.9622049521005185
T32,5,5.986709284447335,5.986709284447335,0.1020337918867132,0.1103257324753124,0.08300689276096015,0.7930308170290988
T32,7,7.982279045929781,3.9911395229648905,0.05717267575027355,0.044886757704435974,0.05522156960162743,0.8462386678774372
T32,9,7.982279045929781,7.982279045929781,0.15846859923506357,0.14813009607689834,0.15091465638351267,0.7206196493876561
T32,11,9.977848807412226,3.9911395229648905,0.15214655283354414,0.1437644094022446,0.14332756694470622,0.7871082705985079
T32,14,9.977848807412226,9.977848807412226,0.2486491085469807,0.24227995287113457,0.22244581516384193,0.6475023349791179
T32,16,11.97341856889467,3.9911395229648905,0.13402189292879454,0.12778865170837564,0.15407574862947881,0.7489372441757798
T32,18,11.97341856889467,7.982279045929781,0.22212844594986636,0.217095595087651,0.19063440786879804,0.6583179471417541
T32,20,11.97341856889467,11.97341856889467,0.2304244853193065,0.23049623078215478,0.22635027487235493,0.5863435165953591
T32,23,13.968988330377115,5.986709284447335,0.2304252214645354,0.20717065467669418,0.21896091860416506,0.6520919632901067
T32,27,13.968988330377115,13.968988330377115,0.3216208341622785,0.31039174751358206,0.269519270256118,0.5331005976279051
T32,31,15.96455809185956,7.982279045929781,0.30684613952992507,0.2894602388488958,0.25387077361719124,0.5773181068465608
T32,33,15.96455809185956,11.97341856889467,0.3091426767354947,0.3012323246202123,0.28250415811192386,0.5172509086777726
T32,34,15.96455809185956,13.968988330377115,0.34121385472076043,0.34587059979422496,0.3290834947854267,0.4877999243828791
T32,35,15.96455809185956,15.96455809185956,0.3718347658088273,0.36213769205388713,0.3515758326560768,0.4748371750256656
T32,36,17.960127853342005,1.9955697614824448,0.2029551874612351,0.19572778219685277,0.21202599232892613,0.7074977136443472
T32,37,17.960127853342005,3.9911395229648905,0.2222856444695785,0.2278575274679607,0.2297209953564774,0.6313599044660614
T32,40,17.960127853342005,9.977848807412226,0.3174589396404856,0.32153728508676727,0.279142762617402,0.5195358466650448
T32,42,17.960127853342005,13.968988330377115,0.38426434481103505,0.3709244632123179,0.34270696835481146,0.44741726465135845
T32,43,17.960127853342005,15.96455809185956,0.3913282140315847,0.3834838780555223,0.3653697724593846,0.4389311807814652
T32,44,17.960127853342005,17.960127853342005,0.38558740439110417,0.37096857590680904,0.331596436799327,0.4405235485942284
T32,45,19.95569761482445,1.9955697614824448,0.24047138280919825,0.20915219128584342,0.18151607541601694,0.6793896691205265
T32,46,19.95569761482445,3.9911395229648905,0.29807325767736015,0.31308687330641044,0.2861179401858686,0.5793454646945119
T32,47,19.95569761482445,5.986709284447335,0.31951413422933633,0.3041240736855128,0.2793342948987572,0.5584829328396999
T32,48,19.95569761482445,7.982279045929781,0.28777236567554265,0.3018993472481885,0.2969626026776499,0.5140789181791107
T32,50,19.95569761482445,11.97341856889467,0.3426219033964784,0.3723075265293638,0.351323706372672,0.4515449715489403
T32,51,19.95569761482445,13.968988330377115,0.41803845956458247,0.41396521745325304,0.3955890276765306,0.41924392555549855
T32,52,19.95569761482445,15.96455809185956,0.42040777117357003,0.4128149029382647,0.39041177652122444,0.3961603981580732
T32,56,21.951267376306895,3.9911395229648905,0.3099152332616307,0.2904044086002432,0.29159617369518837,0.558477038181561
T32,58,21.951267376306895,7.982279045929781,0.34704276687756247,0.3319249351477582,0.3130477509271436,0.49560612131565723
T32,59,21.951267376306895,9.977848807412226,0.40831800248377165,0.388021845026906,0.38720537653445497,0.42508881845514135
T32,63,21.951267376306895,17.960127853342005,0.448041738095003,0.4304392697320463,0.4018510789264761,0.3605384586846223
T32,64,21.951267376306895,19.95569761482445,0.4901474767600629,0.4797765513595979,0.43110952612036135,0.33070626081236476
T32,68,23.94683713778934,5.986709284447335,0.3671377276459643,0.342378033730744,0.3299691431849443,0.48899862405998806
T32,72,23.94683713778934,13.968988330377115,0.44993070973869537,0.45370019055918803,0.3827375710869728,0.3714328559272817
T32,74,23.94683713778934,17.960127853342005,0.5160367778467874,0.4945035728076791,0.4356701469377575,0.3300015072381814
T32,75,23.94683713778934,19.95569761482445,0.5040257967992381,0.5028188452232715,0.4592531664904793,0.3195965995918212
T32,81,25.942406899271788,7.982279045929781,0.3907922513039023,0.3966530746066317,0.34195473767938916,0.4214645971775423
T32,82,25.942406899271788,9.977848807412226,0.4370372067821142,0.4432752674627289,0.3973770809873022,0.38474716035291423
T32,83,25.942406899271788,11.97341856889467,0.42666380915120494,0.41521579531218855,0.3997977675754856,0.37418779780562883
T32,84,25.942406899271788,13.968988330377115,0.506969812733009,0.4896409732603154,0.4635437553528231,0.32751043024263676
T32,85,25.942406899271788,15.96455809185956,0.48048347953062664,0.4686861257425747,0.4293448659963954,0.3374126145300536
T32,86,25.942406899271788,17.960127853342005,0.5417445302023578,0.5162042891859596,0.5133203536304182,0.3049444170897093
