scenario_id,seed,selected_idx,exhaustive_idx,holdout_objective,reference_objective,regret,exact
T23,0,0,0,0.4815853025141797,0.4815853025141797,0.0,1
T23,1,0,0,0.4815853025141797,0.4815853025141797,0.0,1
T23,2,0,0,0.4815853025141797,0.4815853025141797,0.0,1
T23,3,0,0,0.4815853025141797,0.4815853025141797,0.0,1
T23,4,0,0,0.4815853025141797,0.4815853025141797,0.0,1
T24,0,0,0,2.0622702528503285,2.0622702528503285,0.0,1
T24,1,0,0,2.0622702528503285,2.0622702528503285,0.0,1
T24,2,0,0,2.0622702528503285,2.0622702528503285,0.0,1
T24,3,0,0,2.0622702528503285,2.0622702528503285,0.0,1
T24,4,0,0,2.0622702528503285,2.0622702528503285,0.0,1
T25,0,0,0,1.0374169893019618,1.0374169893019618,0.0,1
T25,1,0,0,1.0374169893019618,1.0374169893019618,0.0,1
T25,2,0,0,1.0374169893019618,1.0374169893019618,0.0,1
T25,3,0,0,1.0374169893019618,1.0374169893019618,0.0,1
T25,4,0,0,1.0374169893019618,1.0374169893019618,0.0,1
T26,0,0,0,0.7849414383311336,0.7849414383311336,0.0,1
T26,1,0,0,0.7849414383311336,0.7849414383311336,0.0,1
T26,2,0,0,0.7849414383311336,0.7849414383311336,0.0,1
T26,3,0,0,0.7849414383311336,0.7849414383311336,0.0,1
T26,4,0,0,0.7849414383311336,0.7849414383311336,0.0,1
T27,0,0,0,0.724817874311405,0.724817874311405,0.0,1
T27,1,0,0,0.724817874311405,0.724817874311405,0.0,1
T27,2,0,0,0.724817874311405,0.724817874311405,0.0,1
T27,3,0,0,0.724817874311405,0.724817874311405,0.0,1
T27,4,0,0,0.724817874311405,0.724817874311405,0.0,1
T28,0,2,2,1.0171619826060352,1.0171619826060352,0.0,1
T28,1,2,2,1.0171619826060352,1.0171619826060352,0.0,1
T28,2,2,2,1.0171619826060352,1.0171619826060352,0.0,1
T28,3,2,2,1.0171619826060352,1.0171619826060352,0.0,1
T28,4,2,2,1.0171619826060352,1.0171619826060352,0.0,1
T29,0,0,0,1.9157073368358304,1.9157073368358304,0.0,1
T29,1,0,0,1.9157073368358304,1.9157073368358304,0.0,1
T29,2,0,0,1.9157073368358304,1.9157073368358304,0.0,1
T29,3,0,0,1.9157073368358304,1.9157073368358304,0.0,1
T29,4,0,0,1.9157073368358304,1.9157073368358304,0.0,1
T30,0,0,0,1.2084186454995811,1.2084186454995811,0.0,1
T30,1,0,0,1.2084186454995811,1.2084186454995811,0.0,1
T30,2,0,0,1.2084186454995811,1.2084186454995811,0.0,1
T30,3,0,0,1.2084186454995811,1.2084186454995811,0.0,1
T30,4,0,0,1.2084186454995811,1.2084186454995811,0.0,1
T31,0,0,0,0.4547603973911026,0.4547603973911026,0.0,1
T31,1,0,0,0.4547603973911026,0.4547603973911026,0.0,1
T31,2,0,0,0.4547603973911026,0.4547603973911026,0.0,1
T31,3,0,0,0.4547603973911026,0.4547603973911026,0.0,1
T31,4,0,0,0.4547603973911026,0.4547603973911026,0.0,1
T32,0,61,44,0.7490382006769566,0.7442920285643436,0.006376760640266166,0
T32,1,61,44,0.7490382006769566,0.7442920285643436,0.006376760640266166,0
T32,2,61,44,0.7490382006769566,0.7442920285643436,0.006376760640266166,0
T32,3,61,44,0.7490382006769566,0.7442920285643436,0.006376760640266166,0
T32,4,61,44,0.7490382006769566,0.7442920285643436,0.006376760640266166,0
T33,0,0,0,0.2962323924166027,0.2962323924166027,0.0,1
T33,1,0,0,0.2962323924166027,0.2962323924166027,0.0,1
T33,2,0,0,0.2962323924166027,0.2962323924166027,0.0,1
T33,3,0,0,0.2962323924166027,0.2962323924166027,0.0,1
T33,4,0,0,0.2962323924166027,0.2962323924166027,0.0,1
T34,0,1,1,1.3113071370179,1.3113071370179,0.0,1
T34,1,1,1,1.3113071370179,1.3113071370179,0.0,1
T34,2,1,1,1.3113071370179,1.3113071370179,0.0,1
T34,3,1,1,1.3113071370179,1.3113071370179,0.0,1
T34,4,1,1,1.3113071370179,1.3113071370179,0.0,1
T35,0,0,0,0.9506525760935524,0.9506525760935524,0.0,1
T35,1,0,0,0.9506525760935524,0.9506525760935524,0.0,1
T35,2,0,0,0.9506525760935524,0.9506525760935524,0.0,1
T35,3,0,0,0.9506525760935524,0.9506525760935524,0.0,1
T35,4,0,0,0.9506525760935524,0.9506525760935524,0.0,1
T36,0,0,0,0.6629794449713813,0.6629794449713813,0.0,1
T36,1,0,0,0.6629794449713813,0.6629794449713813,0.0,1
T36,2,0,0,0.6629794449713813,0.6629794449713813,0.0,1
T36,3,0,0,0.6629794449713813,0.6629794449713813,0.0,1
T36,4,0,0,0.6629794449713813,0.6629794449713813,0.0,1
T37,0,53,53,0.8301055047050031,0.8301055047050031,0.0,1
T37,1,53,53,0.8301055047050031,0.8301055047050031,0.0,1
T37,2,53,53,0.8301055047050031,0.8301055047050031,0.0,1
T37,3,53,53,0.8301055047050031,0.8301055047050031,0.0,1
T37,4,53,53,0.8301055047050031,0.8301055047050031,0.0,1
T38,0,1,1,0.8965091047134525,0.8965091047134525,0.0,1
T38,1,1,1,0.8965091047134525,0.8965091047134525,0.0,1
T38,2,1,1,0.8965091047134525,0.8965091047134525,0.0,1
T38,3,1,1,0.8965091047134525,0.8965091047134525,0.0,1
T38,4,1,1,0.8965091047134525,0.8965091047134525,0.0,1
T39,0,0,0,0.51639988571063,0.51639988571063,0.0,1
T39,1,0,0,0.51639988571063,0.51639988571063,0.0,1
T39,2,0,0,0.51639988571063,0.51639988571063,0.0,1
T39,3,0,0,0.51639988571063,0.51639988571063,0.0,1
T39,4,0,0,0.51639988571063,0.51639988571063,0.0,1
T40,0,1,1,1.6847350918895816,1.6847350918895816,0.0,1
