original_scenario_id,base_rho,base_tau,K,rho,qH,tau,candidate_labels,intervention_index,coarse_mean_feasible_policies,coarse_min_max_mean_ratio,exact_certifiable_policies,best_policy_idx,best_policy_upper,best_policy_mean_B_H,best_policy_mean_B_L,method_certified_runs,method_runs
BG08,0.9,2.0,40.0,0.2,0.2,2.0,joint_harder;load_path,0.7777777777777777,0,2.3836693350244103,0,0,0.9377894259935293,0.06461991824764453,0.06334665988249921,0,11
BG08,0.9,2.0,40.0,0.25,0.2,2.0,load_path,0.7222222222222222,0,4.107886295386296,0,0,0.97669618980353,0.08640012499803919,0.08257588872043833,0,11
BG08,0.9,2.0,40.0,0.3,0.2,2.0,load_path,0.6666666666666667,0,5.666589879387209,0,3,0.9958563747187794,0.11577208940268936,0.10870717771001892,0,11
BG08,0.9,2.0,40.0,0.35,0.2,2.0,load_path,0.6111111111111112,0,4.895379946850534,0,7,0.9958563747187794,0.11979532722726878,0.11204683657106794,0,11
BG08,0.9,2.0,40.0,0.4,0.2,2.0,load_path,0.5555555555555556,0,4.063522842761428,0,31,0.9958563747187794,0.13891966867125982,0.13107190709880978,0,11
BG08,0.9,2.0,40.0,0.45,0.2,2.0,load_path,0.5,0,6.630534959276795,0,124,0.99983122885689,0.16394905131691662,0.1594958630641508,0,11
BG08,0.9,2.0,40.0,0.5,0.2,2.0,load_path,0.4444444444444445,0,7.129789829155091,0,152,0.99983122885689,0.18083361708332418,0.1694486385006573,0,11
BG08,0.9,2.0,40.0,0.55,0.2,2.0,load_path,0.38888888888888884,0,9.226271853882684,0,52,0.9983811729701603,0.1752699802980023,0.16242183036525654,0,11
BG08,0.9,2.0,40.0,0.6,0.2,2.0,load_path,0.33333333333333337,0,5.648808514098588,0,32,0.9983811729701603,0.18857251024042476,0.17644589554621773,0,11
BG08,0.9,2.0,40.0,0.65,0.2,2.0,load_path,0.2777777777777778,0,6.619153793066837,0,55,0.99983122885689,0.1910891062317331,0.18060118643109696,0,11
BG08,0.9,2.0,40.0,0.7,0.2,2.0,load_path,0.2222222222222223,0,8.453582237200381,0,29,0.9983811729701603,0.1916715493725769,0.1854692788762609,0,11
BG08,0.9,2.0,40.0,0.8,0.2,2.0,load_path,0.11111111111111108,0,7.420989002804316,0,108,0.99983122885689,0.2216253158711483,0.20722337556958914,0,11
BG08,0.9,2.0,40.0,0.9,0.2,2.0,baseline;capacity_path;delay_path;load_path,0.0,0,8.660504265137652,0,27,0.9983811729701603,0.23171939044982726,0.22659327203368784,0,11
BG08,0.9,2.0,60.0,0.9,0.2,2.0,capacity_path,0.5,0,6.601927249469014,0,28,0.9958563747187794,0.18656372206908736,0.17261348921457959,0,11
BG08,0.9,2.0,80.0,0.9,0.2,2.0,capacity_path,1.0,0,7.0219404169851405,0,70,0.985181478885102,0.15699089941122604,0.14917791804767083,0,11
BG08,0.9,2.0,100.0,0.9,0.2,2.0,capacity_path,1.5,0,3.7823922262516776,0,28,0.9325758603520913,0.11597504612907898,0.10774951795681394,0,11
BG08,0.9,2.0,120.0,0.9,0.2,2.0,capacity_path,2.0,0,2.9087168366105742,0,3,0.8550511836699326,0.10097171324963458,0.09173906916539588,0,11
BG08,0.9,2.0,160.0,0.9,0.2,2.0,capacity_path,3.0,0,2.237211470451133,0,17,0.7352749033488588,0.06260079348640385,0.057218406188014936,0,11
BG08,0.9,2.0,200.0,0.9,0.2,2.0,capacity_path;joint_boundary,4.0,13,0.8990545631956637,0,5,0.6021768343981538,0.04491812875001301,0.043897704359695575,0,11
BG08,0.9,2.0,240.0,0.9,0.2,2.0,capacity_path;joint_boundary,5.0,9,0.3930817610062893,0,1,0.41484300626555887,0.030306954572205728,0.029881279082726964,0,11
BG08,0.9,2.0,40.0,0.9,0.2,0.1,delay_path,0.95,0,2.0964251701760666,0,1,0.9112017677435141,0.07611358428903453,0.041609454026773206,0,11
BG08,0.9,2.0,40.0,0.9,0.2,0.25,delay_path,0.875,0,3.4385543382708077,0,0,0.9112017677435141,0.08759503327918236,0.06000966249243562,0,11
BG08,0.9,2.0,40.0,0.9,0.2,0.5,delay_path,0.75,0,5.030335745743096,0,2,0.972200022205544,0.12650069673324696,0.10040944404247489,0,11
BG08,0.9,2.0,40.0,0.9,0.2,1.0,delay_path,0.5,0,7.082843404840176,0,21,0.9958563747187794,0.19108510683335775,0.17407750321180354,0,11
BG08,0.9,2.0,60.0,0.2,0.2,2.0,joint_safer,1.2777777777777777,6,0.5905566711289604,0,5,0.685347369989403,0.03305321653270365,0.031556615506512176,0,11
BG08,0.9,2.0,60.0,0.25,0.2,2.0,joint_boundary,1.2222222222222223,2,0.7948489030929583,0,2,0.8492697634871661,0.048863646172728925,0.04757504212653571,0,11
BG08,0.9,2.0,60.0,0.3,0.2,2.0,joint_harder,1.1666666666666667,0,2.062636953960548,0,4,0.8434626615593066,0.060399990108973574,0.059451703378073484,0,11
BG08,0.9,2.0,80.0,0.25,0.2,2.0,joint_safer,1.7222222222222223,4,0.6069894466848993,0,0,0.5826425897042657,0.028289190625029423,0.025931283455897194,0,11
BG08,0.9,2.0,80.0,0.3,0.2,2.0,joint_boundary,1.6666666666666667,1,0.9346325027421274,0,0,0.6600167856652137,0.03399922597896412,0.034472656652313624,0,11
BG08,0.9,2.0,80.0,0.35,0.2,2.0,joint_harder,1.6111111111111112,0,1.363908440032406,0,10,0.7537304842875724,0.04279151547237968,0.04462716133199162,0,11
BG08,0.9,2.0,100.0,0.4,0.2,2.0,joint_safer,2.0555555555555554,11,0.5437665782493369,0,7,0.6408652578000311,0.03595963874332926,0.036603724970439955,0,11
BG08,0.9,2.0,100.0,0.45,0.2,2.0,joint_boundary,2.0,1,0.9467979875642666,0,0,0.7041875847736137,0.036825060360294135,0.0345213241073994,0,11
BG08,0.9,2.0,100.0,0.5,0.2,2.0,joint_harder,1.9444444444444444,0,1.134947446735954,0,16,0.7104368345613593,0.04587761605092208,0.04777457024905702,0,11
BG08,0.9,2.0,120.0,0.4,0.2,2.0,joint_safer,2.5555555555555554,0,1.156921702563432,0,0,0.44232060259772593,0.021259533996327244,0.019770620509716716,0,11
BG08,0.9,2.0,120.0,0.45,0.2,2.0,joint_boundary,2.5,55,0.2659574468085106,0,1,0.5826425897042657,0.03247493491494557,0.032334308083985706,0,11
BG08,0.9,2.0,120.0,0.5,0.2,2.0,joint_harder,2.4444444444444446,0,1.7854311062544077,0,8,0.49653148662366825,0.02896289243540122,0.02815902853412041,0,11
BG08,0.9,2.0,160.0,0.6,0.2,2.0,joint_safer,3.3333333333333335,14,0.3727303015159087,0,25,0.4830686918302443,0.028127344754218568,0.025343282446452276,0,11
BG08,0.9,2.0,160.0,0.65,0.2,2.0,joint_boundary,3.2777777777777777,2,0.7211538461538461,0,1,0.5166164677468423,0.035161965123040005,0.0323231523838984,0,11
BG08,0.9,2.0,160.0,0.7,0.2,2.0,joint_harder,3.2222222222222223,0,1.5305443384950663,0,0,0.5826425897042657,0.030689937276007235,0.03397524114270921,0,11
BG08,0.9,2.0,200.0,0.8,0.2,2.0,joint_safer,4.111111111111111,20,0.0087260034904013,0,1,0.5032409468704364,0.03292652300691922,0.026746110063767523,0,11
BG08,0.9,2.0,240.0,0.8,0.2,2.0,joint_safer,5.111111111111111,4,0.6061746987951807,0,7,0.33785672065266165,0.02388979591154798,0.02258246634387634,0,11
BG09,0.9,0.5,40.0,0.025,0.5,0.5,load_path,0.9722222222222222,-1,,190,6,0.02429259716610854,0.0,0.0,11,11
BG09,0.9,0.5,40.0,0.05,0.5,0.5,load_path,0.9444444444444444,190,0.0,190,27,0.02429259716610854,0.0005090671644419396,0.00029524598865504517,11,11
BG09,0.9,0.5,40.0,0.075,0.5,0.5,load_path,0.9166666666666667,-1,,67,2,0.05733422228820578,0.003097635000193285,0.0026402412520434653,11,11
BG09,0.9,0.5,40.0,0.1,0.5,0.5,joint_safer;load_path,0.888888888888889,190,0.311066449740007,0,2,0.26571148145734896,0.011815666975098034,0.00841038314367923,0,11
BG09,0.9,0.5,40.0,0.125,0.5,0.5,load_path,0.8611111111111112,-1,,0,1,0.4286140111323532,0.01843533572071842,0.013905618342752831,0,11
BG09,0.9,0.5,40.0,0.15,0.5,0.5,joint_boundary;load_path,0.8333333333333333,2,0.8707914332421108,0,5,0.7659479938008387,0.03710435731210193,0.02585083735920384,0,11
BG09,0.9,0.5,40.0,0.2,0.5,0.5,joint_harder;load_path,0.7777777777777777,0,2.520988444190418,0,5,0.9628253852180945,0.06198134329946094,0.041639055571411523,0,11
BG09,0.9,0.5,40.0,0.25,0.5,0.5,load_path,0.7222222222222222,0,3.4460732170679416,0,4,0.9890898135310887,0.07758051862766015,0.05532353489755304,0,11
BG09,0.9,0.5,40.0,0.3,0.5,0.5,load_path,0.6666666666666667,0,3.463802282330079,0,15,0.9926874536019917,0.10089863635505139,0.07026200955849521,0,11
BG09,0.9,0.5,40.0,0.35,0.5,0.5,load_path,0.6111111111111112,0,5.523395605651436,0,14,0.99983122885689,0.12105715745328657,0.076112800437527,0,11
BG09,0.9,0.5,40.0,0.4,0.5,0.5,load_path,0.5555555555555556,0,4.159348087506631,0,108,0.99983122885689,0.14759770820102036,0.10927699661262419,0,11
BG09,0.9,0.5,40.0,0.45,0.5,0.5,load_path,0.5,0,5.334907241080369,0,105,0.99983122885689,0.14974167138382144,0.10941039438290884,0,11
BG09,0.9,0.5,40.0,0.5,0.5,0.5,load_path,0.4444444444444445,0,5.792262130354428,0,35,0.99983122885689,0.15851698844387704,0.10927667711148056,0,11
BG09,0.9,0.5,40.0,0.6,0.5,0.5,load_path,0.33333333333333337,0,7.41809801297927,0,189,1.0,0.2025306661071494,0.15815991733049412,0,11
BG09,0.9,0.5,40.0,0.55,0.5,0.5,load_path,0.38888888888888884,0,6.878776254550309,0,189,1.0,0.1860076699014815,0.15034597125779475,0,11
BG09,0.9,0.5,40.0,0.65,0.5,0.5,load_path,0.2777777777777778,0,5.991044622085424,0,1,0.99983122885689,0.16121686247363576,0.09831653945365157,0,11
BG09,0.9,0.5,40.0,0.7,0.5,0.5,load_path,0.2222222222222223,0,8.321889161345117,0,24,0.99983122885689,0.17384585556542212,0.10873977656881882,0,11
BG09,0.9,0.5,40.0,0.8,0.5,0.5,load_path,0.11111111111111108,0,7.128613348526789,0,188,1.0,0.237889412531141,0.18797945081965436,0,11
BG09,0.9,0.5,40.0,0.9,0.5,0.5,baseline;capacity_path;delay_path;load_path,0.0,0,7.872189529239658,0,189,1.0,0.26317395563177565,0.1960100807546673,0,11
BG09,0.9,0.5,60.0,0.9,0.5,0.5,capacity_path,0.5,0,6.621681962450033,0,6,0.9958563747187794,0.13753773989417478,0.05651998147222091,0,11
BG09,0.9,0.5,80.0,0.9,0.5,0.5,capacity_path,1.0,0,4.907865417275926,0,4,0.9579797352998276,0.11113283555989009,0.040199056669931836,0,11
BG09,0.9,0.5,100.0,0.9,0.5,0.5,capacity_path,1.5,0,2.680868051145609,0,0,0.9002480485844134,0.07554901163659279,0.020703404856721588,0,11
BG09,0.9,0.5,120.0,0.9,0.5,0.5,capacity_path,2.0,0,2.830778747308871,0,7,0.8199935147291575,0.07189818176111416,0.0148628000401536,0,11
BG09,0.9,0.5,160.0,0.9,0.5,0.5,capacity_path;joint_boundary,3.0,15,0.1037344398340248,0,0,0.4898074362596504,0.03046742927062873,0.007016198048029405,0,11
BG09,0.9,0.5,200.0,0.9,0.5,0.5,capacity_path;joint_harder,4.0,0,1.5339878976242614,0,1,0.33785672065266165,0.019231208048100513,0.0035878379030845845,0,11
BG09,0.9,0.5,240.0,0.9,0.5,0.5,capacity_path;joint_boundary,5.0,17,0.0,0,6,0.1830088770247613,0.009747163125478403,0.002605117088684749,0,11
BG09,0.9,0.5,40.0,0.9,0.5,0.1,delay_path,0.8,0,8.583572208756102,0,189,1.0,0.2468401273989262,0.13397292117769657,0,11
BG09,0.9,0.5,40.0,0.9,0.5,0.25,delay_path,0.5,0,8.380430745638934,0,87,0.99983122885689,0.21676962646857106,0.10280024219086374,0,11
BG09,0.9,0.5,40.0,0.9,0.5,1.0,delay_path,0.0,0,9.374258648966912,0,188,1.0,0.2727109344285112,0.21619076901123604,0,11
BG09,0.9,0.5,60.0,0.15,0.5,0.5,joint_safer,1.3333333333333333,36,0.2200778342279246,0,0,0.1830088770247613,0.008157164219719806,0.005887116336724316,0,11
BG09,0.9,0.5,40.0,0.9,0.5,2.0,delay_path,0.0,0,10.68717156657116,0,189,1.0,0.2810241342396099,0.2537014514537017,0,11
BG09,0.9,0.5,60.0,0.2,0.5,0.5,joint_boundary,1.2777777777777777,3,0.9143758988212524,0,2,0.549805536139354,0.022062485462552885,0.014673271239887225,0,11
BG09,0.9,0.5,60.0,0.25,0.5,0.5,joint_harder,1.2222222222222223,0,1.2802650290308155,0,0,0.6916426928331265,0.030108736739035476,0.020576641055332263,0,11
BG09,0.9,0.5,80.0,0.2,0.5,0.5,joint_safer,1.7777777777777777,190,0.0,0,2,0.25835907285346305,0.009668642098817978,0.005571509493136459,0,11
BG09,0.9,0.5,80.0,0.25,0.5,0.5,joint_boundary,1.7222222222222223,14,0.2931323283082077,0,2,0.42173666748733485,0.0175613405204616,0.010763107611270441,0,11
BG09,0.9,0.5,80.0,0.3,0.5,0.5,joint_harder,1.6666666666666667,0,1.2463937800961964,0,2,0.5232826920068157,0.025692329727115548,0.016021681853829562,0,11
BG09,0.9,0.5,100.0,0.3,0.5,0.5,joint_safer,2.166666666666667,190,0.147568616226187,0,2,0.35907485004874623,0.0143012280446906,0.008472783588261654,0,11
BG09,0.9,0.5,100.0,0.35,0.5,0.5,joint_boundary,2.111111111111111,18,0.4609346476816356,0,5,0.3871002965818771,0.017976190867414865,0.011227798484252831,0,11
BG09,0.9,0.5,100.0,0.4,0.5,0.5,joint_harder,2.0555555555555554,0,1.2724657111186,0,0,0.46954665779348587,0.018968098256861014,0.010938064718963874,0,11
BG09,0.9,0.5,120.0,0.6,0.5,0.5,joint_safer,2.3333333333333335,0,1.999891896323262,0,1,0.5032409468704364,0.025259966183550194,0.011264353273774301,0,11
BG09,0.9,0.5,120.0,0.65,0.5,0.5,joint_boundary,2.2777777777777777,7,0.7991551788109712,0,3,0.562982388813715,0.031159777212427298,0.015621564622293688,0,11
BG09,0.9,0.5,120.0,0.7,0.5,0.5,joint_harder,2.2222222222222223,0,1.087295227920228,0,0,0.6408652578000311,0.03300386580197888,0.01307928392646969,0,11
BG09,0.9,0.5,160.0,0.8,0.5,0.5,joint_safer,3.111111111111111,13,0.2492133128143877,0,0,0.42173666748733485,0.022921522506331934,0.007340331711546353,0,11
BG09,0.9,0.5,200.0,0.7,0.5,0.5,joint_safer,4.222222222222222,15,0.0,0,3,0.21359421872617906,0.008902442826414107,0.0034761205192985283,0,11
BG09,0.9,0.5,200.0,0.8,0.5,0.5,joint_boundary,4.111111111111111,38,0.0,0,2,0.26571148145734896,0.014938819799277947,0.0038671597056961784,0,11
BG10,0.9,2.0,40.0,0.025,0.5,2.0,load_path,0.9722222222222222,-1,,190,10,0.02429259716610854,0.0,0.0,11,11
BG09,0.9,0.5,240.0,0.8,0.5,0.5,joint_safer,5.111111111111111,83,0.042087542087542,0,0,0.12742416212603871,0.004375350452184701,0.0011302925405434617,0,11
BG10,0.9,2.0,40.0,0.05,0.5,2.0,joint_safer;load_path,0.9444444444444444,190,0.0,190,23,0.02429259716610854,0.00039806812483616475,0.0004232379385792889,11,11
BG10,0.9,2.0,40.0,0.075,0.5,2.0,load_path,0.9166666666666667,-1,,0,1,0.10238189602332377,0.005366533815707717,0.006334074954635374,0,11
BG10,0.9,2.0,40.0,0.1,0.5,2.0,joint_boundary;load_path,0.888888888888889,65,0.3204223946113259,0,1,0.44232060259772593,0.01755017921138384,0.017461518290198614,0,11
BG10,0.9,2.0,40.0,0.125,0.5,2.0,load_path,0.8611111111111112,-1,,0,0,0.7598480539030887,0.03161400267701524,0.029374947374461738,0,11
BG10,0.9,2.0,40.0,0.15,0.5,2.0,joint_harder;load_path,0.8333333333333333,0,2.543077268081916,0,4,0.8550511836699326,0.04171097144971105,0.03879433301701218,0,11
BG10,0.9,2.0,40.0,0.2,0.5,2.0,load_path,0.7777777777777777,0,3.0516335157138084,0,31,0.9926874536019917,0.08309771186971768,0.0726384336240193,0,11
BG10,0.9,2.0,40.0,0.25,0.5,2.0,load_path,0.7222222222222222,0,5.072260065890794,0,3,0.9983811729701603,0.09607886720478086,0.08559494160673495,0,11
BG10,0.9,2.0,40.0,0.3,0.5,2.0,load_path,0.6666666666666667,0,5.241451373655929,0,36,0.99983122885689,0.1255401222096042,0.10831807854041661,0,11
BG10,0.9,2.0,40.0,0.35,0.5,2.0,load_path,0.6111111111111112,0,4.951155274928428,0,15,0.99983122885689,0.1319862247080393,0.11578585242850929,0,11
BG10,0.9,2.0,40.0,0.4,0.5,2.0,load_path,0.5555555555555556,0,5.472026667597904,0,186,1.0,0.16319646919116787,0.147857099132472,0,11
BG10,0.9,2.0,40.0,0.45,0.5,2.0,load_path,0.5,0,8.162828295794986,0,136,0.99983122885689,0.1687022060022012,0.14943704289260593,0,11
BG10,0.9,2.0,40.0,0.5,0.5,2.0,load_path,0.4444444444444445,0,6.485671273932868,0,44,0.99983122885689,0.17606966357246265,0.15330604873413559,0,11
BG10,0.9,2.0,40.0,0.55,0.5,2.0,load_path,0.38888888888888884,0,8.279085903935336,0,187,1.0,0.19892172218497928,0.1838451570350816,0,11
BG10,0.9,2.0,40.0,0.6,0.5,2.0,load_path,0.33333333333333337,0,8.596786577779168,0,189,1.0,0.22037378109820552,0.20394463760644505,0,11
BG10,0.9,2.0,40.0,0.65,0.5,2.0,load_path,0.2777777777777778,0,9.583159835915206,0,161,0.99983122885689,0.2140290843219087,0.1901144635702293,0,11
BG10,0.9,2.0,40.0,0.7,0.5,2.0,load_path,0.2222222222222223,0,9.865774378077106,0,189,1.0,0.22793218117960265,0.2082866588496367,0,11
BG10,0.9,2.0,40.0,0.8,0.5,2.0,load_path,0.11111111111111108,0,9.245991411595584,0,188,1.0,0.260385211353921,0.2329416076013939,0,11
BG10,0.9,2.0,40.0,0.9,0.5,2.0,baseline;capacity_path;delay_path;load_path,0.0,0,10.68717156657116,0,189,1.0,0.28559229690150173,0.26000721669638,0,11
BG10,0.9,2.0,60.0,0.9,0.5,2.0,capacity_path,0.5,0,7.519960884641473,0,44,0.99983122885689,0.22370376904372766,0.17805028703233486,0,11
BG10,0.9,2.0,80.0,0.9,0.5,2.0,capacity_path,1.0,0,7.986764411274151,0,6,0.9958563747187794,0.166649639440744,0.11329137027574167,0,11
BG10,0.9,2.0,100.0,0.9,0.5,2.0,capacity_path,1.5,0,3.293041628386204,0,4,0.9530447797605528,0.1305362748926315,0.07934686710011744,0,11
BG10,0.9,2.0,120.0,0.9,0.5,2.0,capacity_path,2.0,0,5.229567708613242,0,3,0.9377894259935293,0.11525713451297818,0.0675729746484708,0,11
BG10,0.9,2.0,160.0,0.9,0.5,2.0,capacity_path,3.0,0,2.536521476845131,0,0,0.8258954526996672,0.09096540887236479,0.05053703280853326,0,11
BG10,0.9,2.0,200.0,0.9,0.5,2.0,capacity_path,4.0,0,2.3687393385598416,0,0,0.7228880546887881,0.06717605421120294,0.031205639495944553,0,11
BG10,0.9,2.0,240.0,0.9,0.5,2.0,capacity_path;joint_harder,5.0,0,1.2384321799673306,0,5,0.5826425897042657,0.05440064820299379,0.03049063446843539,0,11
BG10,0.9,2.0,40.0,0.9,0.5,0.1,delay_path,0.95,0,8.583572208756102,0,189,1.0,0.2379696732931522,0.1195753108981222,0,11
BG10,0.9,2.0,40.0,0.9,0.5,0.25,delay_path,0.875,0,8.380430745638934,0,188,1.0,0.2548994203674893,0.1662769358704648,0,11
BG10,0.9,2.0,40.0,0.9,0.5,0.5,delay_path,0.75,0,7.872189529239658,0,189,1.0,0.25462503262831687,0.19008199578454768,0,11
BG10,0.9,2.0,40.0,0.9,0.5,1.0,delay_path,0.5,0,9.374258648966912,0,189,1.0,0.2695959476173479,0.228579733094621,0,11
BG10,0.9,2.0,60.0,0.1,0.5,2.0,joint_safer,1.3888888888888888,190,0.0,0,5,0.10238189602332377,0.004217986336679532,0.004606371335505945,0,11
BG10,0.9,2.0,60.0,0.15,0.5,2.0,joint_boundary,1.3333333333333333,40,0.6883116883116882,0,5,0.4354752549149465,0.016999360396478713,0.01558916258327029,0,11
BG10,0.9,2.0,60.0,0.2,0.5,2.0,joint_harder,1.2777777777777777,0,1.5829032362573106,0,8,0.7228880546887881,0.036781981566842814,0.03408969944439412,0,11
BG10,0.9,2.0,80.0,0.15,0.5,2.0,joint_safer,1.8333333333333333,190,0.1468603635786298,0,14,0.1355738902126391,0.006550146237384725,0.005871469788479754,0,11
BG10,0.9,2.0,80.0,0.2,0.5,2.0,joint_boundary,1.7777777777777777,39,0.8327014957191115,0,12,0.3731242036952663,0.018351574344734327,0.0163758912487532,0,11
BG10,0.9,2.0,80.0,0.25,0.5,2.0,joint_harder,1.7222222222222223,0,1.840964959870206,0,10,0.6151295176294747,0.029113435205119026,0.026033762178338776,0,11
BG10,0.9,2.0,100.0,0.35,0.5,2.0,joint_safer,2.111111111111111,66,0.6182724592900379,0,0,0.6151295176294747,0.029950494872148223,0.023634141932380406,0,11
BG10,0.9,2.0,100.0,0.4,0.5,2.0,joint_boundary,2.0555555555555554,2,0.6475948877507531,0,0,0.6979228157457065,0.03661383329508021,0.032206806392080005,0,11
BG10,0.9,2.0,100.0,0.45,0.5,2.0,joint_harder,2.0,0,1.2229850007496388,0,16,0.7537304842875724,0.0452909295639045,0.041508303707666484,0,11
BG10,0.9,2.0,120.0,0.45,0.5,2.0,joint_safer,2.5,2,0.9434789862728052,0,0,0.5431960267478911,0.024407870615287236,0.021507444055459932,0,11
BG10,0.9,2.0,120.0,0.5,0.5,2.0,joint_boundary,2.4444444444444446,3,0.9455197274492873,0,0,0.6344526531092491,0.03374315129166564,0.028412748755572304,0,11
BG10,0.9,2.0,120.0,0.55,0.5,2.0,joint_harder,2.388888888888889,0,1.5710252001913725,0,5,0.7475955847990066,0.04618996297841882,0.03655993635632554,0,11
BG10,0.9,2.0,160.0,0.65,0.5,2.0,joint_safer,3.2777777777777777,0,1.6923672036547832,0,2,0.6472635343025096,0.0402398225656106,0.027690617188513518,0,11
BG10,0.9,2.0,160.0,0.7,0.5,2.0,joint_boundary,3.2222222222222223,2,0.8264462809917356,0,6,0.666371580410444,0.049732843124679224,0.035196394358732966,0,11
BG10,0.9,2.0,160.0,0.8,0.5,2.0,joint_harder,3.111111111111111,0,1.1960531436023645,0,16,0.796171274901832,0.06872955313967512,0.046412856670322016,0,11
BG10,0.9,2.0,200.0,0.65,0.5,2.0,joint_safer,4.277777777777778,100,0.037037037037037,0,7,0.4079327950118155,0.022887731914066275,0.017549150606352076,0,11
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,0,5,0.5099359118817948,0.030866815418387598,0.021156494699735545,0,11
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,0,11,0.6086602079182417,0.042782993260663475,0.02688878121627602,0,11
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,0,3,0.3307438277096457,0.01783362985248549,0.013178515024573952,0,11
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,190,10,0.02429259716610854,0.0,0.0,11,11
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,0,0,0.4079327950118155,0.02520862739777021,0.013002760505657168,0,11
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,190,19,0.02429259716610854,0.000452034982615457,8.771929824561403e-05,11,11
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,0,0,0.14364272328338715,0.0057943267433512415,0.00420109325475309,0,11
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,0,0,0.40100578566330813,0.015777433138654498,0.01052445717994717,0,11
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,0,5,0.7720299841976657,0.03329317224572924,0.018906604855001313,0,11
BG11,0.9,0.5,40.0,0.15,0.8,0.5,load_path,0.8333333333333333,0,2.0484872687003257,0,0,0.9377894259935293,0.05159791802407725,0.0266144978302424,0,11
BG11,0.9,0.5,40.0,0.2,0.8,0.5,load_path,0.7777777777777777,0,3.25494072379272,0,16,0.99983122885689,0.08364403076363514,0.05335819693542182,0,11
BG11,0.9,0.5,40.0,0.25,0.8,0.5,load_path,0.7222222222222222,0,4.993796540851517,0,0,0.99983122885689,0.10470367580666502,0.05335823955981628,0,11
BG11,0.9,0.5,40.0,0.3,0.8,0.5,load_path,0.6666666666666667,0,7.108065611350497,0,188,1.0,0.14388009034693583,0.11513907487461734,0,11
BG11,0.9,0.5,40.0,0.35,0.8,0.5,load_path,0.6111111111111112,0,6.5724421581646135,0,189,1.0,0.15819826375604015,0.12782463382231118,0,11
BG11,0.9,0.5,40.0,0.4,0.8,0.5,load_path,0.5555555555555556,0,8.077927190878873,0,189,1.0,0.17502239643562129,0.14369813588130428,0,11
BG11,0.9,0.5,40.0,0.45,0.8,0.5,load_path,0.5,0,6.470374397593004,0,188,1.0,0.19124660481690756,0.14760283368857477,0,11
BG11,0.9,0.5,40.0,0.5,0.8,0.5,load_path,0.4444444444444445,0,8.391912036964417,0,189,1.0,0.20257617005563938,0.15058256334381323,0,11
BG11,0.9,0.5,40.0,0.55,0.8,0.5,load_path,0.38888888888888884,0,8.433240382974914,0,189,1.0,0.2158923349951335,0.16614644916740098,0,11
BG11,0.9,0.5,40.0,0.6,0.8,0.5,load_path,0.33333333333333337,0,9.68724103128803,0,189,1.0,0.2265517708710966,0.16911371222025182,0,11
BG11,0.9,0.5,40.0,0.7,0.8,0.5,load_path,0.2222222222222223,0,10.019885475679514,0,189,1.0,0.25090258024197787,0.18845524001982375,0,11
BG11,0.9,0.5,40.0,0.65,0.8,0.5,load_path,0.2777777777777778,0,11.65095201537403,0,189,1.0,0.24023935341263875,0.17705180864022793,0,11
BG11,0.9,0.5,40.0,0.8,0.8,0.5,load_path,0.11111111111111108,0,12.565677127113474,0,189,1.0,0.2751188401649057,0.19240465896288314,0,11
BG11,0.9,0.5,40.0,0.9,0.8,0.5,baseline;capacity_path;delay_path;load_path,0.0,0,14.536543545841951,0,189,1.0,0.3047762474901009,0.21100571093809045,0,11
BG11,0.9,0.5,60.0,0.9,0.8,0.5,capacity_path,0.5,0,11.031940227195271,0,189,1.0,0.2960595140639871,0.18762587850059825,0,11
BG11,0.9,0.5,80.0,0.9,0.8,0.5,capacity_path,1.0,0,10.037602116919746,0,189,1.0,0.2889966819082548,0.18755351025340997,0,11
BG11,0.9,0.5,100.0,0.9,0.8,0.5,capacity_path,1.5,0,11.512892421259227,0,189,1.0,0.29816430062927585,0.1845216693362108,0,11
BG11,0.9,0.5,120.0,0.9,0.8,0.5,capacity_path,2.0,0,9.099423917666453,0,189,1.0,0.3096092371710827,0.18926976238376544,0,11
BG11,0.9,0.5,160.0,0.9,0.8,0.5,capacity_path,3.0,0,11.304419965138845,0,189,1.0,0.31124703392207087,0.17430168726457765,0,11
BG11,0.9,0.5,200.0,0.9,0.8,0.5,capacity_path,4.0,0,9.186854591944796,0,0,0.9958563747187794,0.19770525774637784,0.0006569513504498024,0,11
BG11,0.9,0.5,240.0,0.9,0.8,0.5,capacity_path,5.0,0,7.20769097892044,0,0,0.9429425651637531,0.16445390419917544,0.0007913600432174384,0,11
