scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,n,viol_H,viol_L,upper_H,upper_L,certified
BG06,0.7,0.8,2.0,122,32.0,6.0,0.2387910540647956,0.16455263464059178,0.2865480624481114,0.3209736660697173,0.363955875436934,150,150,140,1.0,0.9675702718413236,0
BG06,0.7,0.8,2.0,123,32.0,8.0,0.24309848402057924,0.17279216256100882,0.28825087977730485,0.29957288652861036,0.3428105184952061,150,150,143,1.0,0.9810344303654225,0
BG06,0.7,0.8,2.0,124,32.0,10.0,0.2431145170093537,0.18140820159632604,0.287258947952674,0.27664364361749316,0.31973248581039426,150,150,144,1.0,0.985181478885102,0
BG06,0.7,0.8,2.0,125,32.0,12.0,0.2426245906259711,0.17347226977155303,0.2879977040708949,0.2917724663579594,0.3349721219685936,150,150,144,1.0,0.985181478885102,0
BG06,0.7,0.8,2.0,126,32.0,14.0,0.2443825751655428,0.1814571216079635,0.289548502360018,0.25790996089272483,0.30134223624672746,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,127,32.0,16.0,0.24506117600331487,0.19029632042567007,0.2890387827805882,0.2437740449143531,0.28712986233144133,150,150,146,1.0,0.9926874536019917,0
BG06,0.7,0.8,2.0,128,32.0,18.0,0.24637685212747543,0.19141726161007636,0.2904451399776165,0.23538912366229853,0.2789558946589411,150,150,145,1.0,0.9890898135310887,0
BG06,0.7,0.8,2.0,129,32.0,20.0,0.24560306141121402,0.1886605930894492,0.29014724125984315,0.23536421839715557,0.27888630458613206,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,130,32.0,22.0,0.24735063256420214,0.19365428043822405,0.29054450699766987,0.22164457397733164,0.2652262500269821,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,131,32.0,24.0,0.24804321489259068,0.19521934820916076,0.2912435598088317,0.213310044293476,0.2569965782648007,150,150,145,1.0,0.9890898135310887,0
BG06,0.7,0.8,2.0,132,32.0,26.0,0.24851800234346902,0.19521502168781985,0.2925631850415991,0.2068044187843209,0.25068889654056076,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,133,32.0,28.0,0.24738860178329086,0.19579872827562436,0.2905707485134786,0.21018123436556976,0.2537668466425916,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,134,32.0,30.0,0.24888884080324544,0.19952085935879352,0.29225763644377944,0.1957789805849303,0.2396176260514972,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,135,32.0,32.0,0.2497491636072787,0.19965608718727476,0.2921232647683358,0.19485616226569868,0.23867465198094906,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,136,34.0,2.0,0.23997671560212733,0.16667248333073564,0.28637467906703973,0.3239941517230648,0.36695035358312067,150,150,137,1.0,0.9530447797605528,0
BG06,0.7,0.8,2.0,137,34.0,4.0,0.23986176749108945,0.17281729415502042,0.28657264114677794,0.3141102772132213,0.3570961733852381,150,150,144,1.0,0.985181478885102,0
BG06,0.7,0.8,2.0,138,34.0,6.0,0.23871061720223366,0.16868238360511736,0.28637932793922677,0.3165190283749964,0.3594759275658804,150,150,142,1.0,0.97669618980353,0
BG06,0.7,0.8,2.0,139,34.0,8.0,0.24281008248545002,0.17465878231898058,0.2880578864802806,0.29667454219609823,0.33988322516814035,150,150,143,1.0,0.9810344303654225,0
BG06,0.7,0.8,2.0,140,34.0,10.0,0.2437326880995451,0.18252556806792822,0.287778579429143,0.27057565953879237,0.31374244645316385,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,141,34.0,12.0,0.24370552367184728,0.1800218498690847,0.28803191563324354,0.2755220771759486,0.3187268645209352,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,142,34.0,14.0,0.24500261884392202,0.18418152350081557,0.2894065752241925,0.2535470851215116,0.29695807140514047,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,143,34.0,16.0,0.24505439974007212,0.19106986715343102,0.289131896804154,0.24034961121487208,0.28371939573549526,150,150,146,1.0,0.9926874536019917,0
BG06,0.7,0.8,2.0,144,34.0,18.0,0.24632818455068248,0.1924086732343296,0.290781115835552,0.2317844263281084,0.27540159370344125,150,150,145,1.0,0.9890898135310887,0
BG06,0.7,0.8,2.0,145,34.0,20.0,0.24698958653762473,0.1939287780518461,0.29090634439962176,0.22281727952525784,0.2664532311852012,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,146,34.0,22.0,0.24736156214342955,0.19338579729982253,0.2909395063093996,0.21945029624169307,0.263091222188103,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,147,34.0,24.0,0.24835587793500374,0.1977145903408486,0.29167320332359165,0.20534248382530268,0.2490934643238414,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,148,34.0,26.0,0.24934023184444187,0.1992463125236517,0.2926441295099675,0.1970995204584055,0.24099613988490062,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,149,34.0,28.0,0.2474483654796767,0.19429485190769735,0.29093411825371535,0.2109477544511024,0.2545878721891596,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,150,34.0,30.0,0.24878931861334944,0.1978328089676524,0.29198913917222585,0.1995420833630535,0.2433404542388874,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,151,34.0,32.0,0.2497980729235575,0.20127700430298512,0.29221922148072965,0.18869416477163728,0.23252704799374668,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,152,34.0,34.0,0.24941476462910733,0.20372780677356264,0.29204008488017297,0.18863952634293224,0.23244553907495819,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,153,36.0,2.0,0.24046600683197922,0.16905805231198703,0.28706188012071,0.3132392375053408,0.3562985195234473,150,150,141,1.0,0.972200022205544,0
BG06,0.7,0.8,2.0,154,36.0,4.0,0.2400527788633098,0.17314054429172404,0.2867652976438175,0.312494572238525,0.3555093668850976,150,150,144,1.0,0.985181478885102,0
BG06,0.7,0.8,2.0,155,36.0,6.0,0.23867051882424023,0.1669873331441683,0.2864893097634999,0.31843824199443477,0.36141163845895974,150,150,142,1.0,0.97669618980353,0
BG06,0.7,0.8,2.0,156,36.0,8.0,0.24310412469117948,0.17788561516859366,0.2887371059916888,0.2873187149507272,0.3306292808494805,150,150,146,1.0,0.9926874536019917,0
BG06,0.7,0.8,2.0,157,36.0,10.0,0.24366168068969263,0.17825810155844632,0.2884312458875817,0.27376136978030124,0.31702605666343847,150,150,146,1.0,0.9926874536019917,0
BG06,0.7,0.8,2.0,158,36.0,12.0,0.24454786050664845,0.1821338382863354,0.28880030977892374,0.2632121446648482,0.3065321911316868,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,159,36.0,14.0,0.24586991500529212,0.1874082554697365,0.2897321243272983,0.24428998971704174,0.2877498083661364,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,160,36.0,16.0,0.24543209670987262,0.18978097358496251,0.28944587144925615,0.24097353494255283,0.2843904156599412,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,161,36.0,18.0,0.24699076344701504,0.19219936103287255,0.2912912355292458,0.22620544116984093,0.2698991264992278,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,162,36.0,20.0,0.2477553403555737,0.19187737149515646,0.29115454044524985,0.2204412817358946,0.26411446280268214,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,163,36.0,22.0,0.2481106263709477,0.192597361084177,0.2913061819543923,0.21389136768743222,0.2575872949805911,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,164,36.0,24.0,0.24946504432576821,0.19959826162741018,0.2923323452268267,0.1971263933587188,0.24097624514274277,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,165,36.0,26.0,0.2491902023928165,0.19363328292265347,0.29258852750974274,0.20530460519157223,0.2491928843180336,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,166,36.0,28.0,0.24798716959548153,0.19437118217689597,0.2914137943666878,0.20865818283167936,0.2523702519866825,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,167,36.0,30.0,0.2498325470356457,0.20026478134534537,0.29262227014095504,0.19071396029078144,0.2346073008119247,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,168,36.0,32.0,0.2505395318676441,0.19963224214754177,0.2924894318638502,0.1869447275663358,0.2308181423459133,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,169,36.0,34.0,0.2499892979003195,0.20263147027620804,0.29221751978761584,0.18569314046334473,0.22952576843148714,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,170,36.0,36.0,0.2507143992113873,0.20583390832950843,0.29297252731415785,0.17184135517343202,0.21578723427055568,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,171,38.0,2.0,0.24058696293938936,0.16700117396104763,0.28660278122673205,0.3151284814766039,0.3581188986606137,150,150,144,1.0,0.985181478885102,0
BG06,0.7,0.8,2.0,172,38.0,4.0,0.24075545076584046,0.17335242520524466,0.28691003394913234,0.30383313938902534,0.3468696444813951,150,150,143,1.0,0.9810344303654225,0
BG06,0.7,0.8,2.0,173,38.0,6.0,0.23918058248464225,0.1696747704235566,0.28729469465884294,0.3095623636347445,0.35265656783357086,150,150,144,1.0,0.985181478885102,0
BG06,0.7,0.8,2.0,174,38.0,8.0,0.2436685982298346,0.1809392925324769,0.2890778882985296,0.2774948117331735,0.3208564949779529,150,150,147,1.0,0.9958563747187794,0
BG06,0.7,0.8,2.0,175,38.0,10.0,0.24377288945561085,0.17882567438343336,0.28880665523314697,0.2704672736153599,0.313788271900332,150,150,145,1.0,0.9890898135310887,0
BG06,0.7,0.8,2.0,176,38.0,12.0,0.24544548417006615,0.18628932685191335,0.2895014340345356,0.2517093494373097,0.29513456454249,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,177,38.0,14.0,0.24627860755969241,0.1881051086355908,0.290204208983565,0.24241684726797055,0.2859474786155053,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,178,38.0,16.0,0.24616578077102555,0.19303537539639495,0.28995331545861575,0.23180976968205272,0.27530276700084516,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,179,38.0,18.0,0.24770855337120803,0.19505704904585192,0.2917023169042335,0.2180373250296226,0.2617926725652577,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,180,38.0,20.0,0.24819572766794692,0.19235444685658265,0.2913373544644093,0.22007756186840738,0.2637781650380687,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,181,38.0,22.0,0.24820241800437173,0.19183629902342966,0.29181431644558214,0.21486224114632416,0.25863438861316146,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,182,38.0,24.0,0.24986944697573427,0.20149326780848162,0.29307540676675664,0.1933302573629623,0.23729156837797585,150,150,149,1.0,0.99983122885689,0
BG06,0.7,0.8,2.0,183,38.0,26.0,0.250132707044791,0.19786615826018247,0.293467362826602,0.1953020534307033,0.23932215785469363,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,184,38.0,28.0,0.24827600894123739,0.195035052719928,0.29179263445367337,0.20508278717341646,0.24885168234146743,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,185,38.0,30.0,0.2500119469092539,0.20106974793587876,0.2929119822077813,0.18900618870165617,0.23294298603282337,150,150,150,1.0,1.0,0
BG06,0.7,0.8,2.0,186,38.0,32.0,0.2508050078922176,0.20208347431932017,0.29323771075588184,0.17853643740895234,0.2225220940223346,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,187,38.0,34.0,0.25069925557435074,0.20248868113339413,0.2927616523828648,0.1792496846704061,0.22316393252783584,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,188,38.0,36.0,0.25127556890138647,0.20466111648583557,0.29361858100563365,0.1666841235925545,0.21072691074339958,150,150,148,1.0,0.9983811729701603,0
BG06,0.7,0.8,2.0,189,38.0,38.0,0.25343793430813444,0.20935132203186657,0.2941422237204014,0.1576234404195949,0.20174477397765508,150,150,149,1.0,0.99983122885689,0
BG07,0.9,0.2,0.5,0,2.0,2.0,0.11119837511427444,0.09544126690712448,0.2290493979358497,0.5847222712121988,0.6190796809025763,150,145,120,0.9890898135310887,0.8608060007763415,0
BG07,0.9,0.2,0.5,1,4.0,2.0,0.12406057139017586,0.10468055756370111,0.2366543679868676,0.5551192201259237,0.5906173753239539,150,144,128,0.985181478885102,0.9057449151374255,0
BG07,0.9,0.2,0.5,2,4.0,4.0,0.1306009980397093,0.11617901837576035,0.24136613054249087,0.5246014660525028,0.5608063856338763,150,147,138,0.9958563747187794,0.9579797352998276,0
BG07,0.9,0.2,0.5,3,6.0,2.0,0.1330115464508604,0.11493360423394779,0.24337323546599066,0.5296727657392455,0.5661787510591441,150,148,131,0.9983811729701603,0.9219854745695966,0
BG07,0.9,0.2,0.5,4,6.0,4.0,0.13036140516967268,0.11131164003808026,0.24231882320346812,0.523591453465216,0.5599392769457362,150,150,133,1.0,0.9325758603520913,0
BG07,0.9,0.2,0.5,5,6.0,6.0,0.1376605000820355,0.1175993670256213,0.24459483715554967,0.51146530553625,0.5481545311095825,150,145,128,0.9890898135310887,0.9057449151374255,0
BG07,0.9,0.2,0.5,6,8.0,2.0,0.1375981587651939,0.11885127888875796,0.24655574636327315,0.5195978614495574,0.5565812234040485,150,150,132,1.0,0.9273065333032355,0
BG07,0.9,0.2,0.5,7,8.0,4.0,0.13467770599454468,0.11485650562770758,0.24247564243155115,0.5139252726812205,0.5502966190459531,150,148,133,0.9983811729701603,0.9325758603520913,0
BG07,0.9,0.2,0.5,8,8.0,6.0,0.14255010575385374,0.12026016511792806,0.24733666886243408,0.5011105245961506,0.5382110249255155,150,145,133,0.9890898135310887,0.9325758603520913,0
BG07,0.9,0.2,0.5,9,8.0,8.0,0.13532216207973013,0.11348739027947498,0.2409449716452864,0.5159802911839038,0.5521220369306966,150,145,131,0.9890898135310887,0.9219854745695966,0
BG07,0.9,0.2,0.5,10,10.0,2.0,0.1398330209730494,0.11937035564304938,0.24831038834961863,0.5143682460274825,0.5516148042799252,150,149,131,0.99983122885689,0.9219854745695966,0
BG07,0.9,0.2,0.5,11,10.0,4.0,0.13263810564466427,0.11321345219062512,0.24144334112337618,0.5144019797486046,0.550618480917111,150,147,133,0.9958563747187794,0.9325758603520913,0
BG07,0.9,0.2,0.5,12,10.0,6.0,0.14653840705067628,0.12256092151172647,0.24870980842475907,0.4961847943851803,0.5334912656488942,150,147,135,0.9958563747187794,0.9429425651637531,0
BG07,0.9,0.2,0.5,13,10.0,8.0,0.13731761796173417,0.11440819567805785,0.2423399238428877,0.510564986176372,0.5469159747528052,150,146,128,0.9926874536019917,0.9057449151374255,0
BG07,0.9,0.2,0.5,14,10.0,10.0,0.14542178336807535,0.12548705294474943,0.2520898071778916,0.4796418588664081,0.517455329943092,150,149,136,0.99983122885689,0.9480298277055218,0
BG07,0.9,0.2,0.5,15,12.0,2.0,0.13984806031944122,0.11906818318918977,0.24851095758160938,0.5119021887706755,0.5491788324079169,150,149,129,0.99983122885689,0.9112017677435141,0
BG07,0.9,0.2,0.5,16,12.0,4.0,0.1324910542147673,0.11562992681628403,0.24222658364597657,0.5062903617939236,0.54262434934082,150,147,133,0.9958563747187794,0.9325758603520913,0
BG07,0.9,0.2,0.5,17,12.0,6.0,0.14658115621529505,0.12283482377790358,0.24953291811812997,0.49417186716045064,0.5316018048781701,150,147,139,0.9958563747187794,0.9628253852180945,0
BG07,0.9,0.2,0.5,18,12.0,8.0,0.13950022763453016,0.11284760300298838,0.24217408460931333,0.5107666474770267,0.5470927601684239,150,148,126,0.9983811729701603,0.8947133221604362,0
BG07,0.9,0.2,0.5,19,12.0,10.0,0.14444951467664477,0.12474218308039395,0.2527723959129633,0.48077163650257776,0.5186874958895223,150,150,133,1.0,0.9325758603520913,0
BG07,0.9,0.2,0.5,20,12.0,12.0,0.14860174463596493,0.12671150736202236,0.25119418577425945,0.47001966229714487,0.5076987901632838,150,149,137,0.99983122885689,0.9530447797605528,0
BG07,0.9,0.2,0.5,21,14.0,2.0,0.13827004242802007,0.11882787843724651,0.24842404029996923,0.5112182473660773,0.5484818534110728,150,149,127,0.99983122885689,0.9002480485844134,0
BG07,0.9,0.2,0.5,22,14.0,4.0,0.1352100059786685,0.11903732420278461,0.24432932744948288,0.4994452449715084,0.5360946440889309,150,147,132,0.9958563747187794,0.9273065333032355,0
BG07,0.9,0.2,0.5,23,14.0,6.0,0.14580776146299151,0.12329987704443421,0.24938366842544904,0.49174235884773576,0.5291499091115531,150,147,140,0.9958563747187794,0.9675702718413236,0
BG07,0.9,0.2,0.5,24,14.0,8.0,0.14344549124722916,0.11640494165585333,0.2444280411267447,0.5007207462325219,0.5373849524015336,150,148,131,0.9983811729701603,0.9219854745695966,0
BG07,0.9,0.2,0.5,25,14.0,10.0,0.14467726458781172,0.12599682801573805,0.2550584021157214,0.47737998849508095,0.5156387488124391,150,150,137,1.0,0.9530447797605528,0
BG07,0.9,0.2,0.5,26,14.0,12.0,0.15154597149064222,0.13016185662406732,0.25455703631848364,0.4625148127750965,0.5006983682228691,150,149,142,0.99983122885689,0.97669618980353,0
BG07,0.9,0.2,0.5,27,14.0,14.0,0.15262467170881416,0.1310756774473461,0.25433764629927547,0.46504935888037174,0.5032000058252629,150,149,141,0.99983122885689,0.972200022205544,0
BG07,0.9,0.2,0.5,28,16.0,2.0,0.1395789993269962,0.11763498624718452,0.24889884638984142,0.5106502371426742,0.5479850641011503,150,149,126,0.99983122885689,0.8947133221604362,0
BG07,0.9,0.2,0.5,29,16.0,4.0,0.14053187208695606,0.12114974675596689,0.24611084130611724,0.49450549091545287,0.5314221171113704,150,148,134,0.9983811729701603,0.9377894259935293,0
BG07,0.9,0.2,0.5,30,16.0,6.0,0.14627180426854194,0.12313370200767622,0.2510001594236286,0.48955462247034365,0.5272046463838879,150,148,139,0.9983811729701603,0.9628253852180945,0
BG07,0.9,0.2,0.5,31,16.0,8.0,0.1414317125789111,0.1176692127276696,0.24381687035165228,0.49858649875199507,0.535159029304743,150,148,132,0.9983811729701603,0.9273065333032355,0
BG07,0.9,0.2,0.5,32,16.0,10.0,0.14298826916904084,0.12460204596803796,0.25357966146497124,0.4778017474989822,0.515838696718728,150,150,134,1.0,0.9377894259935293,0
BG07,0.9,0.2,0.5,33,16.0,12.0,0.15331454477404,0.13215623520701017,0.2556295759042467,0.4548779504130522,0.49322238679868907,150,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.2,0.5,34,16.0,14.0,0.15846826616268533,0.1380095815837073,0.2581245599272398,0.4498181701355911,0.4885368541246771,150,149,142,0.99983122885689,0.97669618980353,0
BG07,0.9,0.2,0.5,35,16.0,16.0,0.16105503683554034,0.13510654686537366,0.25631360926281244,0.45610904257756263,0.49455608396698436,150,150,142,1.0,0.97669618980353,0
BG07,0.9,0.2,0.5,36,18.0,2.0,0.14348990623879346,0.11948254973399282,0.24950263552667384,0.5044125787155793,0.5418379740445803,150,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.2,0.5,37,18.0,4.0,0.13930378050504832,0.12038349635491254,0.24629868799054824,0.49686195645492715,0.5338067596535093,150,148,134,0.9983811729701603,0.9377894259935293,0
BG07,0.9,0.2,0.5,38,18.0,6.0,0.14612374898354313,0.12491988229328148,0.25040346074435105,0.4859209140092135,0.5234814331208661,150,148,138,0.9983811729701603,0.9579797352998276,0
BG07,0.9,0.2,0.5,39,18.0,8.0,0.14180277559003396,0.11922334692625432,0.24484956946264863,0.4930842581403052,0.5298116935597025,150,148,132,0.9983811729701603,0.9273065333032355,0
BG07,0.9,0.2,0.5,40,18.0,10.0,0.14188664148797686,0.12420568143600401,0.25294199271023443,0.4782434781992068,0.5161847771057421,150,150,136,1.0,0.9480298277055218,0
BG07,0.9,0.2,0.5,41,18.0,12.0,0.15592236793147038,0.1333560799831374,0.2569777066637818,0.4510087956162019,0.4895554516157692,150,149,136,0.99983122885689,0.9480298277055218,0
BG07,0.9,0.2,0.5,42,18.0,14.0,0.1614547677253772,0.14120929948485486,0.260747179978264,0.442013553520033,0.48112563051677265,150,149,141,0.99983122885689,0.972200022205544,0
BG07,0.9,0.2,0.5,43,18.0,16.0,0.16279860983697034,0.13696279843256032,0.2581463473343541,0.44944764172217505,0.4881695938223282,150,150,143,1.0,0.9810344303654225,0
BG07,0.9,0.2,0.5,44,18.0,18.0,0.15871629873650367,0.13382825333331172,0.25702234513934563,0.4531452160336815,0.4916985678045833,150,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.2,0.5,45,20.0,2.0,0.14407852909664975,0.12154471455874945,0.25138794394937414,0.49838228922434696,0.536090480816753,150,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.2,0.5,46,20.0,4.0,0.13918808020253087,0.12044505866188676,0.24585723449386174,0.4964244949362555,0.5333030801103348,150,148,136,0.9983811729701603,0.9480298277055218,0
BG07,0.9,0.2,0.5,47,20.0,6.0,0.15096712273453977,0.12793623902911536,0.25293370006691107,0.47848680023370604,0.5164268552437428,150,150,140,1.0,0.9675702718413236,0
BG07,0.9,0.2,0.5,48,20.0,8.0,0.1436446551569381,0.12173107913101788,0.24771558863044807,0.48514857750125656,0.5223059157958239,150,148,131,0.9983811729701603,0.9219854745695966,0
BG07,0.9,0.2,0.5,49,20.0,10.0,0.1468521526451712,0.12699372373851683,0.25278951950419715,0.4720300490207565,0.5099484769463861,150,150,137,1.0,0.9530447797605528,0
BG07,0.9,0.2,0.5,50,20.0,12.0,0.1567615951148105,0.1369445032063257,0.25808204631097165,0.44366938997878475,0.4823816969254305,150,149,138,0.99983122885689,0.9579797352998276,0
BG07,0.9,0.2,0.5,51,20.0,14.0,0.1624599131257836,0.14108934207502186,0.26140384727544663,0.43842623570025163,0.47763681279156855,150,149,139,0.99983122885689,0.9628253852180945,0
BG07,0.9,0.2,0.5,52,20.0,16.0,0.16780822386547126,0.14159521599954478,0.26063520539700485,0.4375122113243733,0.47660749213392384,150,150,143,1.0,0.9810344303654225,0
BG07,0.9,0.2,0.5,53,20.0,18.0,0.16209847944992906,0.13812352636743944,0.2601968690427538,0.4431573134117348,0.48218684376814785,150,149,142,0.99983122885689,0.97669618980353,0
BG07,0.9,0.2,0.5,54,20.0,20.0,0.17036026651479727,0.14347816216618464,0.2625322138696342,0.4286252235283922,0.4680050556088374,150,150,143,1.0,0.9810344303654225,0
BG07,0.9,0.2,0.5,55,22.0,2.0,0.14848426772819814,0.12479188041710268,0.25461310672839405,0.48829965589925206,0.5264916219085111,150,148,131,0.9983811729701603,0.9219854745695966,0
BG07,0.9,0.2,0.5,56,22.0,4.0,0.1423264643944433,0.12182540532540177,0.2462532386390658,0.4936386879325257,0.5305766737283855,150,148,138,0.9983811729701603,0.9579797352998276,0
BG07,0.9,0.2,0.5,57,22.0,6.0,0.15071288417950257,0.12988586174708283,0.25337591774831625,0.47289374377734605,0.5109001314395936,150,150,141,1.0,0.972200022205544,0
BG07,0.9,0.2,0.5,58,22.0,8.0,0.14641273634738255,0.1244483909434359,0.24972675270404168,0.47780056474279053,0.5152595776483967,150,148,132,0.9983811729701603,0.9273065333032355,0
BG07,0.9,0.2,0.5,59,22.0,10.0,0.14748558625587657,0.1283447025037642,0.2543568437917398,0.4669348445753776,0.5050883711441385,150,150,140,1.0,0.9675702718413236,0
BG07,0.9,0.2,0.5,60,22.0,12.0,0.1588969316029195,0.13823860626771534,0.2568688788424776,0.43903381301779804,0.4775641448441695,150,149,136,0.99983122885689,0.9480298277055218,0
BG07,0.9,0.2,0.5,61,22.0,14.0,0.16217501939701565,0.14185643442066453,0.26142549618515876,0.43690045224330987,0.4761142766710837,150,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.2,0.5,62,22.0,16.0,0.16865148681788814,0.14299274261666634,0.2623685049638285,0.4314726619409735,0.4708279376855476,150,150,145,1.0,0.9890898135310887,0
BG07,0.9,0.2,0.5,63,22.0,18.0,0.16247110310294416,0.13771946082750133,0.26075842824372075,0.4405435970144081,0.47965736125096614,150,150,144,1.0,0.985181478885102,0
BG07,0.9,0.2,0.5,64,22.0,20.0,0.17494440541681616,0.14440664725995228,0.26405035708548136,0.42536731458567395,0.46497486814849615,150,150,143,1.0,0.9810344303654225,0
BG07,0.9,0.2,0.5,65,22.0,22.0,0.17646660012395868,0.15045586888155824,0.2688779345438105,0.4128649967418606,0.4531966869234321,150,150,144,1.0,0.985181478885102,0
BG07,0.9,0.2,0.5,66,24.0,2.0,0.153929190731923,0.1273350684041444,0.2574703916552054,0.48218824435742447,0.5208088031057052,150,148,132,0.9983811729701603,0.9273065333032355,0
BG07,0.9,0.2,0.5,67,24.0,4.0,0.14698512953899032,0.12573986368614387,0.25133194327228875,0.4824762883032939,0.5201760797941373,150,148,137,0.9983811729701603,0.9530447797605528,0
BG07,0.9,0.2,0.5,68,24.0,6.0,0.15814347366690104,0.13512449551369432,0.25771903699392423,0.459688048859273,0.4983459044083617,150,150,144,1.0,0.985181478885102,0
BG07,0.9,0.2,0.5,69,24.0,8.0,0.15203684760278582,0.1304675589801736,0.2543932706334152,0.46193718580158644,0.5000961763965988,150,148,138,0.9983811729701603,0.9579797352998276,0
BG07,0.9,0.2,0.5,70,24.0,10.0,0.15004569258290215,0.1307882391930801,0.25603452036597785,0.459057081193251,0.49746225924814763,150,150,141,1.0,0.972200022205544,0
BG07,0.9,0.2,0.5,71,24.0,12.0,0.16167450614911072,0.1429458256596748,0.2600527013658868,0.43081498991726647,0.4698228951221493,150,150,140,1.0,0.9675702718413236,0
BG07,0.9,0.2,0.5,72,24.0,14.0,0.16543889349746213,0.14134306407111624,0.263844368027706,0.4358576643517824,0.47543431955593823,150,150,139,1.0,0.9628253852180945,0
BG07,0.9,0.2,0.5,73,24.0,16.0,0.168515227758853,0.14293221903641054,0.2639774737675968,0.42726028803962,0.4668569091047596,150,149,146,0.99983122885689,0.9926874536019917,0
BG07,0.9,0.2,0.5,74,24.0,18.0,0.16585078232179953,0.13653944407685462,0.26297584972998445,0.43792296050059104,0.4773693379600887,150,150,141,1.0,0.972200022205544,0
BG07,0.9,0.2,0.5,75,24.0,20.0,0.17450151676095815,0.14599055196013097,0.2661735851037727,0.41952724472021674,0.4594532824857826,150,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.2,0.5,76,24.0,22.0,0.17664993824268313,0.152211936157952,0.2713355025666338,0.4057021212678179,0.4464024466528131,150,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.2,0.5,77,24.0,24.0,0.17984468791933564,0.15364710188570124,0.269278573651319,0.4005642702392839,0.44095605628698176,150,149,143,0.99983122885689,0.9810344303654225,0
BG07,0.9,0.2,0.5,78,26.0,2.0,0.15432907801066068,0.13116229054779188,0.25759587747267637,0.47443923123329557,0.5130786128541971,150,148,133,0.9983811729701603,0.9325758603520913,0
BG07,0.9,0.2,0.5,79,26.0,4.0,0.14911342732964533,0.12960091690035397,0.2540246783288656,0.47292003625734613,0.511023738006676,150,148,141,0.9983811729701603,0.972200022205544,0
BG07,0.9,0.2,0.5,80,26.0,6.0,0.16493912236749178,0.14084196809966,0.25927482486166537,0.44899302686629483,0.4878842505955447,150,150,144,1.0,0.985181478885102,0
