original_scenario_id,base_rho,base_tau,K,rho,qH,tau,candidate_labels,intervention_index,coarse_mean_feasible_policies,coarse_min_max_mean_ratio,method,init_seed,selected_idx,selected_alpha_on,selected_alpha_off,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,viol_H,viol_L,upper_H,upper_L,certified
BG07,0.9,0.5,40.0,0.25,0.2,0.5,load_path,0.7222222222222222,0,2.9699464050887645,Guarded-GP,2,73,24.0,16.0,0.08161459291641171,0.0713273801125493,0.2023543165603297,0.18664230317155278,0.21699545065560225,142,111,0.97669618980353,0.8081241822330423,0
BG07,0.9,0.5,40.0,0.25,0.2,0.5,load_path,0.7222222222222222,0,2.9699464050887645,Guarded-GP,3,73,24.0,16.0,0.08161459291641171,0.0713273801125493,0.2023543165603297,0.18664230317155278,0.21699545065560225,142,111,0.97669618980353,0.8081241822330423,0
BG07,0.9,0.5,40.0,0.25,0.2,0.5,load_path,0.7222222222222222,0,2.9699464050887645,Guarded-GP,4,77,24.0,24.0,0.08017467933680684,0.06914793591817722,0.20224650810119438,0.18570283917131897,0.21603981538649814,146,111,0.9926874536019917,0.8081241822330423,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,Exhaustive-training,-1,155,36.0,6.0,0.108731960041588,0.09213861746318476,0.22269609460074463,0.18194794238291415,0.21535235657302584,150,134,1.0,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,DR-BGS,0,183,38.0,26.0,0.11286693520311959,0.09493707604226763,0.22612019670367176,0.15784748937549567,0.19176551888104643,149,135,0.99983122885689,0.9429425651637531,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,DR-BGS,1,183,38.0,26.0,0.11286693520311959,0.09493707604226763,0.22612019670367176,0.15784748937549567,0.19176551888104643,149,135,0.99983122885689,0.9429425651637531,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,DR-BGS,2,183,38.0,26.0,0.11286693520311959,0.09493707604226763,0.22612019670367176,0.15784748937549567,0.19176551888104643,149,135,0.99983122885689,0.9429425651637531,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,DR-BGS,3,183,38.0,26.0,0.11286693520311959,0.09493707604226763,0.22612019670367176,0.15784748937549567,0.19176551888104643,149,135,0.99983122885689,0.9429425651637531,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,DR-BGS,4,183,38.0,26.0,0.11286693520311959,0.09493707604226763,0.22612019670367176,0.15784748937549567,0.19176551888104643,149,135,0.99983122885689,0.9429425651637531,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,Guarded-GP,0,185,38.0,30.0,0.11486222010932541,0.09822162277935367,0.22911444076139442,0.14851282901937035,0.18287999513357953,149,137,0.99983122885689,0.9530447797605528,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,Guarded-GP,1,184,38.0,28.0,0.11516939442656077,0.0956617026490154,0.22650351436368737,0.15230013776991566,0.1862756649244688,150,139,1.0,0.9628253852180945,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,Guarded-GP,2,185,38.0,30.0,0.11486222010932541,0.09822162277935367,0.22911444076139442,0.14851282901937035,0.18287999513357953,149,137,0.99983122885689,0.9530447797605528,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,Guarded-GP,3,185,38.0,30.0,0.11486222010932541,0.09822162277935367,0.22911444076139442,0.14851282901937035,0.18287999513357953,149,137,0.99983122885689,0.9530447797605528,0
BG07,0.9,0.5,40.0,0.3,0.2,0.5,load_path,0.6666666666666667,0,2.3669247685050547,Guarded-GP,4,185,38.0,30.0,0.11486222010932541,0.09822162277935367,0.22911444076139442,0.14851282901937035,0.18287999513357953,149,137,0.99983122885689,0.9530447797605528,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,Exhaustive-training,-1,185,38.0,30.0,0.13427245241822144,0.11812351270807643,0.23866038465985479,0.19816054363393248,0.2339596013329107,150,145,1.0,0.9890898135310887,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,DR-BGS,0,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,DR-BGS,1,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,DR-BGS,2,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,DR-BGS,3,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,DR-BGS,4,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,Guarded-GP,0,185,38.0,30.0,0.13427245241822144,0.11812351270807643,0.23866038465985479,0.19816054363393248,0.2339596013329107,150,145,1.0,0.9890898135310887,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,Guarded-GP,1,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,Guarded-GP,2,185,38.0,30.0,0.13427245241822144,0.11812351270807643,0.23866038465985479,0.19816054363393248,0.2339596013329107,150,145,1.0,0.9890898135310887,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,Guarded-GP,3,189,38.0,38.0,0.14345695430885175,0.1261449350598358,0.24129725319060125,0.1764864052599271,0.2126809932385173,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.4,0.2,0.5,load_path,0.5555555555555556,0,3.475608724130048,Guarded-GP,4,185,38.0,30.0,0.13427245241822144,0.11812351270807643,0.23866038465985479,0.19816054363393248,0.2339596013329107,150,145,1.0,0.9890898135310887,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,Exhaustive-training,-1,170,36.0,36.0,0.12919596343540146,0.11584013179766363,0.23922586264739873,0.16425250233818114,0.20013638173529094,150,148,1.0,0.9983811729701603,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,DR-BGS,0,188,38.0,36.0,0.1291052520467481,0.11570935500288682,0.23954411849884308,0.16091690728696956,0.196848525061796,150,148,1.0,0.9983811729701603,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,DR-BGS,1,188,38.0,36.0,0.1291052520467481,0.11570935500288682,0.23954411849884308,0.16091690728696956,0.196848525061796,150,148,1.0,0.9983811729701603,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,DR-BGS,2,188,38.0,36.0,0.1291052520467481,0.11570935500288682,0.23954411849884308,0.16091690728696956,0.196848525061796,150,148,1.0,0.9983811729701603,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,DR-BGS,3,188,38.0,36.0,0.1291052520467481,0.11570935500288682,0.23954411849884308,0.16091690728696956,0.196848525061796,150,148,1.0,0.9983811729701603,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,DR-BGS,4,188,38.0,36.0,0.1291052520467481,0.11570935500288682,0.23954411849884308,0.16091690728696956,0.196848525061796,150,148,1.0,0.9983811729701603,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,Guarded-GP,0,189,38.0,38.0,0.1333415586552576,0.12032608817749965,0.24102410853416587,0.14874962580103618,0.18490324208116107,150,150,1.0,1.0,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,Guarded-GP,1,189,38.0,38.0,0.1333415586552576,0.12032608817749965,0.24102410853416587,0.14874962580103618,0.18490324208116107,150,150,1.0,1.0,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,Guarded-GP,2,189,38.0,38.0,0.1333415586552576,0.12032608817749965,0.24102410853416587,0.14874962580103618,0.18490324208116107,150,150,1.0,1.0,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,Guarded-GP,3,189,38.0,38.0,0.1333415586552576,0.12032608817749965,0.24102410853416587,0.14874962580103618,0.18490324208116107,150,150,1.0,1.0,0
BG07,0.9,0.5,40.0,0.35,0.2,0.5,load_path,0.6111111111111112,0,2.585907663719881,Guarded-GP,4,189,38.0,38.0,0.1333415586552576,0.12032608817749965,0.24102410853416587,0.14874962580103618,0.18490324208116107,150,150,1.0,1.0,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,Exhaustive-training,-1,152,34.0,34.0,0.15024969696017934,0.125687876811634,0.2406668227273226,0.20759552197440287,0.24369554538350124,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,DR-BGS,0,161,36.0,18.0,0.14007141556261865,0.11557569416515207,0.2353671718824494,0.23535373898425338,0.2706588147666208,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,DR-BGS,1,161,36.0,18.0,0.14007141556261865,0.11557569416515207,0.2353671718824494,0.23535373898425338,0.2706588147666208,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,DR-BGS,2,161,36.0,18.0,0.14007141556261865,0.11557569416515207,0.2353671718824494,0.23535373898425338,0.2706588147666208,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,DR-BGS,3,161,36.0,18.0,0.14007141556261865,0.11557569416515207,0.2353671718824494,0.23535373898425338,0.2706588147666208,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,DR-BGS,4,161,36.0,18.0,0.14007141556261865,0.11557569416515207,0.2353671718824494,0.23535373898425338,0.2706588147666208,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,Guarded-GP,0,152,34.0,34.0,0.15024969696017934,0.125687876811634,0.2406668227273226,0.20759552197440287,0.24369554538350124,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,Guarded-GP,1,180,38.0,20.0,0.14417461110755891,0.12041297249487608,0.23800903300345208,0.22111906696851746,0.2568204219190353,149,146,0.99983122885689,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,Guarded-GP,2,152,34.0,34.0,0.15024969696017934,0.125687876811634,0.2406668227273226,0.20759552197440287,0.24369554538350124,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,Guarded-GP,3,180,38.0,20.0,0.14417461110755891,0.12041297249487608,0.23800903300345208,0.22111906696851746,0.2568204219190353,149,146,0.99983122885689,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.45,0.2,0.5,load_path,0.5,0,4.33836459452471,Guarded-GP,4,152,34.0,34.0,0.15024969696017934,0.125687876811634,0.2406668227273226,0.20759552197440287,0.24369554538350124,150,146,1.0,0.9926874536019917,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,Exhaustive-training,-1,76,24.0,22.0,0.13594107844080644,0.11338263499620473,0.23120944499153534,0.28212749950737204,0.3168089162561024,150,141,1.0,0.972200022205544,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,DR-BGS,0,73,24.0,16.0,0.13237424955101593,0.11241914493314648,0.2313696773012927,0.29201892395572043,0.3267243755509143,146,136,0.9926874536019917,0.9480298277055218,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,DR-BGS,1,73,24.0,16.0,0.13237424955101593,0.11241914493314648,0.2313696773012927,0.29201892395572043,0.3267243755509143,146,136,0.9926874536019917,0.9480298277055218,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,DR-BGS,2,73,24.0,16.0,0.13237424955101593,0.11241914493314648,0.2313696773012927,0.29201892395572043,0.3267243755509143,146,136,0.9926874536019917,0.9480298277055218,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,DR-BGS,3,73,24.0,16.0,0.13237424955101593,0.11241914493314648,0.2313696773012927,0.29201892395572043,0.3267243755509143,146,136,0.9926874536019917,0.9480298277055218,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,DR-BGS,4,73,24.0,16.0,0.13237424955101593,0.11241914493314648,0.2313696773012927,0.29201892395572043,0.3267243755509143,146,136,0.9926874536019917,0.9480298277055218,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,Guarded-GP,0,45,20.0,2.0,0.12202179495932872,0.1012130646958858,0.22298967400416084,0.3521515527208424,0.38560000382146653,150,133,1.0,0.9325758603520913,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,Guarded-GP,1,45,20.0,2.0,0.12202179495932872,0.1012130646958858,0.22298967400416084,0.3521515527208424,0.38560000382146653,150,133,1.0,0.9325758603520913,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,Guarded-GP,2,87,26.0,20.0,0.13749549728379046,0.11847554872638255,0.2330965156909654,0.271113340352481,0.30607781770612574,150,144,1.0,0.985181478885102,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,Guarded-GP,3,73,24.0,16.0,0.13237424955101593,0.11241914493314648,0.2313696773012927,0.29201892395572043,0.3267243755509143,146,136,0.9926874536019917,0.9480298277055218,0
BG07,0.9,0.5,40.0,0.5,0.2,0.5,load_path,0.4444444444444445,0,3.1941606300724046,Guarded-GP,4,45,20.0,2.0,0.12202179495932872,0.1012130646958858,0.22298967400416084,0.3521515527208424,0.38560000382146653,150,133,1.0,0.9325758603520913,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,Exhaustive-training,-1,30,16.0,6.0,0.12677361749329216,0.11402616061887391,0.23302431837746648,0.3544130913030907,0.3893667390597107,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,DR-BGS,0,27,14.0,14.0,0.11925252586787494,0.10536812935181367,0.22889998401046152,0.36398505351446536,0.3983200511160346,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,DR-BGS,1,27,14.0,14.0,0.11925252586787494,0.10536812935181367,0.22889998401046152,0.36398505351446536,0.3983200511160346,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,DR-BGS,2,27,14.0,14.0,0.11925252586787494,0.10536812935181367,0.22889998401046152,0.36398505351446536,0.3983200511160346,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,DR-BGS,3,27,14.0,14.0,0.11925252586787494,0.10536812935181367,0.22889998401046152,0.36398505351446536,0.3983200511160346,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,DR-BGS,4,27,14.0,14.0,0.11925252586787494,0.10536812935181367,0.22889998401046152,0.36398505351446536,0.3983200511160346,148,130,0.9983811729701603,0.9166161933604736,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,Guarded-GP,0,30,16.0,6.0,0.12677361749329216,0.11402616061887391,0.23302431837746648,0.3544130913030907,0.3893667390597107,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,Guarded-GP,1,30,16.0,6.0,0.12677361749329216,0.11402616061887391,0.23302431837746648,0.3544130913030907,0.3893667390597107,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,Guarded-GP,2,21,14.0,2.0,0.11674817878371224,0.09972573406889715,0.22529049701069298,0.4011592885264346,0.43495286307803854,147,130,0.9958563747187794,0.9166161933604736,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,Guarded-GP,3,30,16.0,6.0,0.12677361749329216,0.11402616061887391,0.23302431837746648,0.3544130913030907,0.3893667390597107,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.55,0.2,0.5,load_path,0.38888888888888884,0,6.940530310905109,Guarded-GP,4,30,16.0,6.0,0.12677361749329216,0.11402616061887391,0.23302431837746648,0.3544130913030907,0.3893667390597107,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,Exhaustive-training,-1,18,12.0,8.0,0.13119533463695202,0.11022593254764876,0.2318671283929489,0.3949106671202657,0.42969073637920807,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,DR-BGS,0,20,12.0,12.0,0.13640107747497643,0.1155767222037894,0.2326777665474386,0.3757889823383426,0.4106906473204584,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,DR-BGS,1,20,12.0,12.0,0.13640107747497643,0.1155767222037894,0.2326777665474386,0.3757889823383426,0.4106906473204584,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,DR-BGS,2,20,12.0,12.0,0.13640107747497643,0.1155767222037894,0.2326777665474386,0.3757889823383426,0.4106906473204584,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,DR-BGS,3,20,12.0,12.0,0.13640107747497643,0.1155767222037894,0.2326777665474386,0.3757889823383426,0.4106906473204584,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,DR-BGS,4,20,12.0,12.0,0.13640107747497643,0.1155767222037894,0.2326777665474386,0.3757889823383426,0.4106906473204584,149,140,0.99983122885689,0.9675702718413236,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,Guarded-GP,0,18,12.0,8.0,0.13119533463695202,0.11022593254764876,0.2318671283929489,0.3949106671202657,0.42969073637920807,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,Guarded-GP,1,18,12.0,8.0,0.13119533463695202,0.11022593254764876,0.2318671283929489,0.3949106671202657,0.42969073637920807,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,Guarded-GP,2,18,12.0,8.0,0.13119533463695202,0.11022593254764876,0.2318671283929489,0.3949106671202657,0.42969073637920807,149,134,0.99983122885689,0.9377894259935293,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,Guarded-GP,3,9,8.0,8.0,0.12467742651899205,0.10288970843571489,0.22567704028376753,0.4171711799645045,0.4510227360070695,150,127,1.0,0.9002480485844134,0
BG07,0.9,0.5,40.0,0.6,0.2,0.5,load_path,0.33333333333333337,0,4.629566470003562,Guarded-GP,4,10,10.0,2.0,0.11703333559645084,0.0954193946385507,0.22500007718416612,0.4396001798207286,0.4733501913983534,148,128,0.9983811729701603,0.9057449151374255,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,Exhaustive-training,-1,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,DR-BGS,0,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,DR-BGS,1,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,DR-BGS,2,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,DR-BGS,3,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,DR-BGS,4,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,Guarded-GP,0,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,Guarded-GP,1,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,Guarded-GP,2,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,Guarded-GP,3,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.65,0.2,0.5,load_path,0.2777777777777778,0,4.39383100649975,Guarded-GP,4,0,2.0,2.0,0.11096884390692116,0.09169533592959013,0.21056385444303247,0.5056022199973099,0.5371867981637647,143,123,0.9810344303654225,0.8779003724223797,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,Exhaustive-training,-1,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,DR-BGS,0,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,DR-BGS,1,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,DR-BGS,2,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,DR-BGS,3,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,DR-BGS,4,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,Guarded-GP,0,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,Guarded-GP,1,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,Guarded-GP,2,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
BG07,0.9,0.5,40.0,0.7,0.2,0.5,load_path,0.2222222222222223,0,4.375616938190575,Guarded-GP,3,0,2.0,2.0,0.10480354533019494,0.08688958611789938,0.2097084810573635,0.527505076742725,0.5589613489013294,143,118,0.9810344303654225,0.8492697634871661,0
