original_scenario_id,base_rho,base_tau,regime,K,rho,qH,tau,boundary_selected_from_150_replays,selection_exact_certifiable_policies,selection_best_policy_upper,method,init_seed,selected_idx,selected_alpha_on,selected_alpha_off,evidence_n,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_op_cost,final_1200_certified,decision_reversal
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,6,8.0,2.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.001034260039222092,0.0003735778384752038,0.023895077601363487,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,6,8.0,2.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0009191628247964416,0.0004367349052180568,0.02529563727256396,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,6,8.0,2.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0007325398091817396,0.00040157174412179633,0.024115986297842968,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,6,8.0,2.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.0005271704505280399,0.0004137034664696357,0.023497976153691782,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,6,8.0,2.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004989516094829126,0.0004375456199567242,0.024251451788257085,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,6,8.0,2.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.002068520078444184,0.0006936797411215307,0.026493954824716184,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,6,8.0,2.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.001034260039222092,0.0003735778384752038,0.023895077601363487,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,6,8.0,2.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0009191628247964416,0.0004367349052180568,0.02529563727256396,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,6,8.0,2.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0007325398091817396,0.00040157174412179633,0.024115986297842968,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,6,8.0,2.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.0005271704505280399,0.0004137034664696357,0.023497976153691782,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,6,8.0,2.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004989516094829126,0.0004375456199567242,0.024251451788257085,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,6,8.0,2.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.002068520078444184,0.0006936797411215307,0.026493954824716184,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,6,8.0,2.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.001034260039222092,0.0003735778384752038,0.023895077601363487,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,6,8.0,2.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0009191628247964416,0.0004367349052180568,0.02529563727256396,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,6,8.0,2.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0007325398091817396,0.00040157174412179633,0.024115986297842968,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,6,8.0,2.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.0005271704505280399,0.0004137034664696357,0.023497976153691782,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,6,8.0,2.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004989516094829126,0.0004375456199567242,0.024251451788257085,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,6,8.0,2.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.002068520078444184,0.0006936797411215307,0.026493954824716184,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,6,8.0,2.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.001034260039222092,0.0003735778384752038,0.023895077601363487,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,6,8.0,2.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0009191628247964416,0.0004367349052180568,0.02529563727256396,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,6,8.0,2.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0007325398091817396,0.00040157174412179633,0.024115986297842968,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,6,8.0,2.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.0005271704505280399,0.0004137034664696357,0.023497976153691782,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,6,8.0,2.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004989516094829126,0.0004375456199567242,0.024251451788257085,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.0018579937626547105,0.0005340962905164082,0.016974283902701833,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.0009289968813273552,0.00029378611317264257,0.014361056190010013,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0008489873861999501,0.00036189540003799437,0.016393377901670926,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0006666907466381721,0.0003651227301255279,0.015569408116720378,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.00046619936592023984,0.00043154754415985477,0.013929933053440428,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,20,12.0,12.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004740316551729758,0.0004462586951722405,0.013653770441285112,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.0018579937626547105,0.0005340962905164082,0.016974283902701833,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.0009289968813273552,0.00029378611317264257,0.014361056190010013,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0008489873861999501,0.00036189540003799437,0.016393377901670926,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0006666907466381721,0.0003651227301255279,0.015569408116720378,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.00046619936592023984,0.00043154754415985477,0.013929933053440428,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004740316551729758,0.0004462586951722405,0.013653770441285112,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.0018579937626547105,0.0005340962905164082,0.016974283902701833,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.0009289968813273552,0.00029378611317264257,0.014361056190010013,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0008489873861999501,0.00036189540003799437,0.016393377901670926,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0006666907466381721,0.0003651227301255279,0.015569408116720378,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.00046619936592023984,0.00043154754415985477,0.013929933053440428,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,20,12.0,12.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004740316551729758,0.0004462586951722405,0.013653770441285112,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.0018579937626547105,0.0005340962905164082,0.017053836725413645,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.0009289968813273552,0.00029378611317264257,0.014517789942556054,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0008489873861999501,0.00036189540003799437,0.016342408339889935,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0006666907466381721,0.0003651227301255279,0.015406137021960056,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.00046619936592023984,0.00043154754415985477,0.013976313238186442,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,3,19,12.0,10.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004660951472364679,0.0004440828901243728,0.01381458575305927,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,4,19,12.0,10.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.0018579937626547105,0.0005340962905164082,0.017053836725413645,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,4,19,12.0,10.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.0009289968813273552,0.00029378611317264257,0.014517789942556054,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,4,19,12.0,10.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0008489873861999501,0.00036189540003799437,0.016342408339889935,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,4,19,12.0,10.0,300,300,5,0,0.038463744964996424,0.01222097469429355,1,0.0006666907466381721,0.0003651227301255279,0.015406137021960056,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,4,19,12.0,10.0,600,600,7,0,0.02388932230979506,0.006129271330669258,1,0.00046619936592023984,0.00043154754415985477,0.013976313238186442,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,4,19,12.0,10.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0004660951472364679,0.0004440828901243728,0.01381458575305927,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Risk-screen-oracle,-1,135,32.0,32.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.002068520078444184,0.0006996004122665667,0.007094362867162484,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Risk-screen-oracle,-1,135,32.0,32.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.001034260039222092,0.0004888977246095196,0.0063491568350174275,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Risk-screen-oracle,-1,135,32.0,32.0,150,150,3,0,0.05733422228820578,0.02429259716610854,1,0.0010751873558209725,0.0005499154278970632,0.007296202983987519,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Risk-screen-oracle,-1,135,32.0,32.0,300,300,6,0,0.0430210826735169,0.01222097469429355,1,0.0008854349394865084,0.0004971138285303287,0.0067473131109782895,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Risk-screen-oracle,-1,135,32.0,32.0,600,600,9,0,0.028283028358010703,0.006129271330669258,1,0.0006873294101627166,0.0005489996693770075,0.006456308409910699,1,0
BG08,0.9,2.0,boundary_candidate,40.0,0.05,0.2,2.0,1,190,0.0242925971661085,Risk-screen-oracle,-1,135,32.0,32.0,1200,1200,13,0,0.018454084756283937,0.003069346108100284,1,0.0005835118934915367,0.0005643437100164744,0.006538941294011288,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.005516416010802396,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.004693065172662092,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.0043851657990096405,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.004178142738773526,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.004208316664804744,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.00416021116987294,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,0,15,12.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.003645172661697968,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,0,15,12.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003636442638386651,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,0,15,12.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.0036213689708560802,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,0,15,12.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.003624670325825294,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,0,15,12.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.003622408278662558,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,0,15,12.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0036253058111775007,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,15,12.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.003645172661697968,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,15,12.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003636442638386651,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,15,12.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.0036213689708560802,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,15,12.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.003624670325825294,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,15,12.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.003622408278662558,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,1,15,12.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0036253058111775007,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,15,12.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.003645172661697968,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,15,12.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003636442638386651,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,15,12.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.0036213689708560802,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,15,12.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.003624670325825294,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,15,12.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.003622408278662558,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,2,15,12.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0036253058111775007,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,15,12.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.003645172661697968,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,15,12.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003636442638386651,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,15,12.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.0036213689708560802,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,15,12.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.003624670325825294,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,15,12.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.003622408278662558,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,3,15,12.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0036253058111775007,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,15,12.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.003645172661697968,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,15,12.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003636442638386651,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,15,12.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.0036213689708560802,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,15,12.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.003624670325825294,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,15,12.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.003622408278662558,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,DR-BGS,4,15,12.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0036253058111775007,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,10,10.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.00427321312502087,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,10,10.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003950462870048102,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,10,10.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.003830715791963715,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,10,10.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.00372934373637911,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,10,10.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.0036747449839394665,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,0,10,10.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.003651474163815955,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,10,10.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.00427321312502087,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,10,10.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003950462870048102,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,10,10.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.003830715791963715,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,10,10.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.00372934373637911,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,10,10.0,2.0,600,600,0,0,0.006129271330669258,0.006129271330669258,1,0.0,0.0,0.0036747449839394665,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,1,10,10.0,2.0,1200,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.003651474163815955,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,10,10.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0,0.0,0.00427321312502087,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,10,10.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0,0.0,0.003950462870048102,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,10,10.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0,0.0,0.003830715791963715,1,0
BG08,0.9,2.0,interior_safer,40.0,0.025,0.2,2.0,1,190,0.0242925971661085,Guarded-GP,2,10,10.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0,0.0,0.00372934373637911,1,0
