scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15H01,77,24.0,24.0,7.6151995913533845,1.2851275036262668,0.46363231949317835,0.3345152581085215,0.1371615215958778,0.11384666407664952,0.4134550307769001,2.202648669964033,0.21404868762562956,0.05718132009724471,0.04558630618067848,0.3114753619579527
R15H01,78,26.0,2.0,5.515709514362835,1.1878123520321506,0.5696092107007439,0.27942813026637087,0.10779365487038291,0.07121308162678179,0.5276949911607883,2.0000662456876963,0.20475455804946532,0.05251785013304147,0.04197325403219926,0.343460555328203
R15H01,79,26.0,4.0,6.304865734169792,1.1726487886012247,0.5161644852511392,0.2798599385722283,0.11610048136768379,0.091533651091549,0.47418549446530495,2.026269544322019,0.2054976188344414,0.05320628111316724,0.04252346158203548,0.3351308458384906
R15H01,80,26.0,6.0,7.622524163060674,1.58990970928448,0.5016619569705847,0.3026821337359303,0.1370280834330462,0.11288789694633976,0.45625963691019505,2.0399447117286167,0.20593338986982815,0.053556341942312964,0.042803237093942764,0.331237606132494
R15H01,81,26.0,8.0,6.390362390875475,1.3598322428100167,0.507192033566695,0.28805736000888466,0.11513483365312259,0.09779108700371553,0.46398342956536226,2.0554396368796333,0.2064892673801251,0.05394018322005668,0.04311001070692056,0.3274570857697806
R15H01,82,26.0,10.0,6.775785059087465,1.3605710855926985,0.4841531493163731,0.3047621164917124,0.12252513438482039,0.10485771534839433,0.43843883184261623,2.0742852869401625,0.207235027385943,0.05439045110681679,0.043469874130508804,0.3236774774914314
R15H01,83,26.0,12.0,5.849069649587384,1.0813644365762107,0.518610665100322,0.29118882070927515,0.10798805024279871,0.08936836667685906,0.4749323419939308,2.0975937506478206,0.2082227596273299,0.05492804230560805,0.04389952921843428,0.31995822142331887
R15H01,84,26.0,14.0,5.179400659384429,1.016987529253541,0.5072177185827043,0.29263733935343617,0.09821614879511814,0.0831611027540248,0.4633221176796887,2.126545771978265,0.209498269488825,0.055575082683107034,0.04441666183121445,0.31636689739958934
R15H01,85,26.0,16.0,6.63390346232741,1.565239073063381,0.4710769255385549,0.30342061132562836,0.11763744773391298,0.11154835996814982,0.4255638338397106,2.162371820075849,0.21109744509046588,0.05635482076428922,0.0450398600087776,0.3129661650978176
R15H01,86,26.0,18.0,5.851670431503176,1.0394843322811897,0.48385511173131324,0.30406777214848096,0.10619110997112767,0.1015919499418201,0.4382449459090411,2.2062976813642647,0.2130418344216448,0.0572906703547181,0.04578785872790736,0.309807888465113
R15H01,87,26.0,20.0,6.786018067630484,1.258454476360678,0.48962962743637767,0.31348800451714015,0.12555649865913734,0.09554196695091588,0.44260642675880657,2.2594737118095103,0.2153341667677064,0.05840489843708332,0.04667852096237671,0.30692866494018844
R15H01,88,26.0,22.0,7.280866491317347,1.225675928114289,0.4618960094131479,0.31976537117556375,0.1303776356244598,0.11125374627587546,0.41393120373681347,2.322874124326625,0.21795343769999342,0.05971668451338578,0.04772737485764998,0.3043468830023368
R15H01,89,26.0,24.0,7.508353316856675,1.2659987220479187,0.4626983523419493,0.3175394820589693,0.1345012686949469,0.10738051931982241,0.41506743003310387,2.3971332525676967,0.2208489885670267,0.06123889370709759,0.04894529062351174,0.3020612189277633
R15H01,90,26.0,26.0,8.11676890542736,1.2519148147088486,0.43767157574353016,0.3205060557785247,0.141241615490833,0.12941337065902722,0.3895956673767515,2.4889439110010367,0.22393301874498225,0.0629722477360745,0.0503345322926086,0.30005092553339224
R15H01,91,28.0,2.0,4.970958214489323,1.090093266975247,0.5789505565265886,0.2758976975601591,0.09773630661579004,0.06930489677843911,0.5375659018925647,2.183485354610489,0.21105583618200577,0.05632887363934609,0.04517686694144513,0.3353832972158839
R15H01,92,28.0,4.0,6.237836632533053,1.1896860507343732,0.5186564711973706,0.29057643987471765,0.1138440051795,0.0944547002931093,0.475070005216163,2.210951398288409,0.2117934303819082,0.05703800735164222,0.04574560669273252,0.3272820161490124
R15H01,93,28.0,6.0,7.787525708734999,1.6584438174298874,0.4955759115007922,0.3026093984368662,0.13663869018420596,0.11826554954408651,0.4501845017352622,2.2252902197873263,0.21222756503143572,0.05739947570604577,0.046035511737743263,0.32348229973032266
R15H01,94,28.0,8.0,6.436895642619071,1.3990868995038275,0.505937352136359,0.29370868047685156,0.11858808624955236,0.09578525297348615,0.46188105006483143,2.2415182072180633,0.21278293060251172,0.057796391454440196,0.04635384641895041,0.31978119490567714
R15H01,95,28.0,10.0,6.61915289954315,1.415640371486211,0.4981778057806388,0.2970535154099681,0.12166173894354797,0.09716886998272715,0.45361977846914364,2.2612241836258353,0.2135301882597508,0.05826254280100706,0.04672770981821943,0.3160675153365195
R15H01,96,28.0,12.0,6.265260081305892,1.100042997167218,0.5127463578009328,0.2921006777315264,0.11658647636907604,0.09085707457559418,0.46893125614120373,2.2855626194183256,0.21452307917676047,0.05881976319970071,0.047174613590600406,0.3123959975567763
R15H01,97,28.0,14.0,5.87123260593388,0.9205742893422999,0.49083239134225165,0.30921352895396575,0.10988136920472218,0.09114137093286297,0.4444503619991567,2.315766834860756,0.21580982123056972,0.05949132758212575,0.04771322708276796,0.30882898256988345
R15H01,98,28.0,16.0,6.799955847848675,1.5646148804092705,0.4681255224749515,0.3210780386158544,0.12101462639053352,0.11306432071884605,0.41996381668257327,2.353134821604102,0.2174296362795597,0.06030193077232419,0.04836336324961662,0.3054238375459581
R15H01,99,28.0,18.0,6.243829039328852,1.115899956690346,0.4726215165725294,0.3116466157416416,0.1109394290868463,0.10756814500921585,0.42587452421128313,2.398981309491588,0.21940855632346526,0.061276853690955715,0.049145319684636646,0.3022273414952824
R15H01,100,28.0,20.0,7.59157467578271,1.2046079059240387,0.468390523423377,0.3350619291049561,0.1364901453009281,0.1124266975815764,0.4181312340576336,2.4561592100650875,0.22175528368862998,0.06244087615001213,0.05007903604639411,0.2992713890833045
R15H01,101,28.0,22.0,7.748497946784572,1.2500539636568333,0.4576173427665044,0.3283470964848925,0.13871642731578607,0.11756507508562036,0.4083652782937705,2.544734273333823,0.22445677127212396,0.06381673460416772,0.05118294500500952,0.29657012733442845
R15H01,102,28.0,24.0,8.184650059775327,1.2587499149689378,0.4582931947965489,0.33738825774438896,0.14597893892277716,0.117552504310197,0.40768495613489053,2.6488110597419325,0.22747293140702782,0.06542256240448939,0.05247217713789583,0.2941184570484924
R15H01,103,28.0,26.0,7.9689058595835816,1.3988078867207685,0.44725871571729553,0.3289115496514751,0.1399042534114074,0.12437726400159478,0.3979219832695742,2.7689679275352943,0.23072977888533894,0.06726713481483441,0.0539554763266413,0.2918921934279468
R15H01,104,28.0,28.0,8.40102515674329,1.416268664999971,0.4283589174592588,0.34455290552178086,0.14641418907807238,0.13096858912671283,0.3766759816309917,2.904593657476353,0.23411056547182488,0.06934063952192948,0.0556297209812772,0.28985067693356165
R15H01,105,30.0,2.0,5.332377073057491,1.0726568906719984,0.5661540955467567,0.27764771519528897,0.10321131000746009,0.07548815931988213,0.5245069382674634,2.373778053963701,0.2171631545306873,0.060258687964049255,0.04856040406393976,0.3282691825816347
R15H01,106,30.0,4.0,5.84230689930988,1.2149298264414599,0.5239652153672768,0.2848995176693842,0.10597709713898085,0.09278594134764706,0.4812302877168691,2.4026140920280543,0.21789891910355094,0.06099143206527823,0.04915089785352883,0.3203576508986099
R15H01,107,30.0,6.0,6.804376915091595,1.5808897994664692,0.5152420643913854,0.3030118501626506,0.12178034893697583,0.10567815329797214,0.4697902868669878,2.417662768346002,0.218333080045179,0.061365496519786525,0.04945234382346602,0.3166379803498988
R15H01,108,30.0,8.0,7.525178077139439,1.3941982716725916,0.4868016969880893,0.3046268882232798,0.1363696231283115,0.10865854868177094,0.44110766375459737,2.4346697866109857,0.21888966220328415,0.06177659543283024,0.04978363471460303,0.3130065656389807
R15H01,109,30.0,10.0,6.132850595145803,1.3599160997439645,0.5043270135714477,0.3028869300968708,0.1126587916226443,0.09523172499471945,0.4588939740569171,2.4587445865903454,0.21964024618546044,0.062259727596130306,0.050172975119436004,0.30935266746729123
R15H01,110,30.0,12.0,5.550231089381778,1.1630837132354308,0.5232166645212392,0.28440798902999537,0.10354255748224787,0.08716112448681734,0.4805554661667399,2.4934782371150517,0.2206400287990582,0.06283762777668886,0.05063868698248856,0.3057271043109797
