scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,p95_B_H,p95_B_L
R15H07,0.9,0.2,0.5,83,26.0,12.0,150,146,126,0.9926874536019917,0.8947133221604362,0,0.1291668889248453,0.09980102539485522,0.29638319962207843,0.4760648011194121,0.5205222810627238,0.24215116279069737,0.18278999072885438
R15H07,0.9,0.2,0.5,84,26.0,14.0,150,147,134,0.9958563747187794,0.9377894259935293,0,0.13508647861455914,0.10329112361013887,0.30206399933672884,0.46556473480747856,0.5108743347079879,0.2595238095238095,0.17730949801372328
R15H07,0.9,0.2,0.5,85,26.0,16.0,150,148,128,0.9983811729701603,0.9057449151374255,0,0.13120329904967704,0.10044311049338378,0.30303334185637937,0.4735822655516683,0.5190372668301253,0.24496223274868767,0.19068322981366453
R15H07,0.9,0.2,0.5,86,26.0,18.0,150,148,137,0.9983811729701603,0.9530447797605528,0,0.13288030030126924,0.10853399113634002,0.30834559174004444,0.4635303651914103,0.509782203952417,0.2432356532356532,0.20025155455059343
R15H07,0.9,0.2,0.5,87,26.0,20.0,150,146,131,0.9926874536019917,0.9219854745695966,0,0.132955677173395,0.1005389311249627,0.30515298109845723,0.4713615264890427,0.5171344736538114,0.2526318616392738,0.19580002543512226
R15H07,0.9,0.2,0.5,88,26.0,22.0,150,150,129,1.0,0.9112017677435141,0,0.12971286473058363,0.10174325838061406,0.3094209400850714,0.47400918496513705,0.5204223259778978,0.23312785388127852,0.1855272495678282
R15H07,0.9,0.2,0.5,89,26.0,24.0,150,150,129,1.0,0.9112017677435141,0,0.13708551772477842,0.10642393447067257,0.31734239756440336,0.46100421596707103,0.5086055756017316,0.26938775510204066,0.19500535260270307
R15H07,0.9,0.2,0.5,90,26.0,26.0,150,150,142,1.0,0.97669618980353,0,0.15047659744411537,0.11938942889474768,0.3245011461252126,0.4384866017264393,0.4871617736452212,0.26864864864864857,0.2399347598221708
R15H07,0.9,0.2,0.5,91,28.0,2.0,150,146,114,0.9926874536019917,0.8258954526996672,0,0.11479603576327198,0.09155360871074895,0.2819252496006126,0.5150732417147954,0.5573620291548874,0.250195587544985,0.19977895667550838
R15H07,0.9,0.2,0.5,92,28.0,4.0,150,150,124,1.0,0.8835378266393749,0,0.12595153896725514,0.09997203288665893,0.2937784658387483,0.49166962074210707,0.5357363906179193,0.2544796061884669,0.19981070295712675
R15H07,0.9,0.2,0.5,93,28.0,6.0,150,150,131,1.0,0.9219854745695966,0,0.12585771017576713,0.1031615628833612,0.29547315220137144,0.48004394156651264,0.5243649143967183,0.2346065699006875,0.18339848208171647
R15H07,0.9,0.2,0.5,94,28.0,8.0,150,146,127,0.9926874536019917,0.9002480485844134,0,0.1257191289339969,0.09798467624325978,0.28906198426256896,0.4853512491362496,0.5287105467756349,0.2602180685358253,0.18228304809399648
R15H07,0.9,0.2,0.5,95,28.0,10.0,150,148,123,0.9983811729701603,0.8779003724223797,0,0.12655218296653906,0.09581113166854874,0.29564498743525963,0.4838292391517566,0.5281759872670455,0.2344523809523808,0.18867853125390577
R15H07,0.9,0.2,0.5,96,28.0,12.0,150,147,129,0.9958563747187794,0.9112017677435141,0,0.13085671552096248,0.10263420578160284,0.3014274838619251,0.4793090238219308,0.5245231464012196,0.24667318982387473,0.19970930232558123
R15H07,0.9,0.2,0.5,97,28.0,14.0,150,148,131,0.9983811729701603,0.9219854745695966,0,0.13525632067687418,0.1064124401054906,0.3040658840761092,0.4586875411326313,0.5042974237440477,0.2682689018132055,0.19300495482366642
R15H07,0.9,0.2,0.5,98,28.0,16.0,150,150,128,1.0,0.9057449151374255,0,0.13487428986070663,0.10262021313652046,0.3043852313087524,0.4715312355001829,0.5171890201964958,0.2549524799524799,0.1957954472690016
R15H07,0.9,0.2,0.5,99,28.0,18.0,150,149,129,0.99983122885689,0.9112017677435141,0,0.13246056311973758,0.1067302526683575,0.3084769127651123,0.4551890633046753,0.501460600219442,0.26641745807233785,0.19744541021835912
R15H07,0.9,0.2,0.5,100,28.0,20.0,150,148,128,0.9983811729701603,0.9057449151374255,0,0.13866606601681647,0.1093149372271754,0.31023890736442544,0.45717793586180505,0.5037137719664688,0.24861111111111106,0.20456400418555976
R15H07,0.9,0.2,0.5,101,28.0,22.0,150,149,143,0.99983122885689,0.9810344303654225,0,0.14247652377471515,0.11090422483269961,0.3185784278961432,0.44549204153539146,0.4932788057198131,0.27528061224489797,0.20356721749995593
R15H07,0.9,0.2,0.5,102,28.0,24.0,150,149,138,0.99983122885689,0.9579797352998276,0,0.13940707972281408,0.10636193105579025,0.31604829581179655,0.4579869159827344,0.5053941603545039,0.26145890788747916,0.19254658385093168
R15H07,0.9,0.2,0.5,103,28.0,26.0,150,150,138,1.0,0.9579797352998276,0,0.15225256230634812,0.12174234054434427,0.32967060757630406,0.42925162964268965,0.47870222077913527,0.26104761904761903,0.2055763345800748
R15H07,0.9,0.2,0.5,104,28.0,28.0,150,150,144,1.0,0.985181478885102,0,0.15797455120521284,0.1264198745013228,0.33076116728011196,0.4140679336165893,0.46368210870860604,0.2773028442146089,0.2337573265681042
R15H07,0.9,0.2,0.5,105,30.0,2.0,150,150,124,1.0,0.8835378266393749,0,0.11920936890755655,0.09310674762588865,0.2853473965548006,0.5057811938647779,0.548583303347998,0.22468457943925232,0.17121525724423417
R15H07,0.9,0.2,0.5,106,30.0,4.0,150,150,122,1.0,0.8722317344011091,0,0.1135537355623904,0.08902954154656349,0.28622708535949265,0.5086463751684018,0.5515804379723255,0.2124157303370786,0.17158265381764262
R15H07,0.9,0.2,0.5,107,30.0,6.0,150,148,120,0.9983811729701603,0.8608060007763415,0,0.1240170079322651,0.09682952817460819,0.2924092535954939,0.4932711961009652,0.5371325841402892,0.25,0.17457330145118724
R15H07,0.9,0.2,0.5,108,30.0,8.0,150,148,131,0.9983811729701603,0.9219854745695966,0,0.12359450209602679,0.09968929803726648,0.29715292132616195,0.47918707660298043,0.5237600148019048,0.24888613861386133,0.19519277380990852
R15H07,0.9,0.2,0.5,109,30.0,10.0,150,148,135,0.9983811729701603,0.9429425651637531,0,0.13429415234179928,0.10815558425898869,0.30641989398810165,0.46241079664941614,0.5083737807476314,0.23545796308954198,0.20229870034390646
R15H07,0.9,0.2,0.5,110,30.0,12.0,150,149,136,0.99983122885689,0.9480298277055218,0,0.12801095319738115,0.09978478984718475,0.29933594571326116,0.47860917112612694,0.5235095629831161,0.23656462585034008,0.18952317398689628
R15H07,0.9,0.2,0.5,111,30.0,14.0,150,147,135,0.9958563747187794,0.9429425651637531,0,0.13489507084897762,0.10341298694915818,0.30554607414296187,0.47131488717715136,0.5171467982985957,0.2664567249085736,0.19267310293936782
R15H07,0.9,0.2,0.5,112,30.0,16.0,150,148,128,0.9983811729701603,0.9057449151374255,0,0.1375747356514769,0.10637680633938605,0.30733726354642077,0.4581981532921028,0.5042987428240658,0.25,0.190514296473626
R15H07,0.9,0.2,0.5,113,30.0,18.0,150,150,141,1.0,0.972200022205544,0,0.145557407554153,0.11190280933888805,0.3160980826197777,0.4500111711334256,0.4974258835263923,0.2597402597402597,0.20003881987577635
R15H07,0.9,0.2,0.5,114,30.0,20.0,150,147,138,0.9958563747187794,0.9579797352998276,0,0.13923067773639508,0.10886091197051956,0.31313447380789955,0.4541552941575067,0.5011254652286916,0.26938044034818226,0.19694516971279363
R15H07,0.9,0.2,0.5,115,30.0,22.0,150,150,139,1.0,0.9628253852180945,0,0.14826637598455045,0.11405727249063657,0.3173946232748639,0.4481121573564109,0.49572135084764035,0.26718309859154926,0.19584569732937684
R15H07,0.9,0.2,0.5,116,30.0,24.0,150,150,141,1.0,0.972200022205544,0,0.15027058870880083,0.11920830601291224,0.32679324095563367,0.4342787935325468,0.4832977796758918,0.2695312499999999,0.19905647023765172
R15H07,0.9,0.2,0.5,117,30.0,26.0,150,150,136,1.0,0.9480298277055218,0,0.14903347041969725,0.11632690344954905,0.3265703912622557,0.43640485901593745,0.48539041770527586,0.2529497299543,0.20266359717868335
R15H07,0.9,0.2,0.5,118,30.0,28.0,150,150,148,1.0,0.9983811729701603,0,0.1544600546112446,0.12758945013729722,0.33665380524069954,0.42410696834035944,0.4746050391264644,0.27286360698125395,0.21687739463601513
R15H07,0.9,0.2,0.5,119,30.0,30.0,150,149,148,0.99983122885689,0.9983811729701603,0,0.16144000144212167,0.12631976481141677,0.3414054801419579,0.4177224358402255,0.46893325786151924,0.2733225108225108,0.20106161337141243
R15H07,0.9,0.2,0.5,120,32.0,2.0,150,150,136,1.0,0.9480298277055218,0,0.12685754260808524,0.10138688437741107,0.29621483999192644,0.4943472849879218,0.5387795109867107,0.24348508634222915,0.1938980899419728
R15H07,0.9,0.2,0.5,121,32.0,4.0,150,149,136,0.99983122885689,0.9480298277055218,0,0.12205230324895605,0.09503375178757355,0.2926288560660108,0.5038049500912984,0.5476992785011999,0.21882380727444495,0.16717971655916003
R15H07,0.9,0.2,0.5,122,32.0,6.0,150,149,124,0.99983122885689,0.8835378266393749,0,0.11810543409812889,0.09403356256098719,0.291539733436254,0.4943985746366142,0.5381295346520524,0.23134538152610434,0.18504283863417892
R15H07,0.9,0.2,0.5,123,32.0,8.0,150,150,136,1.0,0.9480298277055218,0,0.12923854032941076,0.10594787753405581,0.2990687103844531,0.4774192237150921,0.5222795302727601,0.24770408163265298,0.2079226771410439
R15H07,0.9,0.2,0.5,124,32.0,10.0,150,147,129,0.9958563747187794,0.9112017677435141,0,0.131455019166973,0.1008206009881762,0.30170408221808487,0.48180150816695366,0.5270571204996664,0.24201163188504957,0.17639013052029323
R15H07,0.9,0.2,0.5,125,32.0,12.0,150,148,129,0.9983811729701603,0.9112017677435141,0,0.1301367102558826,0.09947288510742264,0.2983240800513617,0.4763093628152554,0.5210579748229597,0.24712143526576516,0.19769558314087748
R15H07,0.9,0.2,0.5,126,32.0,14.0,150,148,136,0.9983811729701603,0.9480298277055218,0,0.13297405013239863,0.10588319871779907,0.3077376533840225,0.4655853546284812,0.5117460026360845,0.22448979591836735,0.18092731969894493
R15H07,0.9,0.2,0.5,127,32.0,16.0,150,150,135,1.0,0.9429425651637531,0,0.1411738241129521,0.11232816324307493,0.31265481569348513,0.45263352836645215,0.49953175072047495,0.27637884267631097,0.2059613952333664
R15H07,0.9,0.2,0.5,128,32.0,18.0,150,149,138,0.99983122885689,0.9579797352998276,0,0.1411727998328699,0.1139310608106698,0.3197985612089901,0.4524985447520311,0.5004683289333794,0.2583976833976833,0.20664460987041627
R15H07,0.9,0.2,0.5,129,32.0,20.0,150,150,137,1.0,0.9530447797605528,0,0.14711451367721615,0.1150391255896375,0.3197030522759542,0.44173141039699637,0.48968686823838947,0.26563218390804594,0.20148163145107853
R15H07,0.9,0.2,0.5,130,32.0,22.0,150,150,138,1.0,0.9579797352998276,0,0.13934749867171475,0.1091156138965413,0.32381823637066237,0.4551205552763315,0.5036932907319309,0.26529810589754604,0.17941190944881882
R15H07,0.9,0.2,0.5,131,32.0,24.0,150,149,140,0.99983122885689,0.9675702718413236,0,0.14364902142804842,0.11427903135424136,0.32125517064579395,0.4436049406667374,0.4917932162636065,0.25759259259259254,0.19563752490331643
R15H07,0.9,0.2,0.5,132,32.0,26.0,150,150,144,1.0,0.985181478885102,0,0.15824599888383228,0.123589289628873,0.3377086380036128,0.43102607015109273,0.4816823658516345,0.24770408163265298,0.21837211968359505
R15H07,0.9,0.2,0.5,133,32.0,28.0,150,150,146,1.0,0.9926874536019917,0,0.15810257184225193,0.12686768501297888,0.3418666701833563,0.423331392499311,0.4746113930268145,0.2846428571428571,0.21948975485947742
R15H07,0.9,0.2,0.5,134,32.0,30.0,150,150,145,1.0,0.9890898135310887,0,0.16193520875879758,0.12963907022562324,0.34378506201203135,0.4165854035490725,0.46815316285087716,0.2651666666666665,0.23047107930828853
R15H07,0.9,0.2,0.5,135,32.0,32.0,150,148,145,0.9983811729701603,0.9890898135310887,0,0.16355410296260486,0.133005224808414,0.34646206388719714,0.4082666807004168,0.4602359902834962,0.2947031344183242,0.23106413644006712
R15H07,0.9,0.2,0.5,136,34.0,2.0,150,149,133,0.99983122885689,0.9325758603520913,0,0.12509827567402282,0.1016335695247487,0.29218942420983396,0.49116256645373046,0.5349909800852055,0.23357142857142857,0.19435499329116335
R15H07,0.9,0.2,0.5,137,34.0,4.0,150,147,133,0.9958563747187794,0.9325758603520913,0,0.1292479123840384,0.1027870266874603,0.2954991252693477,0.4865490726046973,0.5308739413950995,0.22544354838709676,0.19034991798797143
R15H07,0.9,0.2,0.5,138,34.0,6.0,150,150,142,1.0,0.97669618980353,0,0.1333377738450527,0.10812460717743444,0.3004291806030389,0.4669572358235763,0.5120216129140321,0.2407144768530906,0.19194049024927376
R15H07,0.9,0.2,0.5,139,34.0,8.0,150,149,137,0.99983122885689,0.9530447797605528,0,0.13066107530842183,0.09910138704021387,0.296859523708318,0.47711528208579124,0.521644210642039,0.2458947114223617,0.17153929650599928
R15H07,0.9,0.2,0.5,140,34.0,10.0,150,150,135,1.0,0.9429425651637531,0,0.13848593337836787,0.11250878225511685,0.3099681772311817,0.453382636432079,0.4998778630167563,0.2528061224489795,0.20294062551514322
R15H07,0.9,0.2,0.5,141,34.0,12.0,150,148,136,0.9983811729701603,0.9480298277055218,0,0.13349314457171868,0.10702448592352547,0.30709345467925664,0.47017480384299254,0.516238822044881,0.2528061224489795,0.20977011494252865
R15H07,0.9,0.2,0.5,142,34.0,14.0,150,149,140,0.99983122885689,0.9675702718413236,0,0.13746126648673915,0.11331359221275057,0.3075888341521494,0.4529769071707444,0.49911523229356686,0.2602773826458036,0.20138964067119114
R15H07,0.9,0.2,0.5,143,34.0,16.0,150,148,136,0.9983811729701603,0.9480298277055218,0,0.13805843441564938,0.11187665863331275,0.3121582848571116,0.45323546351159166,0.5000592062401583,0.2632025316455695,0.19925440896744437
R15H07,0.9,0.2,0.5,144,34.0,18.0,150,149,145,0.99983122885689,0.9890898135310887,0,0.14492801933476532,0.11836126398540661,0.3209129429896103,0.436351517554169,0.4844884590026105,0.2742567958357432,0.20416102980363213
R15H07,0.9,0.2,0.5,145,34.0,20.0,150,150,142,1.0,0.97669618980353,0,0.14579625878969968,0.11220650095223664,0.3194613045246501,0.4530411307795697,0.5009603264582673,0.2693928676687296,0.2118779732688966
R15H07,0.9,0.2,0.5,146,34.0,22.0,150,148,143,0.9983811729701603,0.9810344303654225,0,0.1438861873738988,0.11918716582574444,0.32300478680887806,0.44112341803524385,0.4895741360565756,0.26938775510204066,0.21112135176651275
R15H07,0.9,0.2,0.5,147,34.0,24.0,150,149,141,0.99983122885689,0.972200022205544,0,0.14764705385686863,0.11761077909531858,0.32622432595709777,0.44157774808298017,0.49051139697654483,0.26258503401360533,0.19907602031879487
R15H07,0.9,0.2,0.5,148,34.0,26.0,150,148,144,0.9983811729701603,0.985181478885102,0,0.15860001472959948,0.13010935917818978,0.3381511488785052,0.4162799774679751,0.4670026497997511,0.281081081081081,0.217451588644482
R15H07,0.9,0.2,0.5,149,34.0,28.0,150,150,147,1.0,0.9958563747187794,0,0.16512565001314528,0.12994346725464312,0.347566044950395,0.42162537373566594,0.4737602804782251,0.2915343915343913,0.2278617511520736
R15H07,0.9,0.2,0.5,150,34.0,30.0,150,150,144,1.0,0.985181478885102,0,0.16959037934241858,0.13410345438307725,0.3457150423353212,0.4044530475551354,0.4563103039054334,0.3019586041737937,0.23104256868379214
R15H07,0.9,0.2,0.5,151,34.0,32.0,150,150,145,1.0,0.9890898135310887,0,0.18138036218690118,0.1448335180049008,0.35915923088922064,0.39138479517380725,0.44525867980719025,0.32244122965641925,0.2441591890993683
R15H07,0.9,0.2,0.5,152,34.0,34.0,150,149,147,0.99983122885689,0.9958563747187794,0,0.1780538867029026,0.14215098644309668,0.35312676303811436,0.3921593605782526,0.4451283750339697,0.31038256566425576,0.24022389087903
R15H07,0.9,0.2,0.5,153,36.0,2.0,150,148,141,0.9983811729701603,0.972200022205544,0,0.12970437927824277,0.10302910068432285,0.29360194825889807,0.4900156277918929,0.5340559200307275,0.24888613861386133,0.1939680957128614
R15H07,0.9,0.2,0.5,154,36.0,4.0,150,149,136,0.99983122885689,0.9480298277055218,0,0.13260813382300593,0.10105155124550876,0.29904285821127474,0.4849026692117091,0.5297590979434004,0.23135525260625497,0.17767857142857127
R15H07,0.9,0.2,0.5,155,36.0,6.0,150,149,135,0.99983122885689,0.9429425651637531,0,0.13295773150246845,0.10700410417393828,0.3024834844235675,0.47423029696670566,0.5196028196302408,0.24859104901728615,0.19881578947368417
R15H07,0.9,0.2,0.5,156,36.0,8.0,150,148,132,0.9983811729701603,0.9273065333032355,0,0.13673067891718602,0.10345591479128535,0.3051478734181835,0.4745539153289637,0.5203260963416912,0.24918300653594758,0.20122420072845001
R15H07,0.9,0.2,0.5,157,36.0,10.0,150,148,136,0.9983811729701603,0.9480298277055218,0,0.1313239946540815,0.1048804706670407,0.3070732298044796,0.4721088812493346,0.5181698657200065,0.24591055600322317,0.19984063419418102
R15H07,0.9,0.2,0.5,158,36.0,12.0,150,149,133,0.99983122885689,0.9325758603520913,0,0.13287341375057754,0.10804549932973316,0.3027125201576117,0.46826983849130993,0.5136767165149517,0.2707317073170731,0.20453964194373397
R15H07,0.9,0.2,0.5,159,36.0,14.0,150,149,142,0.99983122885689,0.97669618980353,0,0.1390513047830605,0.1171841653186938,0.31700874961731984,0.4454951073513003,0.4930464197938983,0.28102259323110423,0.22469138826295665
R15H07,0.9,0.2,0.5,160,36.0,16.0,150,149,139,0.99983122885689,0.9628253852180945,0,0.13681181314145538,0.10885100764869729,0.31125405170872683,0.45318599816628174,0.4998741059225908,0.23258163265306114,0.2058406149093176
R15H07,0.9,0.2,0.5,161,36.0,18.0,150,149,137,0.99983122885689,0.9530447797605528,0,0.13999056360212744,0.11376659135856239,0.31470280444645576,0.4529116712884531,0.5001170919554215,0.2529247168554297,0.19858814937066643
R15H07,0.9,0.2,0.5,162,36.0,20.0,150,149,141,0.99983122885689,0.972200022205544,0,0.14732500320858277,0.118177423196162,0.32533605658413356,0.44326965667325746,0.4920700651608774,0.2743865723317778,0.19529386117893263
R15H07,0.9,0.2,0.5,163,36.0,22.0,150,150,142,1.0,0.97669618980353,0,0.14753811250425058,0.11665864716130286,0.32674223931768137,0.4409801496608597,0.48999148555851185,0.28137254901960773,0.21619899467770543
R15H07,0.9,0.2,0.5,164,36.0,24.0,150,150,140,1.0,0.9675702718413236,0,0.14754575126510172,0.12203391206695599,0.32868502903149394,0.4303213071815471,0.47962406153627135,0.2682689018132055,0.21867150890346765
R15H07,0.9,0.2,0.5,165,36.0,26.0,150,149,143,0.99983122885689,0.9810344303654225,0,0.15826266540296055,0.12746383903805333,0.3342660499066744,0.42318753660607605,0.4733274440920771,0.2790798965564176,0.21390160985069734
R15H07,0.9,0.2,0.5,166,36.0,28.0,150,150,141,1.0,0.972200022205544,0,0.16504468698582442,0.12997683779144342,0.34171803354802505,0.41839876881335897,0.46965647384556275,0.29226190476190456,0.23117556115437465
R15H07,0.9,0.2,0.5,167,36.0,30.0,150,149,148,0.99983122885689,0.9983811729701603,0,0.16365638196076618,0.1340989443212498,0.34806072102347924,0.40703931342527305,0.45924842157879503,0.27836368977673304,0.2311167945439045
R15H07,0.9,0.2,0.5,168,36.0,32.0,150,150,149,1.0,0.99983122885689,0,0.1743048737222058,0.1386717225065946,0.3549596541613423,0.3940270766999605,0.4472710248241619,0.3203605313092978,0.23680583433694632
R15H07,0.9,0.2,0.5,169,36.0,34.0,150,150,145,1.0,0.9890898135310887,0,0.17428439611833413,0.1432761072604744,0.3511031305632353,0.3856652615243888,0.43833073110887405,0.3058035714285712,0.2605463405809387
R15H07,0.9,0.2,0.5,170,36.0,36.0,150,150,148,1.0,0.9983811729701603,0,0.18307329945890688,0.15296264622172687,0.3693901818508264,0.3754777219874387,0.4308862492650627,0.3107662835249042,0.25929332140969863
R15H07,0.9,0.2,0.5,171,38.0,2.0,150,148,135,0.9983811729701603,0.9429425651637531,0,0.12575326667295036,0.10280887159176583,0.29610902333391903,0.4938940459887929,0.5383103994888807,0.22440789473684208,0.18435555875576037
R15H07,0.9,0.2,0.5,172,38.0,4.0,150,148,134,0.9983811729701603,0.9377894259935293,0,0.12736090457542915,0.10343549520431375,0.29866372540298836,0.48897485188463663,0.5337744106950849,0.21959939148073018,0.19048538934537734
R15H07,0.9,0.2,0.5,173,38.0,6.0,150,150,135,1.0,0.9429425651637531,0,0.1312890709568384,0.10491483930299489,0.30164234725358324,0.4728924393071598,0.5181387913951973,0.23261962552011095,0.17993347916517244
R15H07,0.9,0.2,0.5,174,38.0,8.0,150,149,138,0.99983122885689,0.9579797352998276,0,0.13636031088943845,0.11060802016053645,0.3056962648512788,0.46100926579376933,0.5068637055214612,0.26570660522273415,0.2051215867409318
R15H07,0.9,0.2,0.5,175,38.0,10.0,150,150,142,1.0,0.97669618980353,0,0.1401072380040977,0.1125247955740161,0.31237195504858667,0.45620695588678567,0.5030627491440737,0.2573136427566804,0.1944148936170212
R15H07,0.9,0.2,0.5,176,38.0,12.0,150,149,144,0.99983122885689,0.985181478885102,0,0.13752540708275318,0.1108421273538533,0.30620668739534646,0.4515403657602754,0.4974713688695774,0.2544796061884669,0.20830624564662162
R15H07,0.9,0.2,0.5,177,38.0,14.0,150,150,140,1.0,0.9675702718413236,0,0.14354600834108452,0.11322652256727395,0.3135609967963079,0.4509370893193538,0.49797123883879996,0.25601213458356314,0.21087195457043403
R15H07,0.9,0.2,0.5,178,38.0,16.0,150,150,141,1.0,0.972200022205544,0,0.1419650458584671,0.1127357476160145,0.3130006000821235,0.46025646225334127,0.5072065522656599,0.2560199909132212,0.1920826443433926
R15H07,0.9,0.2,0.5,179,38.0,18.0,150,150,141,1.0,0.972200022205544,0,0.1474577226385489,0.11976537058403146,0.32085252985544127,0.4389447098619097,0.48707258934022607,0.2714477383082033,0.2225530452558861
R15H07,0.9,0.2,0.5,180,38.0,20.0,150,150,144,1.0,0.985181478885102,0,0.15190600468812965,0.11874409141020183,0.3248459721301068,0.4376780489415406,0.48640494476105667,0.2627236391320896,0.2040381501148646
R15H07,0.9,0.2,0.5,181,38.0,22.0,150,149,146,0.99983122885689,0.9926874536019917,0,0.15440390338805338,0.13180136851102098,0.335159624302721,0.41700905733704474,0.46728300098245296,0.2857142857142857,0.22117059769498787
R15H07,0.9,0.2,0.5,182,38.0,24.0,150,150,146,1.0,0.9926874536019917,0,0.15783677850464012,0.12343687381415222,0.32782009493043224,0.42819992403526347,0.4773729382748283,0.2728174603174603,0.20819711538461533
R15H07,0.9,0.2,0.5,183,38.0,26.0,150,150,148,1.0,0.9983811729701603,0,0.16602394887244595,0.13374057365484446,0.3406566908911646,0.4107896854420605,0.46188818907573514,0.27107814336075203,0.22609895989384912
R15H07,0.9,0.2,0.5,184,38.0,28.0,150,150,147,1.0,0.9958563747187794,0,0.16740612769739846,0.1393097079703757,0.34420477441245395,0.39857298985640466,0.45020370601827264,0.26709222560975604,0.23060525757896966
R15H07,0.9,0.2,0.5,185,38.0,30.0,150,150,147,1.0,0.9958563747187794,0,0.16679001778822392,0.13493877875967802,0.34963861281609243,0.4093463565843574,0.4617921485067713,0.28778195488721797,0.24638262166697736
R15H07,0.9,0.2,0.5,186,38.0,32.0,150,150,149,1.0,0.99983122885689,0,0.17162815997720554,0.14420392371299878,0.35779775597587815,0.3971311502514346,0.4508008136478162,0.29502899751449874,0.24032719728998692
R15H07,0.9,0.2,0.5,187,38.0,34.0,150,150,150,1.0,1.0,0,0.1731376854622768,0.14660676851206242,0.36265709992791945,0.3881232544040901,0.44252181939327795,0.30410921125206813,0.2533114773641701
R15H07,0.9,0.2,0.5,188,38.0,36.0,150,150,148,1.0,0.9983811729701603,0,0.1797590045566409,0.1599087396283535,0.36831848237870557,0.3689853307789255,0.42423310313573126,0.3267873061151719,0.29487433471318714
R15H07,0.9,0.2,0.5,189,38.0,38.0,150,149,148,0.99983122885689,0.9983811729701603,0,0.18665233677836454,0.15616076730504092,0.37125659999456495,0.37045772774283997,0.42614621774202466,0.3139945652173913,0.2601159536185525
R15H08,0.9,0.2,2.0,0,2.0,2.0,150,150,147,1.0,0.9958563747187794,0,0.2054729986075084,0.18845680512127794,0.36943189453822156,0.3496608638397341,0.40507564802046725,0.36965116279069754,0.3480170575692962
R15H08,0.9,0.2,2.0,1,4.0,2.0,150,148,140,0.9983811729701603,0.9675702718413236,0,0.20061093539627425,0.18880793537539248,0.3684594556910827,0.354642275175797,0.40991119352945943,0.37749999999999917,0.35174111078460174
R15H08,0.9,0.2,2.0,2,4.0,4.0,150,150,148,1.0,0.9983811729701603,0,0.21099489330419602,0.20324389410847288,0.3762353095931452,0.32658537111945035,0.3830206675584221,0.3829670329670329,0.3384831460674156
R15H08,0.9,0.2,2.0,3,6.0,2.0,150,150,147,1.0,0.9958563747187794,0,0.20015683385825195,0.19208613121069062,0.3732881233108943,0.3472181680330377,0.4032113865296718,0.35454844006568137,0.3554480289922008
R15H08,0.9,0.2,2.0,4,6.0,4.0,150,150,148,1.0,0.9983811729701603,0,0.21224370002084772,0.20137545799281095,0.3781786187326432,0.3208834659474402,0.3776102587573366,0.36813414634146335,0.3475655106806192
R15H08,0.9,0.2,2.0,5,6.0,6.0,150,150,148,1.0,0.9983811729701603,0,0.21681925059335028,0.20089489197845647,0.3870440452708369,0.31099606766683,0.36905267445745554,0.3760058838798995,0.33627542769597407
R15H08,0.9,0.2,2.0,6,8.0,2.0,150,150,147,1.0,0.9958563747187794,0,0.2044731079228594,0.1941599185344387,0.3671974283267237,0.33827229538832004,0.39335190963732863,0.37256728778467874,0.3323189227498227
R15H08,0.9,0.2,2.0,7,8.0,4.0,150,150,148,1.0,0.9983811729701603,0,0.20410467769541646,0.1914913928325874,0.37229632342684793,0.33210847650790953,0.38795292502193673,0.3507621951219511,0.3261515499425946
R15H08,0.9,0.2,2.0,8,8.0,6.0,150,150,147,1.0,0.9958563747187794,0,0.22037505038565677,0.20801285580035858,0.3868969971139768,0.30652378198555275,0.3645583315526492,0.39190140845070415,0.39319162577367855
R15H08,0.9,0.2,2.0,9,8.0,8.0,150,150,148,1.0,0.9983811729701603,0,0.2060251229780962,0.1985436776995283,0.3753405503376653,0.3221452233758585,0.37844630592650824,0.3549999999999999,0.3372878657719732
R15H08,0.9,0.2,2.0,10,10.0,2.0,150,150,147,1.0,0.9958563747187794,0,0.1996304336866227,0.1891813885772759,0.36607141809640664,0.34393228865090075,0.3988430013653617,0.406886574074074,0.3754696769940669
R15H08,0.9,0.2,2.0,11,10.0,4.0,150,150,150,1.0,1.0,0,0.20607807250873833,0.19043693759321656,0.370883750382588,0.3330977907069639,0.388730353264352,0.346652334152334,0.33569713057767664
R15H08,0.9,0.2,2.0,12,10.0,6.0,150,149,147,0.99983122885689,0.9958563747187794,0,0.21484981995317332,0.20268705096916292,0.3833525506177283,0.31482221984650716,0.37232510243916644,0.3904425287356322,0.35245535206461154
R15H08,0.9,0.2,2.0,13,10.0,8.0,150,150,149,1.0,0.99983122885689,0,0.2159437256077166,0.20528585475963118,0.38820788144839874,0.3112274477016818,0.3694586299189416,0.4,0.3701024175300702
R15H08,0.9,0.2,2.0,14,10.0,10.0,150,150,150,1.0,1.0,0,0.22440054197309203,0.21741505373462672,0.3917303949056954,0.2785489115192064,0.3373084707550607,0.3924227799227799,0.36455769930833615
R15H08,0.9,0.2,2.0,15,12.0,2.0,150,150,149,1.0,0.99983122885689,0,0.2127504710941571,0.2022479735692987,0.3825192332952447,0.3183057769117341,0.3756836619060208,0.40688054031236803,0.39245508982035904
