scenario_id,rho,qH,tau,method,init_index,selected_idx,alpha_on,alpha_off,confirmed,A_n,A_viol_H,A_viol_L,A_upper_H,A_upper_L,A_certified,A_mean_B_H,A_mean_B_L,A_mean_W,A_mean_cloud_fraction,A_mean_op_cost,A_p95_B_H,A_p95_B_L,B_n,B_viol_H,B_viol_L,B_upper_H,B_upper_L,B_certified,B_mean_B_H,B_mean_B_L,B_mean_W,B_mean_cloud_fraction,B_mean_op_cost,B_p95_B_H,B_p95_B_L
R15L04,0.05,0.5,2.0,Guarded-GP,4,21,14.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030177785647322725,0.0002760198509410146,0.004802687698039424,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030055748845885688,0.00022152083870883373,0.004729883165591686,0.0,0.0
R15L04,0.05,0.5,2.0,Guarded-GP,5,21,14.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030177785647322725,0.0002760198509410146,0.004802687698039424,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030055748845885688,0.00022152083870883373,0.004729883165591686,0.0,0.0
R15L04,0.05,0.5,2.0,Guarded-GP,6,21,14.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030177785647322725,0.0002760198509410146,0.004802687698039424,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030055748845885688,0.00022152083870883373,0.004729883165591686,0.0,0.0
R15L04,0.05,0.5,2.0,Guarded-GP,7,21,14.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030177785647322725,0.0002760198509410146,0.004802687698039424,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030055748845885688,0.00022152083870883373,0.004729883165591686,0.0,0.0
R15L04,0.05,0.5,2.0,Guarded-GP,8,30,16.0,6.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030173494142357964,0.00014084272626725737,0.004666866847620952,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030056305150860028,0.00010002595387749342,0.004608471726506498,0.0,0.0
R15L04,0.05,0.5,2.0,Guarded-GP,9,21,14.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030177785647322725,0.0002760198509410146,0.004802687698039424,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030055748845885688,0.00022152083870883373,0.004729883165591686,0.0,0.0
R15L05,0.05,0.8,0.5,Exhaustive-training,-1,19,12.0,10.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030169932101572837,0.000397029716361984,0.004922519531597909,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03023427319529945,0.0002718748203192528,0.0048070157996141704,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,0,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,1,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,2,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,3,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,4,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,5,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,6,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,7,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,8,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,DR-BGS,9,20,12.0,12.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.0301674161435058,0.0004324099301427031,0.004957522351668573,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030220603991054126,0.0003609804470411159,0.004894071045699235,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,0,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030168761789181858,0.0004267938149424605,0.004952108083319739,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021832714593596,0.00038503855026782716,0.004917787622158222,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,1,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030168761789181858,0.0004267938149424605,0.004952108083319739,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021832714593596,0.00038503855026782716,0.004917787622158222,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,2,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030168761789181858,0.0004267938149424605,0.004952108083319739,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021832714593596,0.00038503855026782716,0.004917787622158222,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,3,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030168761789181858,0.0004267938149424605,0.004952108083319739,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021832714593596,0.00038503855026782716,0.004917787622158222,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,4,19,12.0,10.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030169932101572837,0.000397029716361984,0.004922519531597909,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03023427319529945,0.0002718748203192528,0.0048070157996141704,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,5,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030168761789181858,0.0004267938149424605,0.004952108083319739,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021832714593596,0.00038503855026782716,0.004917787622158222,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,6,19,12.0,10.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030169932101572837,0.000397029716361984,0.004922519531597909,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03023427319529945,0.0002718748203192528,0.0048070157996141704,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,7,19,12.0,10.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030169932101572837,0.000397029716361984,0.004922519531597909,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03023427319529945,0.0002718748203192528,0.0048070157996141704,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,8,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030168761789181858,0.0004267938149424605,0.004952108083319739,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021832714593596,0.00038503855026782716,0.004917787622158222,0.0,0.0
R15L05,0.05,0.8,0.5,Guarded-GP,9,19,12.0,10.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030169932101572837,0.000397029716361984,0.004922519531597909,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03023427319529945,0.0002718748203192528,0.0048070157996141704,0.0,0.0
R15L06,0.05,0.8,2.0,Exhaustive-training,-1,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,0,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,1,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,2,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,3,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,4,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,5,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,6,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,7,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,8,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,DR-BGS,9,16,12.0,4.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184768982929277,0.0003341864849904361,0.004861901832429827,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.03021323129488471,0.0004847996502860907,0.005016784344518796,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,0,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,1,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,2,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,3,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,4,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,5,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,6,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,7,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,8,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
R15L06,0.05,0.8,2.0,Guarded-GP,9,15,12.0,2.0,1,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030184858966985882,0.00024054555937185344,0.004768274404419736,0.0,0.0,1200,0,0,0.003069346108100284,0.003069346108100284,1,0.0,0.0,0.030214416424380768,0.0005448425315113049,0.0050770049951684194,0.0,0.0
