scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15L01,76,24.0,22.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255287,0.025842360815035246,4.279788792227894e-08,4.279788792227894e-08,0.0
R15L01,77,24.0,24.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255293,0.025842360815035288,4.279788792227897e-08,4.279788792227897e-08,0.0
R15L01,78,26.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398376586069e-14
R15L01,79,26.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268326,0.025842360815034885,4.279788792227866e-08,4.2797887922278144e-08,1.3093340977345547e-14
R15L01,80,26.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268,0.025842360815034895,4.2797887922278667e-08,4.2797887922278164e-08,1.2765976837375187e-14
R15L01,81,26.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.279788792227868e-08,4.2797887922278184e-08,1.2430511789268771e-14
R15L01,82,26.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222673306,0.025842360815034958,4.2797887922278706e-08,4.279788792227823e-08,1.2087200201988123e-14
R15L01,83,26.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222669854,0.025842360815034996,4.2797887922278746e-08,4.279788792227828e-08,1.1736347703340353e-14
R15L01,84,26.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666333,0.025842360815035034,4.279788792227878e-08,4.2797887922278336e-08,1.1378313983494889e-14
R15L01,85,26.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662733,0.02584236081503507,4.2797887922278806e-08,4.2797887922278376e-08,1.1013515385806215e-14
R15L01,86,26.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222659095,0.025842360815035114,4.279788792227884e-08,4.2797887922278415e-08,1.0642427216955378e-14
R15L01,87,26.0,20.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222655387,0.025842360815035156,4.2797887922278885e-08,4.2797887922278475e-08,1.0265585701836043e-14
R15L01,88,26.0,22.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255287,0.025842360815035246,4.279788792227894e-08,4.279788792227894e-08,0.0
R15L01,89,26.0,24.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222552925,0.025842360815035284,4.279788792227897e-08,4.279788792227897e-08,0.0
R15L01,90,26.0,26.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255299,0.02584236081503533,4.2797887922279004e-08,4.2797887922279004e-08,0.0
R15L01,91,28.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398376586099e-14
R15L01,92,28.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222683255,0.02584236081503488,4.2797887922278667e-08,4.279788792227815e-08,1.3093340977345539e-14
R15L01,93,28.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222680007,0.0258423608150349,4.279788792227867e-08,4.279788792227817e-08,1.2765976837375222e-14
R15L01,94,28.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.2797887922278687e-08,4.2797887922278184e-08,1.2430511789268816e-14
R15L01,95,28.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226733,0.025842360815034954,4.2797887922278706e-08,4.279788792227823e-08,1.208720020198822e-14
R15L01,96,28.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222669854,0.025842360815034996,4.2797887922278746e-08,4.279788792227828e-08,1.1736347703340366e-14
R15L01,97,28.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666333,0.025842360815035034,4.279788792227878e-08,4.279788792227833e-08,1.1378313983494938e-14
R15L01,98,28.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662733,0.02584236081503507,4.2797887922278806e-08,4.279788792227838e-08,1.1013515385806297e-14
R15L01,99,28.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222659095,0.025842360815035114,4.279788792227884e-08,4.2797887922278415e-08,1.0642427216954864e-14
R15L01,100,28.0,20.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222655382,0.025842360815035152,4.279788792227887e-08,4.2797887922278475e-08,1.0265585701680354e-14
