scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction,K,rho,qH,tau
C03,145,34.0,20.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647069,0.021772275844313793,1.512041054765619e-10,1.512041054765619e-10,0.0,40.0,0.05,0.5,0.5
C03,146,34.0,22.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647065,0.021772275844313765,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.5,0.5
C03,147,34.0,24.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470606,0.021772275844313738,1.5120410547656157e-10,1.5120410547656157e-10,0.0,40.0,0.05,0.5,0.5
C03,148,34.0,26.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647056,0.021772275844313706,1.5120410547656133e-10,1.5120410547656133e-10,0.0,40.0,0.05,0.5,0.5
C03,149,34.0,28.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647052,0.02177227584431368,1.5120410547656118e-10,1.5120410547656118e-10,0.0,40.0,0.05,0.5,0.5
C03,150,34.0,30.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647047,0.021772275844313647,1.51204105476561e-10,1.51204105476561e-10,0.0,40.0,0.05,0.5,0.5
C03,151,34.0,32.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470428,0.02177227584431362,1.5120410547656074e-10,1.5120410547656074e-10,0.0,40.0,0.05,0.5,0.5
C03,152,34.0,34.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470376,0.021772275844313585,1.5120410547656056e-10,1.5120410547656056e-10,0.0,40.0,0.05,0.5,0.5
C03,153,36.0,2.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656322e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,0.5
C03,154,36.0,4.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471148,0.0217722758443141,1.5120410547656327e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,0.5
C03,155,36.0,6.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.512041054765647e-10,0.0,40.0,0.05,0.5,0.5
C03,156,36.0,8.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471096,0.021772275844314064,1.5120410547656314e-10,1.5120410547656456e-10,0.0,40.0,0.05,0.5,0.5
C03,157,36.0,10.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471044,0.02177227584431403,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,0.5
C03,158,36.0,12.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647085,0.0217722758443139,1.5120410547656263e-10,1.5120410547656263e-10,0.0,40.0,0.05,0.5,0.5
C03,159,36.0,14.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647081,0.021772275844313873,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.5,0.5
C03,160,36.0,16.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470757,0.021772275844313838,1.512041054765623e-10,1.512041054765623e-10,0.0,40.0,0.05,0.5,0.5
C03,161,36.0,18.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.512041054765621e-10,1.512041054765621e-10,0.0,40.0,0.05,0.5,0.5
C03,162,36.0,20.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470684,0.02177227584431379,1.5120410547656193e-10,1.5120410547656193e-10,0.0,40.0,0.05,0.5,0.5
C03,163,36.0,22.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647065,0.021772275844313765,1.5120410547656172e-10,1.5120410547656172e-10,0.0,40.0,0.05,0.5,0.5
C03,164,36.0,24.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.00326584137664706,0.021772275844313734,1.5120410547656151e-10,1.5120410547656151e-10,0.0,40.0,0.05,0.5,0.5
C03,165,36.0,26.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647056,0.021772275844313706,1.5120410547656136e-10,1.5120410547656136e-10,0.0,40.0,0.05,0.5,0.5
C03,166,36.0,28.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647052,0.02177227584431368,1.5120410547656118e-10,1.5120410547656118e-10,0.0,40.0,0.05,0.5,0.5
C03,167,36.0,30.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470467,0.021772275844313644,1.51204105476561e-10,1.51204105476561e-10,0.0,40.0,0.05,0.5,0.5
C03,168,36.0,32.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470428,0.02177227584431362,1.5120410547656076e-10,1.5120410547656076e-10,0.0,40.0,0.05,0.5,0.5
C03,169,36.0,34.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470376,0.021772275844313585,1.5120410547656056e-10,1.5120410547656056e-10,0.0,40.0,0.05,0.5,0.5
C03,170,36.0,36.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470337,0.021772275844313557,1.5120410547656038e-10,1.5120410547656038e-10,0.0,40.0,0.05,0.5,0.5
C03,171,38.0,2.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656322e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,0.5
C03,172,38.0,4.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471156,0.021772275844314105,1.5120410547656325e-10,1.5120410547656475e-10,0.0,40.0,0.05,0.5,0.5
C03,173,38.0,6.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.512041054765647e-10,0.0,40.0,0.05,0.5,0.5
C03,174,38.0,8.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471096,0.021772275844314064,1.5120410547656314e-10,1.5120410547656456e-10,0.0,40.0,0.05,0.5,0.5
C03,175,38.0,10.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766471044,0.02177227584431403,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,0.5
C03,176,38.0,12.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647085,0.0217722758443139,1.5120410547656263e-10,1.5120410547656263e-10,0.0,40.0,0.05,0.5,0.5
C03,177,38.0,14.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647081,0.021772275844313873,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.5,0.5
C03,178,38.0,16.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470757,0.021772275844313838,1.512041054765623e-10,1.512041054765623e-10,0.0,40.0,0.05,0.5,0.5
C03,179,38.0,18.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.512041054765621e-10,1.512041054765621e-10,0.0,40.0,0.05,0.5,0.5
C03,180,38.0,20.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470684,0.02177227584431379,1.5120410547656193e-10,1.5120410547656193e-10,0.0,40.0,0.05,0.5,0.5
C03,181,38.0,22.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647065,0.021772275844313765,1.5120410547656172e-10,1.5120410547656172e-10,0.0,40.0,0.05,0.5,0.5
C03,182,38.0,24.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470606,0.021772275844313738,1.5120410547656157e-10,1.5120410547656157e-10,0.0,40.0,0.05,0.5,0.5
C03,183,38.0,26.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647056,0.021772275844313706,1.5120410547656136e-10,1.5120410547656136e-10,0.0,40.0,0.05,0.5,0.5
C03,184,38.0,28.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647052,0.02177227584431368,1.5120410547656118e-10,1.5120410547656118e-10,0.0,40.0,0.05,0.5,0.5
C03,185,38.0,30.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470467,0.021772275844313644,1.51204105476561e-10,1.51204105476561e-10,0.0,40.0,0.05,0.5,0.5
C03,186,38.0,32.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470428,0.02177227584431362,1.5120410547656076e-10,1.5120410547656076e-10,0.0,40.0,0.05,0.5,0.5
C03,187,38.0,34.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470376,0.021772275844313585,1.5120410547656056e-10,1.5120410547656056e-10,0.0,40.0,0.05,0.5,0.5
C03,188,38.0,36.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.0032658413766470337,0.021772275844313557,1.5120410547656038e-10,1.5120410547656038e-10,0.0,40.0,0.05,0.5,0.5
C03,189,38.0,38.0,0.0035378736064613655,3.898262331152356e-05,0.0035378736064613655,0.02358582404307577,0.0,0.0,0.0,0.003265841376647029,0.021772275844313526,1.512041054765602e-10,1.512041054765602e-10,0.0,40.0,0.05,0.5,0.5
C04,0,2.0,2.0,0.027379646018910075,0.0049484484626129465,0.027379646018910075,0.023806523983197988,0.0,0.0,0.02380866742143038,0.0034060309114890847,0.02177223068779889,1.5120306880157613e-10,1.5118289788253538e-10,0.0001401963083192513,40.0,0.05,0.5,2.0
C04,1,4.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265880720163542,0.021772275831458094,1.512041051847169e-10,1.5120409951628082e-10,3.9345444828027614e-08,40.0,0.05,0.5,2.0
C04,2,4.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658807120687096,0.02177227583146275,1.512041051847836e-10,1.512040995175904e-10,3.933734929722952e-08,40.0,0.05,0.5,2.0
C04,3,6.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841391065172,0.02177227584428539,1.5120410547627593e-10,1.5120410547420196e-10,1.4422363484366745e-11,40.0,0.05,0.5,2.0
C04,4,6.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413910591497,0.02177227584428544,1.51204105476276e-10,1.5120410547420289e-10,1.4416333534443103e-11,40.0,0.05,0.5,2.0
C04,5,6.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413910564045,0.02177227584428551,1.5120410547627616e-10,1.5120410547420346e-10,1.4413577877422827e-11,40.0,0.05,0.5,2.0
C04,6,8.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376646991,0.021772275844313276,1.5120410547656e-10,1.5120410547656e-10,0.0,40.0,0.05,0.5,2.0
C04,7,8.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.00326584137664699,0.021772275844313266,1.5120410547656e-10,1.5120410547656e-10,0.0,40.0,0.05,0.5,2.0
C04,8,8.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766469894,0.021772275844313262,1.5120410547655996e-10,1.5120410547655996e-10,0.0,40.0,0.05,0.5,2.0
C04,9,8.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376646987,0.021772275844313245,1.5120410547655986e-10,1.5120410547655986e-10,0.0,40.0,0.05,0.5,2.0
C04,10,10.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656327e-10,1.512041054765648e-10,0.0,40.0,0.05,0.5,2.0
C04,11,10.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647115,0.021772275844314102,1.5120410547656327e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,2.0
C04,12,10.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.512041054765647e-10,0.0,40.0,0.05,0.5,2.0
C04,13,10.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471104,0.02177227584431407,1.5120410547656312e-10,1.5120410547656454e-10,0.0,40.0,0.05,0.5,2.0
C04,14,10.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647105,0.021772275844314033,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,2.0
C04,15,12.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656327e-10,1.512041054765648e-10,0.0,40.0,0.05,0.5,2.0
C04,16,12.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647115,0.021772275844314102,1.5120410547656327e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,2.0
C04,17,12.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471143,0.021772275844314095,1.5120410547656325e-10,1.512041054765647e-10,0.0,40.0,0.05,0.5,2.0
C04,18,12.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471104,0.02177227584431407,1.5120410547656312e-10,1.5120410547656454e-10,0.0,40.0,0.05,0.5,2.0
C04,19,12.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647105,0.021772275844314033,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,2.0
C04,20,12.0,12.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.5120410547656265e-10,1.5120410547656265e-10,0.0,40.0,0.05,0.5,2.0
C04,21,14.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656322e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,2.0
C04,22,14.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471156,0.021772275844314105,1.5120410547656325e-10,1.5120410547656475e-10,0.0,40.0,0.05,0.5,2.0
C04,23,14.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.5120410547656472e-10,0.0,40.0,0.05,0.5,2.0
C04,24,14.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471096,0.021772275844314064,1.5120410547656314e-10,1.5120410547656456e-10,0.0,40.0,0.05,0.5,2.0
C04,25,14.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647105,0.021772275844314033,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,2.0
C04,26,14.0,12.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.5120410547656265e-10,1.5120410547656265e-10,0.0,40.0,0.05,0.5,2.0
C04,27,14.0,14.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.5,2.0
C04,28,16.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656327e-10,1.512041054765648e-10,0.0,40.0,0.05,0.5,2.0
C04,29,16.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647115,0.021772275844314102,1.5120410547656327e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,2.0
C04,30,16.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.512041054765632e-10,1.5120410547656467e-10,0.0,40.0,0.05,0.5,2.0
C04,31,16.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471096,0.021772275844314064,1.5120410547656314e-10,1.5120410547656454e-10,0.0,40.0,0.05,0.5,2.0
C04,32,16.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647105,0.021772275844314033,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,2.0
C04,33,16.0,12.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647085,0.0217722758443139,1.5120410547656263e-10,1.5120410547656263e-10,0.0,40.0,0.05,0.5,2.0
C04,34,16.0,14.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647081,0.021772275844313873,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.5,2.0
C04,35,16.0,16.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470757,0.021772275844313838,1.512041054765623e-10,1.512041054765623e-10,0.0,40.0,0.05,0.5,2.0
C04,36,18.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656327e-10,1.512041054765648e-10,0.0,40.0,0.05,0.5,2.0
C04,37,18.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647115,0.021772275844314102,1.5120410547656327e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,2.0
C04,38,18.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.512041054765647e-10,0.0,40.0,0.05,0.5,2.0
C04,39,18.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471096,0.021772275844314064,1.5120410547656314e-10,1.512041054765646e-10,0.0,40.0,0.05,0.5,2.0
C04,40,18.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647105,0.021772275844314033,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,2.0
C04,41,18.0,12.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647085,0.0217722758443139,1.5120410547656263e-10,1.5120410547656263e-10,0.0,40.0,0.05,0.5,2.0
C04,42,18.0,14.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647081,0.021772275844313873,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.5,2.0
C04,43,18.0,16.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470757,0.021772275844313838,1.512041054765623e-10,1.512041054765623e-10,0.0,40.0,0.05,0.5,2.0
C04,44,18.0,18.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647072,0.021772275844313814,1.512041054765621e-10,1.512041054765621e-10,0.0,40.0,0.05,0.5,2.0
C04,45,20.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471156,0.021772275844314105,1.5120410547656322e-10,1.5120410547656477e-10,0.0,40.0,0.05,0.5,2.0
C04,46,20.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471156,0.021772275844314105,1.5120410547656325e-10,1.5120410547656475e-10,0.0,40.0,0.05,0.5,2.0
C04,47,20.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.512041054765647e-10,0.0,40.0,0.05,0.5,2.0
C04,48,20.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471096,0.021772275844314064,1.5120410547656314e-10,1.512041054765646e-10,0.0,40.0,0.05,0.5,2.0
C04,49,20.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471052,0.021772275844314036,1.512041054765629e-10,1.512041054765643e-10,0.0,40.0,0.05,0.5,2.0
C04,50,20.0,12.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.5120410547656265e-10,1.5120410547656265e-10,0.0,40.0,0.05,0.5,2.0
C04,51,20.0,14.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647081,0.021772275844313873,1.512041054765625e-10,1.512041054765625e-10,0.0,40.0,0.05,0.5,2.0
C04,52,20.0,16.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470766,0.021772275844313845,1.512041054765623e-10,1.512041054765623e-10,0.0,40.0,0.05,0.5,2.0
C04,53,20.0,18.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.512041054765621e-10,1.512041054765621e-10,0.0,40.0,0.05,0.5,2.0
C04,54,20.0,20.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647069,0.021772275844313793,1.512041054765619e-10,1.512041054765619e-10,0.0,40.0,0.05,0.5,2.0
C04,55,22.0,2.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647117,0.021772275844314112,1.5120410547656327e-10,1.512041054765648e-10,0.0,40.0,0.05,0.5,2.0
C04,56,22.0,4.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471156,0.021772275844314105,1.5120410547656325e-10,1.5120410547656475e-10,0.0,40.0,0.05,0.5,2.0
C04,57,22.0,6.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471135,0.02177227584431409,1.5120410547656325e-10,1.5120410547656472e-10,0.0,40.0,0.05,0.5,2.0
C04,58,22.0,8.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766471104,0.02177227584431407,1.5120410547656314e-10,1.5120410547656454e-10,0.0,40.0,0.05,0.5,2.0
C04,59,22.0,10.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647105,0.021772275844314033,1.5120410547656294e-10,1.5120410547656433e-10,0.0,40.0,0.05,0.5,2.0
C04,60,22.0,12.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470857,0.021772275844313904,1.5120410547656263e-10,1.5120410547656263e-10,0.0,40.0,0.05,0.5,2.0
C04,61,22.0,14.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647081,0.021772275844313873,1.512041054765625e-10,1.512041054765625e-10,0.0,40.0,0.05,0.5,2.0
C04,62,22.0,16.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.0032658413766470766,0.021772275844313845,1.512041054765623e-10,1.512041054765623e-10,0.0,40.0,0.05,0.5,2.0
C04,63,22.0,18.0,0.003573189649252212,5.849709569213466e-05,0.003573189649252212,0.02382126432834808,0.0,0.0,0.0,0.003265841376647073,0.02177227584431382,1.512041054765621e-10,1.512041054765621e-10,0.0,40.0,0.05,0.5,2.0
